task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
claude-opus-4-7,claude-opus-4-7,0.3361420105169695,alg1,0.15,0.015,0.03,0.105,prop_127,9552,9552,0.15272250648389413,0.4720711045627116,True,0.3193485980788175,0.3193485980788175,0.26333951599307914,0.36414471434066176,-0.11061700950918502,0.10792639022204989,0.10080519834758261,0.0876009771303676,0.1309424226008673,58.39384812135388,26.530616731355526,82.00715031102347,0.3062699165143346,0.3660141045196044,53.20453388605805,63.58316235664971,7,1,22,True,74
claude-opus-4-7-thinking,claude-opus-4-7-thinking,0.3364488117852885,alg1,0.15,0.015,0.03,0.105,prop_127,9533,9533,0.15477891865534998,0.48054004847654197,True,0.325761129821192,0.325761129821192,0.273369719036771,0.3743730214791303,-0.118590800381421,0.10616702699741164,0.10100330244235933,0.09451267472662514,0.1302451526522075,58.44714496050263,26.887852114788313,83.47835655475332,0.30653576107747355,0.3663618624931035,53.250715816784144,63.6435741042211,5,1,23,True,74
grok-4.3-text,grok-4.3-text,-0.11020638201876985,alg1,0.15,0.015,0.03,0.105,prop_127,11514,11514,-0.26348364157691495,0.05511734166455734,True,0.3186009832414723,0.3186009832414723,-0.14089783650740417,-0.04954331440703824,-0.12258580506951075,0.10466065607159558,0.09135452210036593,0.09211160635908164,0.1351348547820247,-19.1448094325094,-45.77179664345135,9.574862936837379,-0.13725430554498183,-0.08315845849255787,-23.843515006259402,-14.446103858759397,60,41,70,True,74
kimi-k2.6-text,kimi-k2.6-text,0.14761936090715036,alg1,0.15,0.015,0.03,0.105,prop_127,7382,7382,-0.006437107231528932,0.3323419518052234,True,0.3387790590367523,0.3387790590367523,0.1135194306647784,0.22746498024302178,-0.11995653789630734,0.10487697156220163,0.11394554957824338,0.0888024357694244,0.13603107368908457,25.644109545624005,-1.1182400600290134,57.733710309585994,0.11392054366201028,0.18131817815229045,19.790025395131813,31.4981936961162,25,7,46,True,74
mimo-v2.5-text,mimo-v2.5-text,-0.011914379182530507,alg1,0.15,0.015,0.03,0.105,prop_127,9097,9097,-0.1550656327787398,0.1749248119801509,True,0.3299904447588907,0.3299904447588907,-0.03487305177112475,0.06765200987695474,-0.12019258100761507,0.10727280210319615,0.1025250616480795,0.09352946841312351,0.1339359146976877,-2.06973965371039,-26.937659459457084,30.387552236377346,-0.042266330067860826,0.01843757170279981,-7.3424135675093805,3.2029342600886004,49,22,65,True,74
qwen3.6-27b,qwen3.6-27b,-0.016222825352193528,alg1,0.15,0.015,0.03,0.105,prop_127,6096,6096,-0.11043523995674208,0.23025605330942084,True,0.34069129326616293,0.34069129326616293,-0.0039294771585696026,0.12125729732081113,-0.10650576279817248,0.10899875598860972,0.12518677447938073,0.09382183927608333,0.12168267951069887,-2.818193412535131,-19.18456612834984,39.99957335084098,-0.053294617623329106,0.02084896691894205,-9.258223339582251,3.62183651451199,49,16,61,True,74
gpt-5.5-high-text,gpt-5.5-high-text,0.2628221595033997,alg1,0.15,0.015,0.03,0.105,prop_127,11296,11296,0.032764677780130425,0.33760327845841126,True,0.30483860067828084,0.30483860067828084,0.14153405301327077,0.23372686964520706,-0.10876937523314034,0.1038764088132042,0.09219281663193629,0.0908547949022136,0.12179098914413095,45.65688543768911,5.691807504499492,58.64769636277399,0.23545445901988513,0.2901898599869143,40.90262891674058,50.41114195863766,12,7,41,True,74
gpt-5.5-text,gpt-5.5-text,0.21762092518655957,alg1,0.15,0.015,0.03,0.105,prop_127,11577,11577,0.027643716469505253,0.33170543512035067,True,0.3040617186508454,0.3040617186508454,0.1386769475064246,0.22972578397457058,-0.11103323103691934,0.10197965114578011,0.09104883646814599,0.08055128996503488,0.13246159221766457,37.804626782081286,4.80220540880167,57.62313603603416,0.19064641918149267,0.24459543119162647,33.11867513805461,42.49057842610796,16,8,41,True,74
gpt-5.5-xhigh,gpt-5.5-xhigh,0.21203141446071877,alg1,0.15,0.015,0.03,0.105,prop_127,4590,4590,-0.011930386629813605,0.3477683570114034,True,0.359698743641217,0.359698743641217,0.09658336454331619,0.24117926477420665,-0.1085137511731298,0.10658909223719673,0.14459590023089047,0.08735934625290356,0.12774349715742297,36.833629316172605,-2.072520432120153,60.413551372245024,0.16917972024245195,0.25488310867898556,29.3895275804931,44.27773105185211,18,4,46,True,74
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,alg1,0.15,0.015,0.03,0.105,prop_127,6319,6319,-0.00945772242236917,0.33775635098141765,True,0.34721407340378685,0.34721407340378685,0.1097864407559255,0.23298160720828173,-0.11924416317829467,0.1047747437731359,0.12319516645235623,0.0890811302008788,0.13493777675055177,40.37180002667616,-1.6429746637630345,58.67428778360306,0.19586201465321532,0.2689355099405904,34.02471687133811,46.71888318201422,15,7,46,True,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,alg1,0.15,0.015,0.03,0.105,prop_127,6783,6783,-0.12821479504781558,0.21995958338491722,True,0.3481743784327328,0.3481743784327328,-0.006935154399020191,0.11174899420097344,-0.12127964064879537,0.10821058918394377,0.11868414859999363,0.09702996523414861,0.13246026459859053,3.141514845946631,-22.273191195049073,38.210893322323095,-0.01704198549412486,0.053210011762605855,-2.9604961043094757,9.243525796202738,43,17,61,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,alg1,0.15,0.015,0.03,0.105,prop_127,6563,6563,-0.17322596303881388,0.16725467679845102,True,0.3404806398372649,0.3404806398372649,-0.06112021901915061,0.05958667078996741,-0.11210574401966328,0.10766800600848361,0.12070688980911802,0.08526322180804338,0.1345105282201035,-9.62537127681022,-30.09243194805341,29.05511328243165,-0.0911648842788867,-0.019651297803694692,-15.836962474267601,-3.4137800793528386,52,22,67,True,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,alg1,0.15,0.015,0.03,0.105,prop_127,6339,6339,-0.06023302123723627,0.2897465345328062,True,0.34997955577004247,0.34997955577004247,0.05916195005829507,0.181998886465078,-0.11939497129553134,0.10774764806772821,0.12283693640678293,0.09534767497840776,0.1317949443848518,22.94739173583389,-10.463547500677237,50.33412843927509,0.09573958354394552,0.16845202712618385,16.631669133140363,29.263114338527416,26,9,51,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,alg1,0.15,0.015,0.03,0.105,prop_127,6053,6053,-0.0735545948765107,0.27747340334617404,True,0.3510279982226847,0.3510279982226847,0.04404595370418381,0.1697564056905475,-0.1176005485806945,0.10771699765562653,0.1257104519863637,0.09300875172128675,0.1323087945150343,17.11464748081159,-12.777741869399119,48.20206717926347,0.06132485422439994,0.13571480658142443,10.653218317271287,23.5760766443519,33,10,52,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,alg1,0.15,0.015,0.03,0.105,prop_127,9056,9056,0.05541690949054277,0.382194544623908,True,0.3267776351333652,0.3267776351333652,0.1727919842471318,0.2758533958537527,-0.11737507475658902,0.10634114877015532,0.10306141160662088,0.08838871721597816,0.1353275063107662,33.57181877884287,9.626903198349869,66.39399269747575,0.16279182277919765,0.2237180245451081,28.279836132791054,38.86380142489468,19,3,40,True,74
model-61,model-61,0.3482471450265964,alg1,0.15,0.015,0.03,0.105,prop_127,4621,4621,0.13703085634742468,0.505351601025873,True,0.3683207446784483,0.3683207446784483,0.2555902637922041,0.400972641367551,-0.11855940744477943,0.10437895965832195,0.1453823775753469,0.09008143068300078,0.1328569364201006,60.49672536944492,23.804697904865492,87.78856469860412,0.30516246612348275,0.3913318239297101,53.01215004856663,67.98130069032321,4,1,26,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,alg1,0.15,0.015,0.03,0.105,prop_127,20324,20324,-0.253443764145484,0.03540235381736449,True,0.2888461179628485,0.2888461179628485,-0.14068990003144594,-0.07191777273888689,-0.11275386411403807,0.10732012655625138,0.06877212729255905,0.09124487247201507,0.12882911819827436,-8.482944604578254,-44.027691296469165,6.150018763707169,-0.06914718327981627,-0.02851632567616452,-12.012096055030801,-4.953793154125707,51,42,70,True,74
model-19,model-19,0.07365070387926677,alg1,0.15,0.015,0.03,0.105,prop_127,3770,3770,-0.1484429174350778,0.23452746913434722,True,0.382970386569425,0.382970386569425,-0.029698117433622134,0.12954831936665662,-0.11874480000145565,0.1049791497676906,0.15924643680027875,0.0852192067931524,0.13850474297599386,12.794437713222392,-25.787175967869718,40.74159427991288,0.026531503550039602,0.12076990420849393,4.608994235351494,20.979881191093288,37,16,65,True,74
model-46,model-46,0.25880870084337976,alg1,0.15,0.015,0.03,0.105,prop_127,4664,4664,0.15231110222578723,0.5042998108011613,True,0.351988708575374,0.351988708575374,0.25605490778600454,0.4007976431340409,-0.10374380556021731,0.10350216766712038,0.1447427353480364,0.07963707348899746,0.12760889973834022,44.95967625793172,26.459148491704596,87.6058500223193,0.21617176377785463,0.3014456379089049,37.55288166080621,52.36647085505724,11,1,22,True,74
model-32,model-32,-0.16954563708317702,alg1,0.15,0.015,0.03,0.105,prop_127,8229,8229,-0.31638328002285343,0.015017531833773023,True,0.33140081185662645,0.33140081185662645,-0.19625513835635836,-0.08794312177316624,-0.12012814166649509,0.10296065360693926,0.10831201658319212,0.08790642278520355,0.13518237248823078,-29.453093846398048,-54.961405072150626,2.6088124828856185,-0.201643267470816,-0.13744800669553803,-35.02902335020675,-23.87716434258935,67,43,72,True,74
model-28,model-28,0.02726027412325511,alg1,0.15,0.015,0.03,0.105,prop_127,9105,9105,-0.13613025183475333,0.19295416498881357,True,0.3290844168235669,0.3290844168235669,-0.014013681479851998,0.08845788676209254,-0.12211657035490132,0.10449627822672101,0.10247156824194453,0.0931524908424681,0.13346035773915424,4.73559465075988,-23.648246876773356,33.519571645956546,-0.0030642732472092107,0.05758482149371943,-0.5323187849226877,10.003508086442448,42,19,64,True,74
model-63,model-63,0.3550443902552649,alg1,0.15,0.015,0.03,0.105,prop_127,4687,4687,0.14679533166543687,0.5119831772309288,True,0.3651878455654919,0.3651878455654919,0.26448178204774897,0.4089208517078765,-0.1176864503823121,0.10306232552305229,0.14443906966012754,0.08572524506695678,0.13502353083840762,61.677527807426486,25.50096100458277,88.94058747947479,0.3122434933853429,0.3978452871251869,54.24225047497957,69.1128051398734,3,1,25,True,74
model-37,model-37,0.2949162181179594,alg1,0.15,0.015,0.03,0.105,prop_127,4582,4582,0.10622927255212067,0.4736697246480529,True,0.36744045209593224,0.36744045209593224,0.22283906439460716,0.36842135577949103,-0.11660979184248649,0.10524836886856184,0.14558229138488388,0.08852441397211702,0.1333337467389313,51.232194460962226,18.45391475439303,82.28485906371283,0.2518388336806403,0.33799360255527844,43.74888631858116,58.7155026033433,9,1,33,True,74
model-15,model-15,0.33321182884939005,alg1,0.15,0.015,0.03,0.105,prop_127,4917,4917,0.10725498578142659,0.47404455507776927,True,0.36678956929634265,0.36678956929634265,0.2266703109837561,0.36725949535215574,-0.1194153252023295,0.10678505972561354,0.14058918436839965,0.0946090332038077,0.13159135172413533,57.884823429672345,18.63209939259412,82.34997377862292,0.2915046864644232,0.3749189712343569,50.63955071217461,65.13009614717008,6,1,32,True,74
model-22,model-22,0.2840008121072946,alg1,0.15,0.015,0.03,0.105,prop_127,4516,4516,0.07931817137139233,0.44580900094870196,True,0.3664908295773096,0.3664908295773096,0.19519066164874427,0.34145985905443926,-0.11587249027735194,0.10434914189426271,0.146269197405695,0.08661973751656779,0.13360189465504688,49.33599422169611,13.778977656500869,77.44495563792913,0.24068179733194037,0.3273198268826489,41.810710590327396,56.86127785306483,10,2,34,True,74
model-01,model-01,0.153972280627351,alg1,0.15,0.015,0.03,0.105,prop_127,8992,8992,0.0029620040230741163,0.32552086904276134,True,0.3225588650196872,0.3225588650196872,0.11841425182273493,0.2216889780751821,-0.11545224779966082,0.10383189096757922,0.10327472625244716,0.0856517666871007,0.13363237208013934,26.747724737006997,0.5145528010385283,56.548766867848926,0.12342542204195192,0.18451913921275007,21.44119188775988,32.05425758625412,24,8,45,True,74
model-21,model-21,-0.4831608031734138,alg1,0.15,0.015,0.03,0.105,prop_127,5561,5561,-0.6414777230919144,-0.27286242574871455,True,0.36861529734319987,0.36861529734319987,-0.518109035621845,-0.38274731554440977,-0.12336868747006943,0.10988488979569522,0.1353617200774352,0.10333718942311113,0.12991638784265352,-83.9336282760627,-111.43609416107225,-47.401058328561,-0.5233837236532644,-0.4429378826935633,-90.92106524023566,-76.94619131188976,73,71,74,True,74
model-67,model-67,-0.27904730832431857,alg1,0.15,0.015,0.03,0.105,prop_127,7918,7918,-0.42281439943324617,-0.09119432045730357,True,0.3316200789759426,0.3316200789759426,-0.30765818400575146,-0.1964562254416598,-0.11515621542749468,0.10526190498435624,0.11120195856409165,0.0863188472181868,0.13409927319366413,-48.47548247808276,-73.45038421723848,-15.842076062209507,-0.3120242631188587,-0.24607035352977838,-54.20416627697947,-42.74679867918604,71,60,72,True,74
model-49,model-49,0.2555178829036161,alg1,0.15,0.015,0.03,0.105,prop_127,9072,9072,0.1084462701251843,0.4345962885926916,True,0.3261500184675073,0.3261500184675073,0.22496587385598682,0.3282428404044145,-0.11651960373080252,0.10635344818827716,0.10327696654842766,0.09071274085080094,0.13216031106827875,44.388002629056686,18.839046679342804,75.49710799657565,0.2249906203171187,0.2860451454901135,39.084873953485726,49.69113130462765,13,2,32,True,74
