task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
model-46,model-46,0.25880870084337976,alg4,0.1,0.0,0.0,0.1,prop_127,4664,4664,0.25384774892175377,0.4008742642080779,True,0.14702651528632416,0.14702651528632416,0.32842627546002273,0.32842627546002273,-0.07457852653826899,0.07244798874805519,0.0,0.0,0.14702651528632416,44.95967625793172,44.09787064011192,69.63899235303779,0.21009040465454362,0.30752699703221587,36.49644137691582,53.42291113894762,11,3,12,True,74
model-32,model-32,-0.16954563708317702,alg4,0.1,0.0,0.0,0.1,prop_127,8229,8229,-0.21401646570183147,-0.07096755003558983,True,0.14304891566624164,0.14304891566624164,-0.1420991300647623,-0.1420991300647623,-0.07191733563706917,0.07113158002917247,0.0,0.0,0.14304891566624164,-29.453093846398048,-37.178468036296785,-12.328326149859834,-0.2062213922337311,-0.13286988193262295,-35.82432507900621,-23.081862613789887,67,53,68,True,74
model-28,model-28,0.02726027412325511,alg4,0.1,0.0,0.0,0.1,prop_127,9105,9105,-0.03858825789446865,0.11194213490404883,True,0.1505303927985175,0.1505303927985175,0.037222102641120275,0.037222102641120275,-0.07581036053558893,0.07472003226292856,0.0,0.0,0.1505303927985175,4.73559465075988,-6.703466987930932,19.446340592519125,-0.007389500984094688,0.061910049230604905,-1.2836878005643888,10.754877102084148,42,33,50,True,74
model-63,model-63,0.3550443902552649,alg4,0.1,0.0,0.0,0.1,prop_127,4687,4687,0.2614664727207728,0.41253240558609894,True,0.15106593286532616,0.15106593286532616,0.33670131687781274,0.33670131687781274,-0.07523484415703996,0.07583108870828623,0.0,0.0,0.15106593286532616,61.677527807426486,45.4213785221355,71.6642189409268,0.30613874847212885,0.40395003203840096,53.18174766328525,70.17330795156772,3,3,11,True,74
model-37,model-37,0.2949162181179594,alg4,0.1,0.0,0.0,0.1,prop_127,4582,4582,0.22176507103414628,0.37332725277411694,True,0.15156218173997066,0.15156218173997066,0.2956302100870491,0.2956302100870491,-0.0738651390529028,0.07769704268706781,0.0,0.0,0.15156218173997066,51.232194460962226,38.524538651604956,64.85358632955977,0.24569465300336357,0.34413778323255517,42.68153281299801,59.78285610892645,9,3,17,True,74
model-15,model-15,0.33321182884939005,alg4,0.1,0.0,0.0,0.1,prop_127,4917,4917,0.22221176877751186,0.37143318821709437,True,0.1492214194395825,0.1492214194395825,0.29696490316795593,0.29696490316795593,-0.07475313439044406,0.07446828504913847,0.0,0.0,0.1492214194395825,57.884823429672345,38.60213799761388,64.5245536153664,0.28555594510759785,0.38086771259118224,49.60614849395905,66.16349836538565,6,3,15,True,74
model-22,model-22,0.2840008121072946,alg4,0.1,0.0,0.0,0.1,prop_127,4516,4516,0.19336615673712373,0.34556904830224,True,0.15220289156511627,0.15220289156511627,0.26832526035159177,0.26832526035159177,-0.07495910361446803,0.07724378795064823,0.0,0.0,0.15220289156511627,49.33599422169611,33.59114194310886,60.031492317688446,0.2345031526203822,0.333498471594207,40.737370068779235,57.93461837461299,10,5,18,True,74
model-01,model-01,0.153972280627351,alg4,0.1,0.0,0.0,0.1,prop_127,8992,8992,0.09212806321589762,0.24463259518038447,True,0.15250453196448685,0.15250453196448685,0.1700516149489585,0.1700516149489585,-0.0779235517330609,0.07458098023142595,0.0,0.0,0.15250453196448685,26.747724737006997,16.004283793239313,42.4970344722052,0.11906848578123229,0.18887607547346968,20.684314537345994,32.811134936668005,24,14,34,True,74
model-21,model-21,-0.4831608031734138,alg4,0.1,0.0,0.0,0.1,prop_127,5561,5561,-0.527409077514656,-0.3770098138445682,True,0.15039926367008782,0.15039926367008782,-0.45042817558312737,-0.45042817558312737,-0.07698090193152865,0.07341836173855915,0.0,0.0,0.15039926367008782,-83.9336282760627,-91.62034082811981,-65.49331271042726,-0.5291207686021178,-0.4372008377447099,-91.91769202572286,-75.94956452640258,73,73,74,True,74
model-67,model-67,-0.27904730832431857,alg4,0.1,0.0,0.0,0.1,prop_127,7918,7918,-0.32673456284060054,-0.17754966607263337,True,0.14918489676796717,0.14918489676796717,-0.25205720472370563,-0.25205720472370563,-0.07467735811689491,0.07450753865107226,0.0,0.0,0.14918489676796717,-48.47548247808276,-56.759607075497634,-30.84353609564387,-0.3167278070106395,-0.24136680963799761,-55.02125554001553,-41.92970941614999,71,68,72,True,74
model-49,model-49,0.2555178829036161,alg4,0.1,0.0,0.0,0.1,prop_127,9072,9072,0.2011874683198825,0.34829431175037256,True,0.14710684343049008,0.14710684343049008,0.27660435713020065,0.27660435713020065,-0.07541688881031818,0.07168995462017191,0.0,0.0,0.14710684343049008,44.388002629056686,34.9498429277641,60.50491906859109,0.22063647905798459,0.2903992867492476,38.32848214457803,50.44752311353534,13,4,18,True,74
