task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
kimi-k2.6-text,kimi-k2.6-text,0.14761936090715036,alg1,0.15,0.015,0.03,0.105,prop_127,7382,7382,-0.007840122919586134,0.33429913327020166,True,0.3421392561897878,0.3421392561897878,0.1135194306647784,0.22746498024302178,-0.12135955358436454,0.1068341530271799,0.11394554957824338,0.09216263292245985,0.13603107368908457,25.644109545624005,-1.361968848567788,58.073707553715344,0.11392054366201028,0.18131817815229045,19.790025395131813,31.4981936961162,25,6,46,True,74
mimo-v2.5-text,mimo-v2.5-text,-0.011914379182530507,alg1,0.15,0.015,0.03,0.105,prop_127,9097,9097,-0.16259470803087428,0.1778404834139334,True,0.3404351914448077,0.3404351914448077,-0.03487305177112475,0.06765200987695474,-0.12772165625974952,0.11018847353697866,0.1025250616480795,0.10397421509904048,0.1339359146976877,-2.06973965371039,-28.245593793791617,30.894056242271223,-0.042266330067860826,0.01843757170279981,-7.3424135675093805,3.2029342600886004,49,21,65,True,74
qwen3.6-27b,qwen3.6-27b,-0.016222825352193528,alg1,0.15,0.015,0.03,0.105,prop_127,6096,6096,-0.10141693865850006,0.2194206392080541,True,0.32083757786655415,0.32083757786655415,-0.0039294771585696026,0.12125729732081113,-0.09748746149993046,0.09816334188724296,0.12518677447938073,0.07396812387647454,0.12168267951069887,-2.818193412535131,-17.61792673236286,38.11726912949688,-0.053294617623329106,0.02084896691894205,-9.258223339582251,3.62183651451199,49,16,59,True,74
gpt-5.5-high-text,gpt-5.5-high-text,0.2628221595033997,alg1,0.15,0.015,0.03,0.105,prop_127,11296,11296,0.021643036232679436,0.331825495588433,True,0.31018245935575356,0.31018245935575356,0.14153405301327077,0.23372686964520706,-0.11989101678059133,0.09809862594322596,0.09219281663193629,0.09619865357968635,0.12179098914413095,45.65688543768911,3.759780482993929,57.64399267554731,0.23545445901988513,0.2901898599869143,40.90262891674058,50.41114195863766,12,8,42,True,74
gpt-5.5-text,gpt-5.5-text,0.21762092518655957,alg1,0.15,0.015,0.03,0.105,prop_127,11577,11577,0.025437845075207133,0.3315667882668862,True,0.30612894319167905,0.30612894319167905,0.1386769475064246,0.22972578397457058,-0.11323910243121746,0.1018410042923156,0.09104883646814599,0.08261851450586849,0.13246159221766457,37.804626782081286,4.419006299068907,57.59905061067701,0.19064641918149267,0.24459543119162647,33.11867513805461,42.49057842610796,16,8,41,True,74
gpt-5.5-xhigh,gpt-5.5-xhigh,0.21203141446071877,alg1,0.15,0.015,0.03,0.105,prop_127,4590,4590,-0.006724063185560611,0.3501821838977734,True,0.356906247083334,0.356906247083334,0.09658336454331619,0.24117926477420665,-0.1033074277288768,0.10900291912356674,0.14459590023089047,0.08456684969502057,0.12774349715742297,36.833629316172605,-1.1680894149831098,60.8328760510531,0.16917972024245195,0.25488310867898556,29.3895275804931,44.27773105185211,18,4,46,True,74
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,alg1,0.15,0.015,0.03,0.105,prop_127,6319,6319,-0.010319641928438553,0.34167882573652647,True,0.351998467664965,0.351998467664965,0.1097864407559255,0.23298160720828173,-0.12010608268436405,0.10869721852824475,0.12319516645235623,0.09386552446205704,0.13493777675055177,40.37180002667616,-1.7927054178953183,59.35569144022249,0.19586201465321532,0.2689355099405904,34.02471687133811,46.71888318201422,15,5,46,True,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,alg1,0.15,0.015,0.03,0.105,prop_127,6783,6783,-0.12349310272121244,0.21960157454834084,True,0.3430946772695533,0.3430946772695533,-0.006935154399020191,0.11174899420097344,-0.11655794832219225,0.1078525803473674,0.11868414859999363,0.09195026407096912,0.13246026459859053,3.141514845946631,-21.452949225973608,38.14870081744401,-0.01704198549412486,0.053210011762605855,-2.9604961043094757,9.243525796202738,43,17,61,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,alg1,0.15,0.015,0.03,0.105,prop_127,6563,6563,-0.18371392039394394,0.1618824758056655,True,0.34559639619960947,0.34559639619960947,-0.06112021901915061,0.05958667078996741,-0.12259370137479333,0.1022958050156981,0.12070688980911802,0.09037897817038792,0.1345105282201035,-9.62537127681022,-31.914376750361253,28.12186638369488,-0.0911648842788867,-0.019651297803694692,-15.836962474267601,-3.4137800793528386,52,22,67,True,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,alg1,0.15,0.015,0.03,0.105,prop_127,6339,6339,-0.05581019612469225,0.2842262129141688,True,0.340036409038861,0.340036409038861,0.05916195005829507,0.181998886465078,-0.11497214618298732,0.10222732644909077,0.12283693640678293,0.0854045282472263,0.1317949443848518,22.94739173583389,-9.695224084356838,49.37515035235291,0.09573958354394552,0.16845202712618385,16.631669133140363,29.263114338527416,26,11,51,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,alg1,0.15,0.015,0.03,0.105,prop_127,6053,6053,-0.07535201415235741,0.2724157276572573,True,0.3477677418096147,0.3477677418096147,0.04404595370418381,0.1697564056905475,-0.11939796785654122,0.1026593219667098,0.1257104519863637,0.08974849530821671,0.1323087945150343,17.11464748081159,-13.089985578665825,47.32345892208236,0.06132485422439994,0.13571480658142443,10.653218317271287,23.5760766443519,33,11,52,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,alg1,0.15,0.015,0.03,0.105,prop_127,9056,9056,0.06220174376180049,0.37768234392362965,True,0.31548060016182916,0.31548060016182916,0.1727919842471318,0.2758533958537527,-0.11059024048533131,0.101828948069877,0.10306141160662088,0.0770916822444421,0.1353275063107662,33.57181877884287,10.805549632203988,65.6101431513274,0.16279182277919765,0.2237180245451081,28.279836132791054,38.86380142489468,19,3,39,True,74
model-61,model-61,0.3482471450265964,alg1,0.15,0.015,0.03,0.105,prop_127,4621,4621,0.13197876658468288,0.5060634596366318,True,0.3740846930519489,0.3740846930519489,0.2555902637922041,0.400972641367551,-0.12361149720752124,0.10509081826908076,0.1453823775753469,0.0958453790565014,0.1328569364201006,60.49672536944492,22.92706002245002,87.91222720522327,0.30516246612348275,0.3913318239297101,53.01215004856663,67.98130069032321,4,1,28,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,alg1,0.15,0.015,0.03,0.105,prop_127,20324,20324,-0.24600831479676827,0.03893944142823591,True,0.2849477562250042,0.2849477562250042,-0.14068990003144594,-0.07191777273888689,-0.10531841476532235,0.1108572141671228,0.06877212729255905,0.08734651073417077,0.12882911819827436,-8.482944604578254,-42.73602144742182,6.764473816271094,-0.06914718327981627,-0.02851632567616452,-12.012096055030801,-4.953793154125707,51,42,70,True,74
model-19,model-19,0.07365070387926677,alg1,0.15,0.015,0.03,0.105,prop_127,3770,3770,-0.14268319392855972,0.22672859114066793,True,0.36941178506922767,0.36941178506922767,-0.029698117433622134,0.12954831936665662,-0.11298507649493758,0.09718027177401131,0.15924643680027875,0.07166060529295504,0.13850474297599386,12.794437713222392,-24.78660951340202,39.386790408836234,0.026531503550039602,0.12076990420849393,4.608994235351494,20.979881191093288,37,17,64,True,74
model-46,model-46,0.25880870084337976,alg1,0.15,0.015,0.03,0.105,prop_127,4664,4664,0.1523870593782728,0.5016381053230169,True,0.3492510459447441,0.3492510459447441,0.25605490778600454,0.4007976431340409,-0.10366784840773174,0.10084046218897594,0.1447427353480364,0.07689941085836746,0.12760889973834022,44.95967625793172,26.47234360057882,87.14346442167539,0.21617176377785463,0.3014456379089049,37.55288166080621,52.36647085505724,11,1,22,True,74
model-32,model-32,-0.16954563708317702,alg1,0.15,0.015,0.03,0.105,prop_127,8229,8229,-0.31176699392639307,0.02016261434111377,True,0.33192960826750684,0.33192960826750684,-0.19625513835635836,-0.08794312177316624,-0.11551185557003474,0.10810573611428001,0.10831201658319212,0.08843521919608396,0.13518237248823078,-29.453093846398048,-54.159474040718855,3.5026048596356323,-0.201643267470816,-0.13744800669553803,-35.02902335020675,-23.87716434258935,67,43,72,True,74
model-28,model-28,0.02726027412325511,alg1,0.15,0.015,0.03,0.105,prop_127,9105,9105,-0.13366892176346562,0.1969427481022901,True,0.33061166986575574,0.33061166986575574,-0.014013681479851998,0.08845788676209254,-0.11965524028361363,0.10848486134019755,0.10247156824194453,0.09467974388465694,0.13346035773915424,4.73559465075988,-23.22067004953224,34.21245950067468,-0.0030642732472092107,0.05758482149371943,-0.5323187849226877,10.003508086442448,42,19,62,True,74
model-63,model-63,0.3550443902552649,alg1,0.15,0.015,0.03,0.105,prop_127,4687,4687,0.14495871142751451,0.513702505042579,True,0.3687437936150645,0.3687437936150645,0.26448178204774897,0.4089208517078765,-0.11952307062023446,0.10478165333470241,0.14443906966012754,0.08928119311652924,0.13502353083840762,61.677527807426486,25.181907390710162,89.23926531194778,0.3122434933853429,0.3978452871251869,54.24225047497957,69.1128051398734,3,1,25,True,74
model-37,model-37,0.2949162181179594,alg1,0.15,0.015,0.03,0.105,prop_127,4582,4582,0.10077554579339049,0.47802838222143046,True,0.37725283642804,0.37725283642804,0.22283906439460716,0.36842135577949103,-0.12206351860121667,0.10960702644193943,0.14558229138488388,0.09833679830422479,0.1333337467389313,51.232194460962226,17.50650537954318,83.0420354367623,0.2518388336806403,0.33799360255527844,43.74888631858116,58.7155026033433,9,1,34,True,74
model-15,model-15,0.33321182884939005,alg1,0.15,0.015,0.03,0.105,prop_127,4917,4917,0.11520862494723215,0.4715683495285642,True,0.356359724581332,0.356359724581332,0.2266703109837561,0.36725949535215574,-0.11146168603652394,0.10430885417640844,0.14058918436839965,0.08417918848879705,0.13159135172413533,57.884823429672345,20.013788032897697,81.91981281619174,0.2915046864644232,0.3749189712343569,50.63955071217461,65.13009614717008,6,1,29,True,74
model-22,model-22,0.2840008121072946,alg1,0.15,0.015,0.03,0.105,prop_127,4516,4516,0.07311402783735446,0.4477999881265712,True,0.37468596028921675,0.37468596028921675,0.19519066164874427,0.34145985905443926,-0.1220766338113898,0.10634012907213189,0.146269197405695,0.09481486822847482,0.13360189465504688,49.33599422169611,12.701207535793515,77.79082553588462,0.24068179733194037,0.3273198268826489,41.810710590327396,56.86127785306483,10,2,35,True,74
model-01,model-01,0.153972280627351,alg1,0.15,0.015,0.03,0.105,prop_127,8992,8992,0.00550647143755259,0.32908908780488244,True,0.3235826163673299,0.3235826163673299,0.11841425182273493,0.2216889780751821,-0.11290778038518234,0.10740010972970035,0.10327472625244716,0.08667551803474335,0.13363237208013934,26.747724737006997,0.9565720640347826,57.168629955294065,0.12342542204195192,0.18451913921275007,21.44119188775988,32.05425758625412,24,8,45,True,74
model-21,model-21,-0.4831608031734138,alg1,0.15,0.015,0.03,0.105,prop_127,5561,5561,-0.6369497499390124,-0.2689638109845556,True,0.36798593895445686,0.36798593895445686,-0.518109035621845,-0.38274731554440977,-0.11884071431716753,0.1137835045598542,0.1353617200774352,0.1027078310343682,0.12991638784265352,-83.9336282760627,-110.64950465926768,-46.72379957690469,-0.5233837236532644,-0.4429378826935633,-90.92106524023566,-76.94619131188976,73,71,74,True,74
model-67,model-67,-0.27904730832431857,alg1,0.15,0.015,0.03,0.105,prop_127,7918,7918,-0.4265417184067082,-0.0889480193680823,True,0.3375936990386259,0.3375936990386259,-0.30765818400575146,-0.1964562254416598,-0.11888353440095675,0.1075082060735775,0.11120195856409165,0.09229246728087012,0.13409927319366413,-48.47548247808276,-74.09788584222562,-15.451853595112684,-0.3120242631188587,-0.24607035352977838,-54.20416627697947,-42.74679867918604,71,59,72,True,74
model-49,model-49,0.2555178829036161,alg1,0.15,0.015,0.03,0.105,prop_127,9072,9072,0.10656028584825167,0.4389347236067036,True,0.33237443775845193,0.33237443775845193,0.22496587385598682,0.3282428404044145,-0.11840558800773515,0.11069188320228912,0.10327696654842766,0.09693716014174553,0.13216031106827875,44.388002629056686,18.51141765357155,76.25077135124815,0.2249906203171187,0.2860451454901135,39.084873953485726,49.69113130462765,13,2,32,True,74
