task_id,label,theta,algo,alpha,alloc,L,U,covered,width,width_clip
grok-4-1-fast-non-reasoning,grok-4-1-fast-non-reasoning,0.4408376963350785,alg3,0.15,prop_127,0.4323287553793702,0.4606546217020965,True,0.028325866322726267,0.028325866322726267
grok-4.1,grok-4.1,0.4966009517335146,alg3,0.15,prop_127,0.4671758235421632,0.4944753177413188,False,0.027299494199155616,0.027299494199155616
grok-4.1-thinking,grok-4.1-thinking,0.4875289065080938,alg3,0.15,prop_127,0.460332037140234,0.4882563853655537,True,0.027924348225319695,0.027924348225319695
grok-4.20-beta-0309-reasoning,grok-4.20-beta-0309-reasoning,0.5229626529971755,alg3,0.15,prop_127,0.5076396139650672,0.5352702839760268,True,0.027630670010959646,0.027630670010959646
grok-4.20-multi-agent-beta-0309,grok-4.20-multi-agent-beta-0309,0.5144668400520156,alg3,0.15,prop_127,0.5048445796539057,0.533580093208729,True,0.02873551355482329,0.02873551355482329
grok-4.3-text,grok-4.3-text,0.4601354872329338,alg3,0.15,prop_127,0.4494350268336592,0.4780563516616666,True,0.02862132482800739,0.02862132482800739
model-63,model-63,0.5801152122893108,alg3,0.15,prop_127,0.5617359568722158,0.5896953768493318,True,0.02795941997711604,0.02795941997711604
model-37,model-37,0.5629637712789175,alg3,0.15,prop_127,0.5490032733295026,0.577030298026616,True,0.02802702469711338,0.02802702469711338
model-15,model-15,0.5754525116941225,alg3,0.15,prop_127,0.5528829722217757,0.5812373074274584,True,0.028354335205682646,0.028354335205682646
kimi-k2-thinking-turbo,kimi-k2-thinking-turbo,0.4647399925177703,alg3,0.15,prop_127,0.4554836590717345,0.4841918925522679,True,0.02870823348053342,0.02870823348053342
kimi-k2.5-instant-20260302,kimi-k2.5-instant-20260302,0.5137191319531055,alg3,0.15,prop_127,0.4970844862948539,0.5259392493802026,True,0.028854763085348734,0.028854763085348734
kimi-k2.5-text,kimi-k2.5-text,0.5163084228942765,alg3,0.15,prop_127,0.4981514603469389,0.5261230774331517,True,0.027971617086212763,0.027971617086212763
kimi-k2.6-text,kimi-k2.6-text,0.5222162015713898,alg3,0.15,prop_127,0.5138515756671752,0.5418551690882868,True,0.028003593421111583,0.028003593421111583
model-22,model-22,0.5567980513728964,alg3,0.15,prop_127,0.5380353014492261,0.567678039228671,True,0.029642737779444928,0.029642737779444928
model-01,model-01,0.5255226868327402,alg3,0.15,prop_127,0.5158615933476934,0.5437594502265068,True,0.02789785687881341,0.02789785687881341
model-59,model-59,0.4582629900581504,alg3,0.15,prop_127,0.4614439397502921,0.4888995087535528,False,0.027455569003260738,0.027455569003260738
model-14,model-14,0.5008753160863645,alg3,0.15,prop_127,0.4950365251882508,0.5231923923247668,True,0.028155867136515966,0.028155867136515966
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.5327407243816255,alg3,0.15,prop_127,0.5256417606898736,0.5544218063140318,True,0.028780045624158257,0.028780045624158257
mimo-v2.5-text,mimo-v2.5-text,0.48037814664175,alg3,0.15,prop_127,0.4735140355704955,0.5013888478799773,True,0.0278748123094818,0.0278748123094818
minimax-m2.5,minimax-m2.5,0.3633814518641604,alg3,0.15,prop_127,0.3488550559720411,0.3773175242912847,True,0.028462468319243595,0.028462468319243595
mistral-medium-2508,mistral-medium-2508,0.4813352476669059,alg3,0.15,prop_127,0.4635866307524167,0.4919265866986442,True,0.028339955946227513,0.028339955946227513
mistral-small-2603,mistral-small-2603,0.4281591099916036,alg3,0.15,prop_127,0.4219070649701651,0.450341822016175,True,0.028434757046009895,0.028434757046009895
qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,0.4819336906889021,alg3,0.15,prop_127,0.4628885136599088,0.4913408448798863,True,0.028452331219977478,0.028452331219977478
qwen3-max-preview-v2,qwen3-max-preview-v2,0.4885566629752676,alg3,0.15,prop_127,0.4760998626668067,0.5036311320386104,True,0.027531269371803724,0.027531269371803724
qwen3.5-122b-a10b,qwen3.5-122b-a10b,0.4672853393325834,alg3,0.15,prop_127,0.4605755709114313,0.4881755863278608,True,0.02760001541642948,0.02760001541642948
qwen3.5-27b,qwen3.5-27b,0.4643560456872784,alg3,0.15,prop_127,0.4608836379489298,0.4901937492512205,True,0.02931011130229072,0.02931011130229072
qwen3.5-35b-a3b,qwen3.5-35b-a3b,0.442993515850144,alg3,0.15,prop_127,0.4299232937388308,0.4588768978504972,True,0.028953604111666364,0.028953604111666364
qwen3.5-397b-a17b-text,qwen3.5-397b-a17b-text,0.5056313352521586,alg3,0.15,prop_127,0.5059556241118657,0.5332369160027092,False,0.027281291890843495,0.027281291890843495
qwen3.5-flash,qwen3.5-flash,0.4387486541452327,alg3,0.15,prop_127,0.4327622891153092,0.4604998579523915,True,0.027737568837082338,0.027737568837082338
qwen3.6-27b,qwen3.6-27b,0.4807250656167979,alg3,0.15,prop_127,0.4848633364903144,0.5126363303237753,False,0.027772993833460935,0.027772993833460935
qwen3.6-plus-text,qwen3.6-plus-text,0.5010117617301125,alg3,0.15,prop_127,0.5019519083415324,0.5302287853066968,False,0.028276876965164455,0.028276876965164455
model-02,model-02,0.4517857142857143,alg3,0.15,prop_127,0.4446391347411808,0.4730428556479779,True,0.028403720906797103,0.028403720906797103
model-21,model-21,0.3663909368818557,alg3,0.15,prop_127,0.3598219714704325,0.3879494872278432,True,0.028127515757410737,0.028127515757410737
model-67,model-67,0.4154458196514271,alg3,0.15,prop_127,0.4074404692695723,0.4366417433372835,True,0.029201274067711225,0.029201274067711225
model-49,model-49,0.5504850088183422,alg3,0.15,prop_127,0.5417195473460857,0.5694089442988547,True,0.027689396952768952,0.027689396952768952
