task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
South / Biden W101::co,South / Biden W101,0.6510837476126963,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.8991855787633612,0.9485226133143246,False,0.04933703455096339,0.04933703455096339,0.8991855787633612,0.9485226133143246,0.0,0.0,0.04933703455096339,0.0,0.0
South / Biden W101::opp,South / Biden W101,0.07323657587547298,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.003600717652910977,False,0.003600717652910977,0.003600717652910977,0.0,0.003600717652910977,0.0,0.0,0.003600717652910977,0.0,0.0
West / Biden W139::co,West / Biden W139,0.6513233479175676,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9148850485280668,0.9650120396896718,False,0.050126991161604906,0.050126991161604906,0.9148850485280668,0.9650120396896718,0.0,0.0,0.050126991161604906,0.0,0.0
West / Biden W139::opp,West / Biden W139,0.05865688887336611,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Biden W125::co,Northeast / Biden W125,0.6593529718818238,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9421798418990047,0.9857308566540023,False,0.043551014754997563,0.043551014754997563,0.9421798418990047,0.9857308566540023,0.0,0.0,0.043551014754997563,0.0,0.0
Northeast / Biden W125::opp,Northeast / Biden W125,0.07563141632419919,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0010818428453722103,False,0.0010818428453722103,0.0010818428453722103,0.0,0.0010818428453722103,0.0,0.0,0.0010818428453722103,0.0,0.0
South / Biden W125::co,South / Biden W125,0.6648556113185049,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9394612173546911,0.9736164262712951,False,0.03415520891660395,0.03415520891660395,0.9394612173546911,0.9736164262712951,0.0,0.0,0.03415520891660395,0.0,0.0
South / Biden W125::opp,South / Biden W125,0.08063023397659777,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Biden W156::co,Midwest / Biden W156,0.6654436987529329,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9492740645696869,0.9826852447731285,False,0.03341118020344158,0.03341118020344158,0.9492740645696869,0.9826852447731285,0.0,0.0,0.03341118020344158,0.0,0.0
Midwest / Biden W156::opp,Midwest / Biden W156,0.051092296193183055,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Biden W156::co,Northeast / Biden W156,0.6655235999153721,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.96394525171485,0.9929273449343899,False,0.02898209321953993,0.02898209321953993,0.96394525171485,0.9929273449343899,0.0,0.0,0.02898209321953993,0.0,0.0
Northeast / Biden W156::opp,Northeast / Biden W156,0.06378321587292908,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Biden W120::co,Midwest / Biden W120,0.6668643859716207,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9216270007877227,0.9688288948620878,False,0.047201894074365036,0.047201894074365036,0.9216270007877227,0.9688288948620878,0.0,0.0,0.047201894074365036,0.0,0.0
Midwest / Biden W120::opp,Midwest / Biden W120,0.058363649294340306,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Biden W101::co,Northeast / Biden W101,0.6704634457221684,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9310384477581106,0.9778052784837334,False,0.04676683072562282,0.04676683072562282,0.9310384477581106,0.9778052784837334,0.0,0.0,0.04676683072562282,0.0,0.0
Northeast / Biden W101::opp,Northeast / Biden W101,0.09384845802475664,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West / Biden W156::co,West / Biden W156,0.6743041797622678,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9667229996231022,0.9943487512532747,False,0.027625751630172557,0.027625751630172557,0.9667229996231022,0.9943487512532747,0.0,0.0,0.027625751630172557,0.0,0.0
West / Biden W156::opp,West / Biden W156,0.10109602804858463,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Biden W101::co,Midwest / Biden W101,0.6746954274728924,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9271647623912936,0.9748634320017716,False,0.04769866961047797,0.04769866961047797,0.9271647623912936,0.9748634320017716,0.0,0.0,0.04769866961047797,0.0,0.0
Midwest / Biden W101::opp,Midwest / Biden W101,0.04402625800208288,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South / Biden W120::co,South / Biden W120,0.6851452328974033,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9186180272620658,0.955323846836898,False,0.03670581957483221,0.03670581957483221,0.9186180272620658,0.955323846836898,0.0,0.0,0.03670581957483221,0.0,0.0
South / Biden W120::opp,South / Biden W120,0.06802587096749291,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Biden W120::co,Northeast / Biden W120,0.6945086086437812,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9153598628473999,0.9725640985595742,False,0.057204235712174256,0.057204235712174256,0.9153598628473999,0.9725640985595742,0.0,0.0,0.057204235712174256,0.0,0.0
Northeast / Biden W120::opp,Northeast / Biden W120,0.0749307822614228,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South / Biden W116::co,South / Biden W116,0.6997165668992292,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9387396314714429,0.9736044654808627,False,0.034864834009419754,0.034864834009419754,0.9387396314714429,0.9736044654808627,0.0,0.0,0.034864834009419754,0.0,0.0
South / Biden W116::opp,South / Biden W116,0.06308448114651523,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Biden W116::co,Northeast / Biden W116,0.7035451800607264,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9605199751240148,0.9986338464207689,False,0.03811387129675414,0.03811387129675414,0.9605199751240148,0.9986338464207689,0.0,0.0,0.03811387129675414,0.0,0.0
Northeast / Biden W116::opp,Northeast / Biden W116,0.06681525550692162,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Biden W116::co,Midwest / Biden W116,0.7046138983719514,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9448101817608356,0.9830992408404544,False,0.03828905907961877,0.03828905907961877,0.9448101817608356,0.9830992408404544,0.0,0.0,0.03828905907961877,0.0,0.0
Midwest / Biden W116::opp,Midwest / Biden W116,0.04594545184964644,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West / Biden W125::co,West / Biden W125,0.726704658261065,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9436906217899746,0.9881509951758171,False,0.04446037338584241,0.04446037338584241,0.9436906217899746,0.9881509951758171,0.0,0.0,0.04446037338584241,0.0,0.0
West / Biden W125::opp,West / Biden W125,0.06724094407500233,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Biden W95::co,Northeast / Biden W95,0.7270900844011702,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9426371727310421,0.9827255979062886,False,0.04008842517524647,0.04008842517524647,0.9426371727310421,0.9827255979062886,0.0,0.0,0.04008842517524647,0.0,0.0
Northeast / Biden W95::opp,Northeast / Biden W95,0.11235403636414225,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0017320613888355894,False,0.0017320613888355894,0.0017320613888355894,0.0,0.0017320613888355894,0.0,0.0,0.0017320613888355894,0.0,0.0
South / Biden W95::co,South / Biden W95,0.7287361895320508,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9265558674925614,0.9653362477216674,False,0.038780380229106015,0.038780380229106015,0.9265558674925614,0.9653362477216674,0.0,0.0,0.038780380229106015,0.0,0.0
South / Biden W95::opp,South / Biden W95,0.0827382092751201,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0008927097972334351,False,0.0008927097972334351,0.0008927097972334351,0.0,0.0008927097972334351,0.0,0.0,0.0008927097972334351,0.0,0.0
West / Biden W120::co,West / Biden W120,0.7317211239533333,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9220535114254002,0.9749148633897439,False,0.05286135196434372,0.05286135196434372,0.9220535114254002,0.9749148633897439,0.0,0.0,0.05286135196434372,0.0,0.0
West / Biden W120::opp,West / Biden W120,0.03350642921054446,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Biden W95::co,Midwest / Biden W95,0.7337501640800759,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9576611566361881,0.984265690358773,False,0.026604533722584867,0.026604533722584867,0.9576611566361881,0.984265690358773,0.0,0.0,0.026604533722584867,0.0,0.0
Midwest / Biden W95::opp,Midwest / Biden W95,0.0746537195555596,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West / Trump W69::co,West / Trump W69,0.7385087754425527,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9704470001380442,0.9992784324063505,False,0.028831432268306312,0.028831432268306312,0.9704470001380442,0.9992784324063505,0.0,0.0,0.028831432268306312,0.0,0.0
West / Trump W69::opp,West / Trump W69,0.0754418558727847,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West / Biden W101::co,West / Biden W101,0.7386413059420097,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9341922141553018,0.9793059940707545,False,0.04511377991545262,0.04511377991545262,0.9341922141553018,0.9793059940707545,0.0,0.0,0.04511377991545262,0.0,0.0
West / Biden W101::opp,West / Biden W101,0.09227488386230873,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0033608028763562033,False,0.0033608028763562033,0.0033608028763562033,0.0,0.0033608028763562033,0.0,0.0,0.0033608028763562033,0.0,0.0
West / Biden W116::co,West / Biden W116,0.7507502871505708,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9543271388305969,0.991604897781762,False,0.03727775895116503,0.03727775895116503,0.9543271388305969,0.991604897781762,0.0,0.0,0.03727775895116503,0.0,0.0
West / Biden W116::opp,West / Biden W116,0.04858768230319148,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Trump W69::co,Northeast / Trump W69,0.7741706621033619,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.956503191422065,0.9934667778167461,False,0.036963586394681114,0.036963586394681114,0.956503191422065,0.9934667778167461,0.0,0.0,0.036963586394681114,0.0,0.0
Northeast / Trump W69::opp,Northeast / Trump W69,0.05049248556662522,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Trump W52::co,Northeast / Trump W52,0.775783292123244,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9728770509467838,1.0,False,0.027122949053216217,0.027122949053216217,0.9728770509467838,1.0,0.0,0.0,0.027122949053216217,0.0,0.0
Northeast / Trump W52::opp,Northeast / Trump W52,0.06134756841982522,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0008325057463452069,False,0.0008325057463452069,0.0008325057463452069,0.0,0.0008325057463452069,0.0,0.0,0.0008325057463452069,0.0,0.0
West / Trump W31::co,West / Trump W31,0.7790311220626757,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9565098022756873,1.0,False,0.04349019772431273,0.04349019772431273,0.9565098022756873,1.0,0.0,0.0,0.04349019772431273,0.0,0.0
West / Trump W31::opp,West / Trump W31,0.04779483724939397,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South / Trump W24.5::co,South / Trump W24.5,0.7886342776453463,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9789127427826373,0.9994531991031587,False,0.020540456320521372,0.020540456320521372,0.9789127427826373,0.9994531991031587,0.0,0.0,0.020540456320521372,0.0,0.0
South / Trump W24.5::opp,South / Trump W24.5,0.1677455060036967,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South / Trump W69::co,South / Trump W69,0.791156765086289,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9700112861708571,0.9947813402529723,False,0.02477005408211519,0.02477005408211519,0.9700112861708571,0.9947813402529723,0.0,0.0,0.02477005408211519,0.0,0.0
South / Trump W69::opp,South / Trump W69,0.06428798574091354,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0016461139063065986,False,0.0016461139063065986,0.0016461139063065986,0.0,0.0016461139063065986,0.0,0.0,0.0016461139063065986,0.0,0.0
West / Trump W24.5::co,West / Trump W24.5,0.7937740778222203,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.935265084350951,1.0,False,0.06473491564904899,0.06473491564904899,0.935265084350951,1.0,0.0,0.0,0.06473491564904899,0.0,0.0
West / Trump W24.5::opp,West / Trump W24.5,0.06130300412358898,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Trump W31::co,Northeast / Trump W31,0.7967957276998318,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9359633953199042,1.0,False,0.06403660468009575,0.06403660468009575,0.9359633953199042,1.0,0.0,0.0,0.06403660468009575,0.0,0.0
Northeast / Trump W31::opp,Northeast / Trump W31,0.06203259396091437,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West / Biden W95::co,West / Biden W95,0.8039471039984862,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9606218319177844,0.9910105139670797,False,0.030388682049295346,0.030388682049295346,0.9606218319177844,0.9910105139670797,0.0,0.0,0.030388682049295346,0.0,0.0
West / Biden W95::opp,West / Biden W95,0.09696825378592484,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South / Trump W52::co,South / Trump W52,0.805561665344234,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9741306773591429,0.9940232556009994,False,0.019892578241856418,0.019892578241856418,0.9741306773591429,0.9940232556009994,0.0,0.0,0.019892578241856418,0.0,0.0
South / Trump W52::opp,South / Trump W52,0.07344450522872814,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northeast / Trump W24.5::co,Northeast / Trump W24.5,0.8068400558974128,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9235503431210205,0.9899815253734429,False,0.0664311822524224,0.0664311822524224,0.9235503431210205,0.9899815253734429,0.0,0.0,0.0664311822524224,0.0,0.0
Northeast / Trump W24.5::opp,Northeast / Trump W24.5,0.10167468763722905,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Trump W69::co,Midwest / Trump W69,0.8142505553063325,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9645083112305721,0.999167795455177,False,0.03465948422460485,0.03465948422460485,0.9645083112305721,0.999167795455177,0.0,0.0,0.03465948422460485,0.0,0.0
Midwest / Trump W69::opp,Midwest / Trump W69,0.052588447820152824,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South / Trump W31::co,South / Trump W31,0.8194307093795834,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9471223291813131,0.9949925411168439,False,0.04787021193553076,0.04787021193553076,0.9471223291813131,0.9949925411168439,0.0,0.0,0.04787021193553076,0.0,0.0
South / Trump W31::opp,South / Trump W31,0.06829575834608453,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0025020439435746123,False,0.0025020439435746123,0.0025020439435746123,0.0,0.0025020439435746123,0.0,0.0,0.0025020439435746123,0.0,0.0
Midwest / Trump W52::co,Midwest / Trump W52,0.8259146032472393,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9509113756080183,0.9941265939845976,False,0.04321521837657927,0.04321521837657927,0.9509113756080183,0.9941265939845976,0.0,0.0,0.04321521837657927,0.0,0.0
Midwest / Trump W52::opp,Midwest / Trump W52,0.061611417330610235,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West / Trump W52::co,West / Trump W52,0.8376789041336649,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.983956923850316,1.0,False,0.016043076149684032,0.016043076149684032,0.983956923850316,1.0,0.0,0.0,0.016043076149684032,0.0,0.0
West / Trump W52::opp,West / Trump W52,0.04321904105801405,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Midwest / Trump W31::co,Midwest / Trump W31,0.8529730903015663,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9255950561608285,0.9987360315865647,False,0.07314097542573617,0.07314097542573617,0.9255950561608285,0.9987360315865647,0.0,0.0,0.07314097542573617,0.0,0.0
Midwest / Trump W31::opp,Midwest / Trump W31,0.0629352509799876,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.00225261123069507,False,0.00225261123069507,0.00225261123069507,0.0,0.00225261123069507,0.0,0.0,0.00225261123069507,0.0,0.0
Midwest / Trump W24.5::co,Midwest / Trump W24.5,0.8593492642318067,synth_only,0.1,0.1,0.0,0.0,bonf_split,co,,,0.9464931208552215,0.9928456796773745,False,0.046352558822152945,0.046352558822152945,0.9464931208552215,0.9928456796773745,0.0,0.0,0.046352558822152945,0.0,0.0
Midwest / Trump W24.5::opp,Midwest / Trump W24.5,0.13372007699253097,synth_only,0.1,0.1,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
