task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
gpt-5.4-high-no-system-prompt,gpt-5.4-high-no-system-prompt,0.24238208989071588,alg4,0.2,0.0,0.0,0.2,prop_127,9356,9356,0.12462074959838927,0.2223419804945996,False,0.09772123089621033,0.09772123089621033,0.17926587001016958,0.17926587001016958,-0.05464512041178031,0.043076110484430025,0.0,0.0,0.09772123089621033,42.10608166068635,21.64884155249094,38.62475808969803,0.21564527297186076,0.269118906809571,37.46142084007983,46.75074248129286,14,15,28,False,74
gpt-5.4-no-system-prompt,gpt-5.4-no-system-prompt,0.1607381044435049,alg4,0.2,0.0,0.0,0.2,prop_127,9771,9771,0.07080363686376728,0.17347783779852097,True,0.10267420093475368,0.10267420093475368,0.12323757065160239,0.12323757065160239,-0.05243393378783511,0.05024026714691858,0.0,0.0,0.10267420093475368,27.923068716561094,12.299851515446317,30.136187075362006,0.13464720796361224,0.18682900092339755,23.39061576891055,32.45552166421164,22,21,36,True,74
grok-4.20-beta-0309-reasoning,grok-4.20-beta-0309-reasoning,0.15067236527504113,alg4,0.2,0.0,0.0,0.2,prop_127,9559,9559,0.09045281012541717,0.1911623077592004,True,0.10070949763378323,0.10070949763378323,0.14258206717032854,0.14258206717032854,-0.05212925704491137,0.048580240588871865,0.0,0.0,0.10070949763378323,26.174470725704598,15.713262524044504,33.208294163084766,0.1243026684498183,0.17704206210026396,21.59358519744221,30.75535625396699,23,19,34,True,74
grok-4.20-multi-agent-beta-0309,grok-4.20-multi-agent-beta-0309,0.11627924882517607,alg4,0.2,0.0,0.0,0.2,prop_127,9228,9228,0.08739073581665638,0.18412485856133526,True,0.09673412274467888,0.09673412274467888,0.13735748667739636,0.13735748667739636,-0.04996675086073999,0.046767371883938896,0.0,0.0,0.09673412274467888,20.199774449851656,15.181325733855493,31.985764021761845,0.08945499537715948,0.14310350227319266,15.539924348392505,24.85962455131081,30,20,34,True,74
gpt-5.3-chat-latest,gpt-5.3-chat-latest,-0.23845227379390127,alg4,0.2,0.0,0.0,0.2,prop_127,6010,6010,-0.2964297713714366,-0.18987899257412513,True,0.10655077879731148,0.10655077879731148,-0.24015903354509588,-0.24015903354509588,-0.05627073782634072,0.050280040970970746,0.0,0.0,0.10655077879731148,-41.423402682389884,-51.49512559138298,-32.98535948171643,-0.27204488475677224,-0.20485966283103027,-47.2590369119489,-35.58776845283086,70,69,72,True,74
mistral-small-2603,mistral-small-2603,-0.22335197400876872,alg4,0.2,0.0,0.0,0.2,prop_127,9528,9528,-0.24437530914506955,-0.1437745423305346,True,0.10060076681453495,0.10060076681453495,-0.1916738405814736,-0.1916738405814736,-0.05270146856359594,0.047899298250938985,0.0,0.0,0.10060076681453495,-38.80021193368271,-42.45233931004199,-24.976196148926668,-0.2500110175695544,-0.19669293044798303,-43.43136213818977,-34.16906172917565,69,65,70,True,74
gpt-5.4-mini-high,gpt-5.4-mini-high,-0.07179612722188011,alg4,0.2,0.0,0.0,0.2,prop_127,9528,9528,-0.1497959986848652,-0.03773111208698446,True,0.11206488659788075,0.11206488659788075,-0.09012020874829137,-0.09012020874829137,-0.059675789936573825,0.05238909666130691,0.0,0.0,0.11206488659788075,-12.472264749794551,-26.02223025600949,-6.554565510180175,-0.09824702924253836,-0.04534522520122186,-17.067257065368732,-7.87727243422037,53,51,65,True,74
gpt-5.4-nano-high,gpt-5.4-nano-high,-0.2881716646644587,alg4,0.2,0.0,0.0,0.2,prop_127,9524,9524,-0.36706630056753564,-0.25983409216873476,True,0.10723220839880088,0.10723220839880088,-0.31206531880832045,-0.31206531880832045,-0.05500098175921518,0.052231226639585654,0.0,0.0,0.10723220839880088,-50.06054552185949,-63.76594753164848,-45.13780497568898,-0.3149723226714715,-0.2613710066574459,-54.71629667538823,-45.40479436833074,72,71,72,True,74
model-14,model-14,0.05956965416773952,alg4,0.2,0.0,0.0,0.2,prop_127,5141,5141,0.03756275917793371,0.14279043014908915,True,0.10522767097115544,0.10522767097115544,0.09275982775035736,0.09275982775035736,-0.05519706857242365,0.05003060239873179,0.0,0.0,0.10522767097115544,10.348308837573729,6.5253196144149355,24.805238352936456,0.0236552221860755,0.09548408614940354,4.109332985443187,16.58728468970427,40,26,41,True,74
qwen3.6-plus-text,qwen3.6-plus-text,0.0644384713488508,alg4,0.2,0.0,0.0,0.2,prop_127,7907,7907,0.08190244384534118,0.17558528474222626,False,0.09368284089688508,0.09368284089688508,0.12541605879247048,0.12541605879247048,-0.0435136149471293,0.050169225949755786,0.0,0.0,0.09368284089688508,11.194109011634678,14.227911766569049,30.50228810678404,0.03547372022402624,0.09340322247367537,6.162416378349754,16.225801644919606,37,21,36,False,74
claude-opus-4-7,claude-opus-4-7,0.3361420105169695,alg4,0.2,0.0,0.0,0.2,prop_127,9552,9552,0.26349172489639633,0.36022690707888116,True,0.09673518218248484,0.09673518218248484,0.31374211516687045,0.31374211516687045,-0.05025039027047413,0.0464847919120107,0.0,0.0,0.09673518218248484,58.39384812135388,45.77320085986984,62.57782319097341,0.30954819884419305,0.362735822189746,53.77402985644944,63.01366638625832,7,3,10,True,74
claude-opus-4-7-thinking,claude-opus-4-7-thinking,0.3364488117852885,alg4,0.2,0.0,0.0,0.2,prop_127,9533,9533,0.26961369748326003,0.3716257068996578,True,0.10201200941639776,0.10201200941639776,0.32387137025795065,0.32387137025795065,-0.05425767277469062,0.04775433664170714,0.0,0.0,0.10201200941639776,58.44714496050263,46.836696425004995,64.55799753596663,0.30981853815895094,0.3630790854116261,53.82099260550578,63.07329731549947,5,3,10,True,74
grok-4.3-text,grok-4.3-text,-0.11020638201876985,alg4,0.2,0.0,0.0,0.2,prop_127,11514,11514,-0.14686642407000602,-0.042344629396135314,True,0.10452179467387071,0.10452179467387071,-0.09522057545722121,-0.09522057545722121,-0.051645848612784824,0.05287594606108589,0.0,0.0,0.10452179467387071,-19.1448094325094,-25.513311020186617,-7.356015553991917,-0.13428595890856856,-0.08612680512897114,-23.32786038043126,-14.961758484587541,60,51,64,True,74
kimi-k2.6-text,kimi-k2.6-text,0.14761936090715036,alg4,0.2,0.0,0.0,0.2,prop_127,7382,7382,0.11444921983376524,0.22036050740323498,True,0.10591128756946974,0.10591128756946974,0.1704922054539001,0.1704922054539001,-0.05604298562013485,0.04986830194933488,0.0,0.0,0.10591128756946974,25.644109545624005,19.88186585277458,38.28054095785025,0.11761878581075708,0.17761993600354364,20.432475858308916,30.855743232939094,25,16,29,True,74
mimo-v2.5-text,mimo-v2.5-text,-0.011914379182530507,alg4,0.2,0.0,0.0,0.2,prop_127,9097,9097,-0.03600356754275116,0.06759180568030848,True,0.10359537322305964,0.10359537322305964,0.016389479052914997,0.016389479052914997,-0.052393046595666154,0.05120232662739349,0.0,0.0,0.10359537322305964,-2.06973965371039,-6.254460285059139,11.741899291533938,-0.038935386336385824,0.015106627971324806,-6.763769374665452,2.6242900672446714,49,39,50,True,74
qwen3.6-27b,qwen3.6-27b,-0.016222825352193528,alg4,0.2,0.0,0.0,0.2,prop_127,6096,6096,0.013941180524317837,0.10885968190211262,False,0.09491850137779478,0.09491850137779478,0.05866391008112076,0.05866391008112076,-0.044722729556802926,0.05019577182099186,0.0,0.0,0.09491850137779478,-2.818193412535131,2.4218311091713276,18.91086366073232,-0.049226211788507966,0.01678056108412091,-8.551468857899925,2.9150820328296643,49,34,45,False,74
gpt-5.5-high-text,gpt-5.5-high-text,0.2628221595033997,alg4,0.2,0.0,0.0,0.2,prop_127,11296,11296,0.13583788135410751,0.23232789501579307,False,0.09649001366168555,0.09649001366168555,0.1876304613292389,0.1876304613292389,-0.051792579975131404,0.044697433686554155,0.0,0.0,0.09649001366168555,45.65688543768911,23.597456922207005,40.359489119022776,0.23845789925062522,0.2871864197561742,41.42437992431524,49.88939095106299,12,14,26,False,74
gpt-5.5-text,gpt-5.5-text,0.21762092518655957,alg4,0.2,0.0,0.0,0.2,prop_127,11577,11577,0.13044688577139374,0.22898100046216813,True,0.09853411469077439,0.09853411469077439,0.18420136574049759,0.18420136574049759,-0.05375447996910386,0.04477963472167054,0.0,0.0,0.09853411469077439,37.804626782081286,22.660945068792046,39.778073984562226,0.19360670868731944,0.2416351416857997,33.63293009694128,41.97632346722129,16,16,27,True,74
gpt-5.5-xhigh,gpt-5.5-xhigh,0.21203141446071877,alg4,0.2,0.0,0.0,0.2,prop_127,4590,4590,0.11404708307319451,0.22100017534643657,True,0.10695309227324205,0.10695309227324205,0.1688813146587614,0.1688813146587614,-0.0548342315855669,0.05211886068767517,0.0,0.0,0.10695309227324205,36.833629316172605,19.81200754234005,38.39166266104339,0.1738824354905979,0.25018039343083964,30.20647289338593,43.46078573895928,18,16,32,True,74
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,alg4,0.2,0.0,0.0,0.2,prop_127,6319,6319,0.1186379147217882,0.21453344663213872,False,0.09589553191035052,0.09589553191035052,0.17138402398210362,0.17138402398210362,-0.052746109260315414,0.0431494226500351,0.0,0.0,0.09589553191035052,40.37180002667616,20.60951668327247,37.26827682240944,0.19987170256395342,0.2649258220298523,34.7212710048532,46.022329048499124,15,16,30,False,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,alg4,0.2,0.0,0.0,0.2,prop_127,6783,6783,0.0003434140330125582,0.10058414824828907,True,0.10024073421527652,0.10024073421527652,0.05240691990097662,0.05240691990097662,-0.052063505867964065,0.048177228347312445,0.0,0.0,0.10024073421527652,3.141514845946631,0.05965712781819807,17.47325622046823,-0.013187118787698321,0.049355145056179314,-2.2908371686800324,8.573866860573295,43,35,45,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,alg4,0.2,0.0,0.0,0.2,prop_127,6563,6563,-0.04540833581038431,0.047773712972967314,False,0.09318204878335162,0.09318204878335162,-0.0007667741145915968,-0.0007667741145915968,-0.04464156169579271,0.04854048708755891,0.0,0.0,0.09318204878335162,-9.62537127681022,-7.888235869943892,8.2991439696758,-0.08724079166479434,-0.023575390417787043,-15.155277766756555,-4.095464786863884,52,41,51,False,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,alg4,0.2,0.0,0.0,0.2,prop_127,6339,6339,0.06289038555371812,0.1702229166766495,True,0.10733253112293137,0.10733253112293137,0.12058041826168654,0.12058041826168654,-0.05769003270796842,0.049642498414962946,0.0,0.0,0.10733253112293137,22.94739173583389,10.925178964299105,29.570749362458358,0.0997294598300782,0.16446215084005117,17.32478163495799,28.57000183670979,26,21,38,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,alg4,0.2,0.0,0.0,0.2,prop_127,6053,6053,0.053319835172506394,0.15446318323219616,True,0.10114334805968976,0.10114334805968976,0.10690117969736566,0.10690117969736566,-0.05358134452485927,0.04756200353483048,0.0,0.0,0.10114334805968976,17.11464748081159,9.262604076564179,26.833003253981474,0.06540677875084144,0.1316328820549829,11.362321236222922,22.866973725400264,33,23,39,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,alg4,0.2,0.0,0.0,0.2,prop_127,9056,9056,0.17254137731627645,0.2756597775913752,True,0.10311840027509878,0.10311840027509878,0.22432269005044222,0.22432269005044222,-0.05178131273416577,0.051337087540932996,0.0,0.0,0.10311840027509878,33.57181877884287,29.973507227378306,47.88700811624477,0.1661349645532051,0.22037488277110068,28.860599342659725,38.28303821502601,19,11,21,True,74
model-61,model-61,0.3482471450265964,alg4,0.2,0.0,0.0,0.2,prop_127,4621,4621,0.27364063168995284,0.37820973379021294,True,0.1045691021002601,0.1045691021002601,0.32828145257987756,0.32828145257987756,-0.054640820889924745,0.04992828121033535,0.0,0.0,0.1045691021002601,60.49672536944492,47.536246546986646,65.70176015487493,0.3098907500369989,0.38660354001619396,53.83353709357142,67.15991364531841,4,3,10,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,alg4,0.2,0.0,0.0,0.2,prop_127,20324,20324,-0.1562585836301601,-0.06272928662579097,False,0.09352929700436913,0.09352929700436913,-0.10630383638516641,-0.10630383638516641,-0.0499547472449937,0.04357454975937544,0.0,0.0,0.09352929700436913,-8.482944604578254,-27.14489624823853,-10.897193214123389,-0.0669176873744188,-0.03074582158156198,-11.624792947374797,-5.341096261781711,51,52,64,False,74
model-19,model-19,0.07365070387926677,alg4,0.2,0.0,0.0,0.2,prop_127,3770,3770,-0.0053810463381534085,0.10070652263600327,True,0.10608756897415668,0.10608756897415668,0.04992510096651724,0.04992510096651724,-0.05530614730467065,0.05078142166948603,0.0,0.0,0.10608756897415668,12.794437713222392,-0.9347834926102899,17.494514828992457,0.03170255188105848,0.11559885587747507,5.507297337678101,20.081578088766683,37,35,46,True,74
model-46,model-46,0.25880870084337976,alg4,0.2,0.0,0.0,0.2,prop_127,4664,4664,0.28779811969187796,0.3775152365008082,False,0.08971711680893024,0.08971711680893024,0.32842627546002273,0.32842627546002273,-0.040628155768144776,0.049088961040785487,0.0,0.0,0.08971711680893024,44.95967625793172,49.99565411372568,65.58111361868083,0.2208509107224534,0.29676649096430613,38.36573274002769,51.553619775835756,11,3,9,False,74
model-32,model-32,-0.16954563708317702,alg4,0.2,0.0,0.0,0.2,prop_127,8229,8229,-0.1966851213235041,-0.09378826891987367,True,0.10289685240363043,0.10289685240363043,-0.1420991300647623,-0.1420991300647623,-0.0545859912587418,0.048310861144888625,0.0,0.0,0.10289685240363043,-29.453093846398048,-34.16770514530778,-16.292691063663757,-0.1981207459321237,-0.14097052823423034,-34.41709868355098,-24.48908900924512,67,60,68,True,74
model-28,model-28,0.02726027412325511,alg4,0.2,0.0,0.0,0.2,prop_127,9105,9105,-0.015800375839103403,0.08686940549851856,True,0.10266978133762196,0.10266978133762196,0.037222102641120275,0.037222102641120275,-0.05302247848022368,0.04964730285739828,0.0,0.0,0.10266978133762196,4.73559465075988,-2.744806415568028,15.090761381689045,0.00026366311362236924,0.054256885132887844,0.04580297413105003,9.42538632738871,42,35,47,True,74
model-63,model-63,0.3550443902552649,alg4,0.2,0.0,0.0,0.2,prop_127,4687,4687,0.2820589745244739,0.38389709711008446,True,0.10183812258561054,0.10183812258561054,0.33670131687781274,0.33670131687781274,-0.054642342353338834,0.047195780232271736,0.0,0.0,0.10183812258561054,61.677527807426486,48.99866248290756,66.68975635743459,0.31694063393057487,0.39314814657995495,55.05822736278688,68.29682825206609,3,3,10,True,74
model-37,model-37,0.2949162181179594,alg4,0.2,0.0,0.0,0.2,prop_127,4582,4582,0.2409867761821724,0.34384372470905716,True,0.10285694852688476,0.10285694852688476,0.2956302100870491,0.2956302100870491,-0.054643433904876706,0.04821351462200807,0.0,0.0,0.10285694852688476,51.232194460962226,41.863690843028586,59.73177291128173,0.25656631707048655,0.3332661191654322,44.57013429838096,57.8942546235435,9,5,14,True,74
model-15,model-15,0.33321182884939005,alg4,0.2,0.0,0.0,0.2,prop_127,4917,4917,0.2416157857535407,0.3473191624813283,True,0.10570337672778762,0.10570337672778762,0.29696490316795593,0.29696490316795593,-0.05534911741441523,0.05035425931337241,0.0,0.0,0.10570337672778762,57.884823429672345,41.97296099739242,60.33551828995993,0.2960817940450791,0.370341863653701,51.434675738317175,64.33497112102752,6,4,13,True,74
model-22,model-22,0.2840008121072946,alg4,0.2,0.0,0.0,0.2,prop_127,4516,4516,0.21370209826958933,0.3190026269144879,True,0.10530052864489856,0.10530052864489856,0.26832526035159177,0.26832526035159177,-0.054623162082002436,0.05067736656289609,0.0,0.0,0.10530052864489856,49.33599422169611,37.12385681985164,55.41643223264154,0.24543579819550196,0.3225658260190873,42.63656512713064,56.03542331626159,10,8,16,True,74
model-01,model-01,0.153972280627351,alg4,0.2,0.0,0.0,0.2,prop_127,8992,8992,0.11537022756009205,0.22139127390641633,True,0.10602104634632428,0.10602104634632428,0.1700516149489585,0.1700516149489585,-0.054681387388866465,0.05133965895745782,0.0,0.0,0.10602104634632428,26.747724737006997,20.041861282108176,38.459603439635195,0.12677775571914124,0.18116680553556075,22.023551894760587,31.47189757925341,24,16,32,True,74
model-21,model-21,-0.4831608031734138,alg4,0.2,0.0,0.0,0.2,prop_127,5561,5561,-0.503144523009792,-0.4013937060476753,True,0.10175081696211663,0.10175081696211663,-0.45042817558312737,-0.45042817558312737,-0.0527163474266646,0.04903446953545201,0.0,0.0,0.10175081696211663,-83.9336282760627,-87.40515597719855,-69.72922864288053,-0.5189695004838821,-0.4473521058629455,-90.1542361344948,-77.71302041763063,73,73,74,True,74
model-67,model-67,-0.27904730832431857,alg4,0.2,0.0,0.0,0.2,prop_127,7918,7918,-0.3084691850400407,-0.20649075990074542,True,0.10197842513929531,0.10197842513929531,-0.25205720472370563,-0.25205720472370563,-0.056411980316335125,0.04556644482296021,0.0,0.0,0.10197842513929531,-48.47548247808276,-53.58658596003312,-35.8711190355612,-0.3084052410246612,-0.2496893756239759,-53.5754777468211,-43.37548720934442,71,69,72,True,74
model-49,model-49,0.2555178829036161,alg4,0.2,0.0,0.0,0.2,prop_127,9072,9072,0.22199414761529898,0.3247477952640374,True,0.10275364764873843,0.10275364764873843,0.27660435713020065,0.27660435713020065,-0.05461020951490167,0.048143438133836786,0.0,0.0,0.10275364764873843,44.388002629056686,38.56433332965611,56.41447019736737,0.22834080345149937,0.2826949623557328,39.66686037293647,49.1091448851769,13,8,15,True,74
