task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
rep0012,0.42,0.421,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.3385,0.591,True,0.25249999999999995,0.25249999999999995,0.501,0.501,-0.16249999999999998,0.08999999999999997,0.0,0.0,0.25249999999999995
rep0013,0.62,0.624,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.3509999999999999,0.5800000000000001,False,0.22900000000000015,0.22900000000000015,0.4985,0.4985,-0.14750000000000008,0.08150000000000002,0.0,0.0,0.2290000000000001
rep0014,0.72,0.717,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5700000000000001,0.797,True,0.22699999999999998,0.22699999999999998,0.7265,0.7265,-0.15649999999999997,0.07050000000000001,0.0,0.0,0.22699999999999998
rep0015,0.41,0.415,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.23349999999999999,0.4779999999999999,True,0.24449999999999994,0.24449999999999994,0.422,0.422,-0.1885,0.05599999999999994,0.0,0.0,0.24449999999999994
rep0016,0.16,0.161,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.01899999999999996,0.2695,True,0.25050000000000006,0.25050000000000006,0.201,0.201,-0.18200000000000005,0.0685,0.0,0.0,0.25050000000000006
rep0017,0.54,0.542,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.378,0.639,True,0.261,0.261,0.562,0.562,-0.18400000000000005,0.07699999999999996,0.0,0.0,0.261
rep0018,0.33,0.331,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.17799999999999994,0.44949999999999996,True,0.2715,0.2715,0.347,0.347,-0.16900000000000004,0.10249999999999998,0.0,0.0,0.2715
rep0019,0.35,0.349,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.22549999999999992,0.4565,True,0.2310000000000001,0.2310000000000001,0.384,0.384,-0.15850000000000009,0.07250000000000001,0.0,0.0,0.2310000000000001
rep0020,0.88,0.875,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.7065,0.9795,True,0.273,0.273,0.874,0.874,-0.16749999999999998,0.10549999999999998,0.0,0.0,0.27299999999999996
rep0021,0.59,0.591,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.4255,0.689,True,0.26349999999999996,0.26349999999999996,0.59,0.59,-0.16449999999999998,0.09899999999999998,0.0,0.0,0.26349999999999996
rep0022,0.72,0.718,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6685,0.9105,True,0.242,0.242,0.836,0.836,-0.16749999999999998,0.07450000000000001,0.0,0.0,0.242
rep0023,0.36,0.362,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.10699999999999993,0.3450000000000001,False,0.23800000000000016,0.23800000000000016,0.2705,0.2705,-0.1635000000000001,0.07450000000000007,0.0,0.0,0.23800000000000016
rep0024,0.56,0.557,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5469999999999999,0.8025,True,0.25550000000000006,0.25550000000000006,0.6955,0.6955,-0.14850000000000008,0.10699999999999998,0.0,0.0,0.25550000000000006
rep0025,0.15,0.148,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,-0.009499999999999953,0.31,True,0.31949999999999995,0.31,0.1835,0.1835,-0.19299999999999995,0.1265,0.0,0.0,0.31949999999999995
rep0026,0.46,0.455,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.3585,0.6214999999999999,True,0.26299999999999996,0.26299999999999996,0.5135,0.5135,-0.15499999999999997,0.10800000000000004,0.0,0.0,0.263
rep0027,0.13,0.134,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.2280000000000001,0.4655,False,0.23749999999999993,0.23749999999999993,0.391,0.391,-0.16299999999999992,0.07450000000000001,0.0,0.0,0.23749999999999993
rep0028,0.71,0.715,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5585,0.8325,True,0.274,0.274,0.7205,0.7205,-0.16200000000000003,0.11199999999999999,0.0,0.0,0.274
rep0029,0.32,0.322,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.1660000000000001,0.40850000000000003,True,0.24249999999999994,0.24249999999999994,0.317,0.317,-0.1509999999999999,0.09150000000000003,0.0,0.0,0.24249999999999994
rep0030,0.80,0.798,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.538,0.7725000000000001,False,0.23450000000000004,0.23450000000000004,0.7115,0.7115,-0.1735,0.061000000000000054,0.0,0.0,0.23450000000000004
rep0031,0.65,0.653,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.48649999999999993,0.8065,True,0.32000000000000006,0.32000000000000006,0.697,0.697,-0.21050000000000002,0.10950000000000001,0.0,0.0,0.32000000000000006
rep0032,0.47,0.473,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.3155,0.5814999999999999,True,0.2659999999999999,0.2659999999999999,0.5085,0.5085,-0.19299999999999995,0.07299999999999998,0.0,0.0,0.2659999999999999
rep0033,0.75,0.749,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.31450000000000006,0.5705,False,0.25599999999999995,0.25599999999999995,0.4965,0.4965,-0.18199999999999994,0.07399999999999998,0.0,0.0,0.2559999999999999
rep0034,0.24,0.239,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.21749999999999997,0.449,True,0.23150000000000004,0.23150000000000004,0.3805,0.3805,-0.16300000000000003,0.0685,0.0,0.0,0.23150000000000004
rep0035,0.33,0.325,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.08700000000000002,0.37349999999999994,True,0.2864999999999999,0.2864999999999999,0.2875,0.2875,-0.20049999999999996,0.08599999999999997,0.0,0.0,0.2864999999999999
rep0036,0.40,0.396,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.24100000000000005,0.5015000000000001,True,0.2605,0.2605,0.3995,0.3995,-0.15849999999999997,0.10199999999999998,0.0,0.0,0.26049999999999995
rep0037,0.71,0.714,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6200000000000001,0.858,True,0.23799999999999988,0.23799999999999988,0.77,0.77,-0.14999999999999997,0.08799999999999997,0.0,0.0,0.23799999999999993
rep0038,0.80,0.798,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6365,0.8839999999999999,True,0.24749999999999994,0.24749999999999994,0.826,0.826,-0.1895,0.057999999999999996,0.0,0.0,0.2475
rep0039,0.74,0.741,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6295000000000001,0.865,True,0.23549999999999993,0.23549999999999993,0.798,0.798,-0.16849999999999998,0.067,0.0,0.0,0.2355
rep0040,0.21,0.212,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.10949999999999999,0.396,True,0.28650000000000003,0.28650000000000003,0.32,0.32,-0.21050000000000002,0.07600000000000001,0.0,0.0,0.28650000000000003
rep0041,0.66,0.656,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.626,0.9239999999999999,True,0.29799999999999993,0.29799999999999993,0.839,0.839,-0.21299999999999997,0.085,0.0,0.0,0.298
rep0042,0.29,0.291,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.0024999999999999745,0.294,True,0.2915,0.2915,0.191,0.191,-0.18850000000000003,0.10299999999999998,0.0,0.0,0.2915
rep0043,0.11,0.114,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,-0.04999999999999999,0.177,True,0.22699999999999998,0.177,0.1205,0.1205,-0.17049999999999998,0.056499999999999995,0.0,0.0,0.22699999999999998
rep0044,0.16,0.161,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.1964999999999999,0.44299999999999995,False,0.24650000000000005,0.24650000000000005,0.344,0.344,-0.14750000000000008,0.099,0.0,0.0,0.24650000000000008
rep0045,0.14,0.14,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.20449999999999996,0.46749999999999997,False,0.263,0.263,0.3765,0.3765,-0.17200000000000004,0.09099999999999997,0.0,0.0,0.263
rep0046,0.12,0.12,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,-0.05600000000000002,0.19550000000000003,True,0.25150000000000006,0.19550000000000003,0.143,0.143,-0.199,0.05250000000000005,0.0,0.0,0.25150000000000006
rep0047,0.47,0.472,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.25749999999999995,0.485,True,0.22750000000000004,0.22750000000000004,0.4365,0.4365,-0.17900000000000005,0.04849999999999999,0.0,0.0,0.22750000000000004
rep0048,0.58,0.576,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6450000000000001,0.899,False,0.2539999999999999,0.2539999999999999,0.812,0.812,-0.16699999999999993,0.08700000000000002,0.0,0.0,0.25399999999999995
rep0049,0.73,0.732,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.553,0.841,True,0.2879999999999999,0.2879999999999999,0.766,0.766,-0.21299999999999997,0.07499999999999996,0.0,0.0,0.2879999999999999
rep0050,0.62,0.617,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.38150000000000006,0.6305000000000001,True,0.249,0.249,0.561,0.561,-0.17949999999999997,0.0695,0.0,0.0,0.24899999999999997
rep0051,0.28,0.282,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.08949999999999997,0.38749999999999996,True,0.298,0.298,0.3045,0.3045,-0.21500000000000002,0.08299999999999996,0.0,0.0,0.298
rep0052,0.30,0.296,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.24500000000000005,0.49699999999999994,True,0.2519999999999999,0.2519999999999999,0.411,0.411,-0.16599999999999993,0.08599999999999997,0.0,0.0,0.2519999999999999
rep0053,0.65,0.646,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6575,0.954,False,0.2965,0.2965,0.845,0.845,-0.1875,0.10899999999999999,0.0,0.0,0.2965
rep0054,0.44,0.437,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.17900000000000005,0.43999999999999995,True,0.2609999999999999,0.2609999999999999,0.357,0.357,-0.17799999999999994,0.08299999999999999,0.0,0.0,0.2609999999999999
rep0055,0.75,0.752,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.7599999999999999,1.0334999999999999,False,0.27349999999999997,0.2400000000000001,0.939,0.939,-0.17900000000000005,0.09449999999999992,0.0,0.0,0.27349999999999997
rep0056,0.76,0.763,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.694,0.9610000000000001,True,0.2670000000000001,0.2670000000000001,0.87,0.87,-0.17600000000000005,0.09100000000000003,0.0,0.0,0.26700000000000007
rep0057,0.27,0.266,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.21299999999999997,0.4515,True,0.23850000000000005,0.23850000000000005,0.369,0.369,-0.15600000000000003,0.08250000000000002,0.0,0.0,0.23850000000000005
rep0058,0.69,0.685,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.396,0.6419999999999999,False,0.24599999999999989,0.24599999999999989,0.594,0.594,-0.19799999999999995,0.04799999999999993,0.0,0.0,0.24599999999999989
rep0059,0.41,0.413,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.22300000000000003,0.46649999999999997,True,0.24349999999999994,0.24349999999999994,0.416,0.416,-0.19299999999999995,0.05049999999999999,0.0,0.0,0.24349999999999994
rep0060,0.28,0.279,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.2265,0.4505,True,0.224,0.224,0.386,0.386,-0.1595,0.0645,0.0,0.0,0.224
rep0061,0.27,0.274,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.14550000000000007,0.384,True,0.23849999999999993,0.23849999999999993,0.328,0.328,-0.18249999999999994,0.056,0.0,0.0,0.23849999999999993
rep0062,0.29,0.29,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.0595,0.399,True,0.3395,0.3395,0.28,0.28,-0.22050000000000003,0.119,0.0,0.0,0.3395
rep0063,0.24,0.238,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.06699999999999995,0.32199999999999995,True,0.255,0.255,0.246,0.246,-0.17900000000000005,0.07599999999999996,0.0,0.0,0.255
rep0064,0.44,0.444,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.532,0.7905,False,0.25849999999999995,0.25849999999999995,0.6885,0.6885,-0.15649999999999997,0.10200000000000001,0.0,0.0,0.25849999999999995
rep0065,0.36,0.363,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.04149999999999998,0.3505,False,0.309,0.309,0.2425,0.2425,-0.201,0.10799999999999998,0.0,0.0,0.309
rep0066,0.44,0.44,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.41300000000000003,0.6725,True,0.25949999999999995,0.25949999999999995,0.614,0.614,-0.20099999999999996,0.058499999999999996,0.0,0.0,0.25949999999999995
rep0067,0.57,0.567,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5165000000000001,0.746,True,0.22949999999999993,0.22949999999999993,0.6825,0.6825,-0.16599999999999993,0.06349999999999997,0.0,0.0,0.2294999999999999
rep0068,0.56,0.559,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.2900000000000001,0.5325,False,0.24249999999999988,0.24249999999999988,0.457,0.457,-0.16699999999999993,0.07549999999999996,0.0,0.0,0.24249999999999988
rep0069,0.78,0.775,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.7045,0.973,True,0.26849999999999996,0.26849999999999996,0.8705,0.8705,-0.166,0.10249999999999992,0.0,0.0,0.26849999999999996
rep0070,0.58,0.577,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6215,0.887,False,0.26549999999999996,0.26549999999999996,0.796,0.796,-0.17450000000000002,0.09099999999999997,0.0,0.0,0.26549999999999996
rep0071,0.34,0.344,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.15100000000000002,0.4,True,0.249,0.249,0.3175,0.3175,-0.16649999999999998,0.08250000000000002,0.0,0.0,0.249
rep0072,0.49,0.491,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.3375,0.6355,True,0.29799999999999993,0.29799999999999993,0.5315,0.5315,-0.19399999999999995,0.10399999999999998,0.0,0.0,0.29799999999999993
rep0073,0.69,0.694,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5955,0.8540000000000001,True,0.25850000000000006,0.25850000000000006,0.783,0.783,-0.1875,0.07100000000000006,0.0,0.0,0.25850000000000006
rep0074,0.82,0.821,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.633,0.905,True,0.272,0.272,0.8335,0.8335,-0.2005,0.07150000000000001,0.0,0.0,0.272
rep0075,0.11,0.114,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,-0.038500000000000006,0.23199999999999998,True,0.27049999999999996,0.23199999999999998,0.155,0.155,-0.1935,0.077,0.0,0.0,0.2705
rep0076,0.02,0.022,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,-0.195,0.08500000000000002,True,0.28,0.08500000000000002,0.0015,0.0015,-0.1965,0.08350000000000002,0.0,0.0,0.28
rep0077,0.44,0.438,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.26549999999999996,0.5305,True,0.265,0.265,0.4665,0.4665,-0.20100000000000007,0.064,0.0,0.0,0.26500000000000007
rep0078,0.14,0.142,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,-0.06650000000000002,0.16649999999999998,True,0.23299999999999998,0.16649999999999998,0.0815,0.0815,-0.14800000000000002,0.08499999999999996,0.0,0.0,0.23299999999999998
rep0079,0.42,0.421,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.3265,0.5904999999999999,True,0.2639999999999999,0.2639999999999999,0.493,0.493,-0.16649999999999998,0.09749999999999992,0.0,0.0,0.2639999999999999
rep0080,0.55,0.545,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.479,0.7515,True,0.27249999999999996,0.27249999999999996,0.6755,0.6755,-0.1965,0.076,0.0,0.0,0.2725
rep0081,0.55,0.551,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.296,0.5315,False,0.2355,0.2355,0.462,0.462,-0.16600000000000004,0.06949999999999998,0.0,0.0,0.23550000000000001
rep0082,0.60,0.601,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.43,0.7155,True,0.28550000000000003,0.28550000000000003,0.6465,0.6465,-0.21649999999999997,0.069,0.0,0.0,0.2855
rep0083,0.37,0.373,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.2485,0.5094999999999998,True,0.26099999999999984,0.26099999999999984,0.411,0.411,-0.16249999999999998,0.09849999999999992,0.0,0.0,0.2609999999999999
rep0084,0.56,0.56,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5780000000000001,0.8575,False,0.27949999999999997,0.27949999999999997,0.768,0.768,-0.18999999999999995,0.08950000000000002,0.0,0.0,0.27949999999999997
rep0085,0.14,0.142,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.13549999999999995,0.383,True,0.24750000000000005,0.24750000000000005,0.2925,0.2925,-0.15700000000000003,0.09050000000000002,0.0,0.0,0.24750000000000005
rep0086,0.51,0.51,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.32999999999999996,0.5845,True,0.25450000000000006,0.25450000000000006,0.51,0.51,-0.18000000000000005,0.0745,0.0,0.0,0.25450000000000006
rep0087,0.60,0.603,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.4820000000000001,0.7665000000000001,True,0.2845,0.2845,0.67,0.67,-0.18799999999999994,0.09650000000000003,0.0,0.0,0.2845
rep0088,0.43,0.435,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.47000000000000003,0.7050000000000001,False,0.23500000000000004,0.23500000000000004,0.633,0.633,-0.16299999999999998,0.07200000000000001,0.0,0.0,0.235
rep0089,0.29,0.289,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.13899999999999996,0.42149999999999993,True,0.2825,0.2825,0.313,0.313,-0.17400000000000004,0.10849999999999993,0.0,0.0,0.2825
rep0090,0.41,0.414,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.4565,0.6829999999999999,False,0.22649999999999992,0.22649999999999992,0.61,0.61,-0.15349999999999997,0.07299999999999998,0.0,0.0,0.22649999999999995
rep0091,0.31,0.313,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.24849999999999994,0.499,True,0.25050000000000006,0.25050000000000006,0.4195,0.4195,-0.17100000000000004,0.07950000000000002,0.0,0.0,0.25050000000000006
rep0092,0.89,0.893,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.7250000000000001,0.9700000000000001,True,0.245,0.245,0.882,0.882,-0.15699999999999992,0.08800000000000008,0.0,0.0,0.245
rep0093,0.49,0.486,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5305,0.771,False,0.24050000000000005,0.24050000000000005,0.711,0.711,-0.18049999999999997,0.06000000000000005,0.0,0.0,0.24050000000000002
rep0094,0.36,0.356,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.3325,0.59,True,0.25749999999999995,0.25749999999999995,0.5015,0.5015,-0.16899999999999993,0.08850000000000002,0.0,0.0,0.25749999999999995
rep0095,0.62,0.622,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.382,0.6479999999999999,True,0.2659999999999999,0.2659999999999999,0.566,0.566,-0.18399999999999994,0.08200000000000002,0.0,0.0,0.26599999999999996
rep0096,0.18,0.184,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.07450000000000001,0.333,True,0.2585,0.2585,0.257,0.257,-0.1825,0.07600000000000001,0.0,0.0,0.2585
rep0097,0.25,0.247,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.24049999999999994,0.5089999999999999,True,0.26849999999999996,0.26849999999999996,0.411,0.411,-0.17050000000000004,0.09799999999999998,0.0,0.0,0.2685
rep0098,0.25,0.25,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.21699999999999997,0.4535,True,0.23650000000000004,0.23650000000000004,0.379,0.379,-0.16200000000000003,0.07450000000000001,0.0,0.0,0.23650000000000004
rep0099,0.58,0.582,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.5740000000000001,0.852,True,0.2779999999999999,0.2779999999999999,0.749,0.749,-0.175,0.10299999999999998,0.0,0.0,0.27799999999999997
rep0100,0.86,0.86,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.7055,0.9845,True,0.279,0.279,0.8725,0.8725,-0.16700000000000004,0.11199999999999999,0.0,0.0,0.279
rep0101,0.10,0.101,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.005500000000000033,0.27,True,0.26449999999999996,0.26449999999999996,0.155,0.155,-0.14949999999999997,0.115,0.0,0.0,0.26449999999999996
rep0102,0.55,0.554,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.492,0.75,True,0.258,0.258,0.6805,0.6805,-0.1885,0.0695,0.0,0.0,0.258
rep0103,0.49,0.493,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.539,0.7815,False,0.24249999999999994,0.24249999999999994,0.7075,0.7075,-0.16849999999999998,0.074,0.0,0.0,0.2425
rep0104,0.85,0.85,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.547,0.7935000000000001,False,0.24650000000000005,0.24650000000000005,0.7245,0.7245,-0.1775,0.06900000000000006,0.0,0.0,0.24650000000000005
rep0105,0.51,0.507,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.32699999999999996,0.6299999999999999,True,0.30299999999999994,0.30299999999999994,0.5005,0.5005,-0.1735,0.12949999999999995,0.0,0.0,0.30299999999999994
rep0106,0.28,0.283,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.2679999999999999,0.53,True,0.2620000000000001,0.2620000000000001,0.4285,0.4285,-0.1605000000000001,0.10149999999999999,0.0,0.0,0.26200000000000007
rep0107,0.51,0.513,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.4334999999999999,0.6699999999999999,True,0.23650000000000004,0.23650000000000004,0.606,0.606,-0.1725000000000001,0.064,0.0,0.0,0.2365000000000001
rep0108,0.35,0.351,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.39,0.676,False,0.28600000000000003,0.28600000000000003,0.5845,0.5845,-0.1945,0.0915,0.0,0.0,0.28600000000000003
rep0109,0.04,0.035,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.11549999999999994,0.37349999999999994,False,0.258,0.258,0.2885,0.2885,-0.17300000000000004,0.08499999999999996,0.0,0.0,0.258
rep0110,0.83,0.835,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6765,0.9315,True,0.255,0.255,0.849,0.849,-0.1725,0.08250000000000002,0.0,0.0,0.255
rep0111,0.43,0.435,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.16649999999999998,0.45749999999999996,True,0.291,0.291,0.351,0.351,-0.1845,0.10649999999999998,0.0,0.0,0.291
rep0112,0.20,0.203,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.22750000000000004,0.47850000000000004,False,0.251,0.251,0.401,0.401,-0.1735,0.07750000000000001,0.0,0.0,0.251
rep0113,0.51,0.511,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.2895,0.522,True,0.23250000000000004,0.23250000000000004,0.4635,0.4635,-0.17400000000000004,0.058499999999999996,0.0,0.0,0.23250000000000004
rep0114,0.64,0.636,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.52,0.7605,True,0.24049999999999994,0.24049999999999994,0.6995,0.6995,-0.1795,0.06099999999999994,0.0,0.0,0.24049999999999994
rep0115,0.33,0.326,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.18899999999999997,0.43200000000000005,True,0.24300000000000008,0.24300000000000008,0.3615,0.3615,-0.17250000000000001,0.07050000000000006,0.0,0.0,0.24300000000000008
rep0116,0.77,0.772,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.6699999999999999,0.9169999999999999,True,0.247,0.247,0.8255,0.8255,-0.15550000000000003,0.09149999999999991,0.0,0.0,0.24699999999999994
rep0117,0.66,0.664,alg3,0.2,0.0,0.0,0.2,prop_127,1000,2000,0.569,0.8285,True,0.25950000000000006,0.25950000000000006,0.738,0.738,-0.16900000000000004,0.09050000000000002,0.0,0.0,0.25950000000000006
