task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
gemini-3.1-flash-lite-preview,gemini-3.1-flash-lite-preview,-0.08802417070467053,synth_only,0.15,0.15,0.0,0.0,prop_127,9540,9540,-0.08637321249985895,-0.02702432112860301,False,0.059348891371255943,0.059348891371255943,-0.08637321249985895,-0.02702432112860301,0.0,0.0,0.059348891371255943,0.0,0.0,-15.291364644459314,-15.004563829178286,-4.694605417333499,-0.11772957904602249,-0.05831876236331856,-20.451722614592107,-10.131006674326517,58,51,57,False,74
gpt-5.4-high-no-system-prompt,gpt-5.4-high-no-system-prompt,0.24238208989071588,synth_only,0.15,0.15,0.0,0.0,prop_127,9356,9356,0.14930368464800092,0.20922805537233824,False,0.05992437072433732,0.05992437072433732,0.14930368464800092,0.20922805537233824,0.0,0.0,0.05992437072433732,0.0,0.0,42.10608166068635,25.93670654818002,36.34663596302181,0.21234936204565574,0.272414817735776,36.888862468841644,47.32330085253105,14,18,23,False,74
gpt-5.4-no-system-prompt,gpt-5.4-no-system-prompt,0.1607381044435049,synth_only,0.15,0.15,0.0,0.0,prop_127,9771,9771,0.09395309625863255,0.15252204504457223,False,0.058568948785939684,0.058568948785939684,0.09395309625863255,0.15252204504457223,0.0,0.0,0.058568948785939684,0.0,0.0,27.923068716561094,16.321324505139668,26.495793012582773,0.13143092118409216,0.19004528770291762,22.83188952868497,33.01424790443722,22,23,34,False,74
grok-4.20-beta-0309-reasoning,grok-4.20-beta-0309-reasoning,0.15067236527504113,synth_only,0.15,0.15,0.0,0.0,prop_127,9559,9559,0.112966835150237,0.17219729919042007,True,0.05923046404018306,0.05923046404018306,0.112966835150237,0.17219729919042007,0.0,0.0,0.05923046404018306,0.0,0.0,26.174470725704598,19.624349257528895,29.91373473481709,0.12105201328952979,0.18029271726055246,21.028888557968756,31.32005289344044,23,22,32,True,74
grok-4.20-multi-agent-beta-0309,grok-4.20-multi-agent-beta-0309,0.11627924882517607,synth_only,0.15,0.15,0.0,0.0,prop_127,9228,9228,0.10721603902672856,0.16749893432806415,True,0.060282895301335584,0.060282895301335584,0.10721603902672856,0.16749893432806415,0.0,0.0,0.060282895301335584,0.0,0.0,20.199774449851656,18.625333648332763,29.09754516134137,0.08614830594232767,0.14641019170802447,14.96549355842641,25.434055341276906,30,21,32,True,74
gpt-5.3-chat-latest,gpt-5.3-chat-latest,-0.23845227379390127,synth_only,0.15,0.15,0.0,0.0,prop_127,6010,6010,-0.2778974669981759,-0.20242060009201582,True,0.0754768669061601,0.0754768669061601,-0.2778974669981759,-0.20242060009201582,0.0,0.0,0.0754768669061601,0.0,0.0,-41.423402682389884,-48.27573458087953,-35.16405985740293,-0.2761859256984934,-0.20071862188930917,-47.978409404078874,-34.86839596070089,70,69,71,True,74
mistral-small-2603,mistral-small-2603,-0.22335197400876872,synth_only,0.15,0.15,0.0,0.0,prop_127,9528,9528,-0.2215557765113477,-0.1617919046515995,False,0.059763871859748185,0.059763871859748185,-0.2215557765113477,-0.1617919046515995,0.0,0.0,0.059763871859748185,0.0,0.0,-38.80021193368271,-38.48818046906736,-28.106132562722692,-0.25329734118918484,-0.1934066068283526,-44.0022550236913,-33.598168843674124,69,66,69,True,74
gpt-5.4-mini-high,gpt-5.4-mini-high,-0.07179612722188011,synth_only,0.15,0.15,0.0,0.0,prop_127,9528,9528,-0.11985117342550272,-0.06038924407108002,True,0.0594619293544227,0.0594619293544227,-0.11985117342550272,-0.06038924407108002,0.0,0.0,0.0594619293544227,0.0,0.0,-12.472264749794551,-20.820281307330195,-10.490686186551487,-0.10150769476014475,-0.04208455968361548,-17.633692682020197,-7.310836817568905,53,53,62,True,74
gpt-5.4-nano-high,gpt-5.4-nano-high,-0.2881716646644587,synth_only,0.15,0.15,0.0,0.0,prop_127,9524,9524,-0.34223439923053917,-0.2818962383861017,True,0.06033816084443744,0.06033816084443744,-0.34223439923053917,-0.2818962383861017,0.0,0.0,0.06033816084443744,0.0,0.0,-50.06054552185949,-59.45220444131906,-48.97039232014705,-0.3182761034402475,-0.2580672258886699,-55.290222178307225,-44.830868865411745,72,72,72,True,74
model-14,model-14,0.05956965416773952,synth_only,0.15,0.15,0.0,0.0,prop_127,5141,5141,0.05241179113849429,0.13310786436222044,True,0.08069607322372616,0.08069607322372616,0.05241179113849429,0.13310786436222044,0.0,0.0,0.08069607322372616,0.0,0.0,10.348308837573729,9.104860671245529,23.123204396175538,0.019227964852636656,0.09991134348284239,3.340239613491909,17.356378061655548,40,26,40,True,74
qwen3.6-plus-text,qwen3.6-plus-text,0.0644384713488508,synth_only,0.15,0.15,0.0,0.0,prop_127,7907,7907,0.09286446564343151,0.15796765194150944,False,0.06510318629807793,0.06510318629807793,0.09286446564343151,0.15796765194150944,0.0,0.0,0.06510318629807793,0.0,0.0,11.194109011634678,16.132209997534567,27.441791822964422,0.03190316655651788,0.09697377614118374,5.542147676294433,16.846070346974926,37,23,35,False,74
claude-opus-4-7,claude-opus-4-7,0.3361420105169695,synth_only,0.15,0.15,0.0,0.0,prop_127,9552,9552,0.2839128303472609,0.34357139998648,True,0.05965856963921912,0.05965856963921912,0.2839128303472609,0.34357139998648,0.0,0.0,0.05965856963921912,0.0,0.0,58.39384812135388,49.3207102245398,59.68446526156129,0.3062699165143346,0.3660141045196044,53.20453388605805,63.58316235664971,7,4,10,True,74
claude-opus-4-7-thinking,claude-opus-4-7-thinking,0.3364488117852885,synth_only,0.15,0.15,0.0,0.0,prop_127,9533,9533,0.29398346441914874,0.35375927609675256,True,0.05977581167760382,0.05977581167760382,0.29398346441914874,0.35375927609675256,0.0,0.0,0.05977581167760382,0.0,0.0,58.44714496050263,51.07015854721491,61.454280612363426,0.30653576107747355,0.3663618624931035,53.250715816784144,63.6435741042211,5,4,8,True,74
grok-4.3-text,grok-4.3-text,-0.11020638201876985,synth_only,0.15,0.15,0.0,0.0,prop_127,11514,11514,-0.12225330892692801,-0.0681878419875144,True,0.05406546693941361,0.05406546693941361,-0.12225330892692801,-0.0681878419875144,0.0,0.0,0.05406546693941361,0.0,0.0,-19.1448094325094,-21.237574984551358,-11.845441403227348,-0.13725430554498183,-0.08315845849255787,-23.843515006259402,-14.446103858759397,60,53,61,True,74
kimi-k2.6-text,kimi-k2.6-text,0.14761936090715036,synth_only,0.15,0.15,0.0,0.0,prop_127,7382,7382,0.1367745568800965,0.2042098540277037,True,0.06743529714760721,0.06743529714760721,0.1367745568800965,0.2042098540277037,0.0,0.0,0.06743529714760721,0.0,0.0,25.644109545624005,23.76017412711534,35.474885101800105,0.11392054366201028,0.18131817815229045,19.790025395131813,31.4981936961162,25,19,25,True,74
mimo-v2.5-text,mimo-v2.5-text,-0.011914379182530507,synth_only,0.15,0.15,0.0,0.0,prop_127,9097,9097,-0.013948730832884292,0.04672768893871429,True,0.060676419771598586,0.060676419771598586,-0.013948730832884292,0.04672768893871429,0.0,0.0,0.060676419771598586,0.0,0.0,-2.06973965371039,-2.423142732110159,8.117430983270093,-0.042266330067860826,0.01843757170279981,-7.3424135675093805,3.2029342600886004,49,42,49,True,74
qwen3.6-27b,qwen3.6-27b,-0.016222825352193528,synth_only,0.15,0.15,0.0,0.0,prop_127,6096,6096,0.02161986857526698,0.09570795158697454,False,0.07408808301170755,0.07408808301170755,0.02161986857526698,0.09570795158697454,0.0,0.0,0.07408808301170755,0.0,0.0,-2.818193412535131,3.7557558486847875,16.626174099394646,-0.053294617623329106,0.02084896691894205,-9.258223339582251,3.62183651451199,49,35,43,False,74
gpt-5.5-high-text,gpt-5.5-high-text,0.2628221595033997,synth_only,0.15,0.15,0.0,0.0,prop_127,11296,11296,0.1603496679702126,0.21491125468826522,False,0.05456158671805261,0.05456158671805261,0.1603496679702126,0.21491125468826522,0.0,0.0,0.05456158671805261,0.0,0.0,45.65688543768911,27.855590389792773,37.33390880400718,0.23545445901988513,0.2901898599869143,40.90262891674058,50.41114195863766,12,16,22,False,74
gpt-5.5-text,gpt-5.5-text,0.21762092518655957,synth_only,0.15,0.15,0.0,0.0,prop_127,11577,11577,0.15725908776255335,0.21114364371844183,False,0.05388455595588848,0.05388455595588848,0.15725908776255335,0.21114364371844183,0.0,0.0,0.05388455595588848,0.0,0.0,37.804626782081286,27.318701617766447,36.67940774234619,0.19064641918149267,0.24459543119162647,33.11867513805461,42.49057842610796,16,17,22,False,74
gpt-5.5-xhigh,gpt-5.5-xhigh,0.21203141446071877,synth_only,0.15,0.15,0.0,0.0,prop_127,4590,4590,0.12609391517502727,0.21166871414249555,False,0.08557479896746828,0.08557479896746828,0.12609391517502727,0.21166871414249555,0.0,0.0,0.08557479896746828,0.0,0.0,36.833629316172605,21.90475662483642,36.77062181745705,0.16917972024245195,0.25488310867898556,29.3895275804931,44.27773105185211,18,18,28,True,74
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,synth_only,0.15,0.15,0.0,0.0,prop_127,6319,6319,0.13492931957454402,0.20783872838966322,False,0.0729094088151192,0.0729094088151192,0.13492931957454402,0.20783872838966322,0.0,0.0,0.0729094088151192,0.0,0.0,40.37180002667616,23.439623575273956,36.10528514616779,0.19586201465321532,0.2689355099405904,34.02471687133811,46.71888318201422,15,18,25,False,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,synth_only,0.15,0.15,0.0,0.0,prop_127,6783,6783,0.017287071617408716,0.08752676818454452,True,0.0702396965671358,0.0702396965671358,0.017287071617408716,0.08752676818454452,0.0,0.0,0.0702396965671358,0.0,0.0,3.141514845946631,3.003071924682771,15.204956976549116,-0.01704198549412486,0.053210011762605855,-2.9604961043094757,9.243525796202738,43,35,43,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,synth_only,0.15,0.15,0.0,0.0,prop_127,6563,6563,-0.036485172122106155,0.03495162389292296,False,0.07143679601502911,0.07143679601502911,-0.036485172122106155,0.03495162389292296,0.0,0.0,0.07143679601502911,0.0,0.0,-9.62537127681022,-6.338123569568424,6.0717189561017175,-0.0911648842788867,-0.019651297803694692,-15.836962474267601,-3.4137800793528386,52,42,51,False,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,synth_only,0.15,0.15,0.0,0.0,prop_127,6339,6339,0.08423171777292786,0.15692911875044524,True,0.07269740097751738,0.07269740097751738,0.08423171777292786,0.15692911875044524,0.0,0.0,0.07269740097751738,0.0,0.0,22.94739173583389,14.632548092005853,27.261380129303397,0.09573958354394552,0.16845202712618385,16.631669133140363,29.263114338527416,26,23,34,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,synth_only,0.15,0.15,0.0,0.0,prop_127,6053,6053,0.06970217668391625,0.1441001827108151,True,0.07439800602689885,0.07439800602689885,0.06970217668391625,0.1441001827108151,0.0,0.0,0.07439800602689885,0.0,0.0,17.11464748081159,12.10850828418813,25.032765677022947,0.06132485422439994,0.13571480658142443,10.653218317271287,23.5760766443519,33,25,35,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,synth_only,0.15,0.15,0.0,0.0,prop_127,9056,9056,0.19382576874957136,0.2548196113513131,False,0.06099384260174173,0.06099384260174173,0.19382576874957136,0.2548196113513131,0.0,0.0,0.06099384260174173,0.0,0.0,33.57181877884287,33.67098472743783,44.2667004362426,0.16279182277919765,0.2237180245451081,28.279836132791054,38.86380142489468,19,14,19,True,74
model-61,model-61,0.3482471450265964,synth_only,0.15,0.15,0.0,0.0,prop_127,4621,4621,0.28526132644021174,0.3713015787195434,True,0.08604025227933165,0.08604025227933165,0.28526132644021174,0.3713015787195434,0.0,0.0,0.08604025227933165,0.0,0.0,60.49672536944492,49.55496798935446,64.50169070394543,0.30516246612348275,0.3913318239297101,53.01215004856663,67.98130069032321,4,3,9,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,synth_only,0.15,0.15,0.0,0.0,prop_127,20324,20324,-0.1266542092457678,-0.08595346352456502,False,0.04070074572120279,0.04070074572120279,-0.1266542092457678,-0.08595346352456502,0.0,0.0,0.04070074572120279,0.0,0.0,-8.482944604578254,-22.002089674102713,-14.931645963676408,-0.06914718327981627,-0.02851632567616452,-12.012096055030801,-4.953793154125707,51,57,62,False,74
model-19,model-19,0.07365070387926677,synth_only,0.15,0.15,0.0,0.0,prop_127,3770,3770,0.002802458506706268,0.09704774342632821,True,0.09424528491962195,0.09424528491962195,0.002802458506706268,0.09704774342632821,0.0,0.0,0.09424528491962195,0.0,0.0,12.794437713222392,0.48683690609014374,16.85891978048677,0.026531503550039602,0.12076990420849393,4.608994235351494,20.979881191093288,37,35,45,True,74
model-46,model-46,0.25880870084337976,synth_only,0.15,0.15,0.0,0.0,prop_127,4664,4664,0.2855954259697149,0.3712571249503306,False,0.08566169898061571,0.08566169898061571,0.2855954259697149,0.3712571249503306,0.0,0.0,0.08566169898061571,0.0,0.0,44.95967625793172,49.61300702218233,64.49396829327786,0.21617176377785463,0.3014456379089049,37.55288166080621,52.36647085505724,11,3,10,False,74
model-32,model-32,-0.16954563708317702,synth_only,0.15,0.15,0.0,0.0,prop_127,8229,8229,-0.17414975885184197,-0.11004850127768262,True,0.06410125757415935,0.06410125757415935,-0.17414975885184197,-0.11004850127768262,0.0,0.0,0.06410125757415935,0.0,0.0,-29.453093846398048,-30.252911717654783,-19.117382738648207,-0.201643267470816,-0.13744800669553803,-35.02902335020675,-23.87716434258935,67,62,67,True,74
model-28,model-28,0.02726027412325511,synth_only,0.15,0.15,0.0,0.0,prop_127,9105,9105,0.006899721998988247,0.0675444832832523,True,0.06064476128426405,0.06064476128426405,0.006899721998988247,0.0675444832832523,0.0,0.0,0.06064476128426405,0.0,0.0,4.73559465075988,1.198604476330828,11.733678549169165,-0.0030642732472092107,0.05758482149371943,-0.5323187849226877,10.003508086442448,42,36,44,True,74
model-63,model-63,0.3550443902552649,synth_only,0.15,0.15,0.0,0.0,prop_127,4687,4687,0.2939603251571741,0.3794423085984514,True,0.08548198344127733,0.08548198344127733,0.2939603251571741,0.3794423085984514,0.0,0.0,0.08548198344127733,0.0,0.0,61.677527807426486,51.06613884569854,65.9158803299753,0.3122434933853429,0.3978452871251869,54.24225047497957,69.1128051398734,3,3,8,True,74
model-37,model-37,0.2949162181179594,synth_only,0.15,0.15,0.0,0.0,prop_127,4582,4582,0.25255092741516266,0.3387094927589355,True,0.08615856534377286,0.08615856534377286,0.25255092741516266,0.3387094927589355,0.0,0.0,0.08615856534377286,0.0,0.0,51.232194460962226,43.87258967038153,58.839865469382055,0.2518388336806403,0.33799360255527844,43.74888631858116,58.7155026033433,9,8,13,True,74
model-15,model-15,0.33321182884939005,synth_only,0.15,0.15,0.0,0.0,prop_127,4917,4917,0.25536313171345676,0.3385666746224551,True,0.08320354290899834,0.08320354290899834,0.25536313171345676,0.3385666746224551,0.0,0.0,0.08320354290899834,0.0,0.0,57.884823429672345,44.361119593875024,58.81505541794639,0.2915046864644232,0.3749189712343569,50.63955071217461,65.13009614717008,6,5,12,True,74
model-22,model-22,0.2840008121072946,synth_only,0.15,0.15,0.0,0.0,prop_127,4516,4516,0.22504271519250277,0.31160780551068074,True,0.08656509031817797,0.08656509031817797,0.22504271519250277,0.31160780551068074,0.0,0.0,0.08656509031817797,0.0,0.0,49.33599422169611,39.09392376025162,54.131820180508136,0.24068179733194037,0.3273198268826489,41.810710590327396,56.86127785306483,10,8,15,True,74
model-01,model-01,0.153972280627351,synth_only,0.15,0.15,0.0,0.0,prop_127,8992,8992,0.13949157167193116,0.20061165822598587,True,0.06112008655405471,0.06112008655405471,0.13949157167193116,0.20061165822598587,0.0,0.0,0.06112008655405471,0.0,0.0,26.747724737006997,24.232167939652665,34.849814469202705,0.12342542204195192,0.18451913921275007,21.44119188775988,32.05425758625412,24,19,25,True,74
model-21,model-21,-0.4831608031734138,synth_only,0.15,0.15,0.0,0.0,prop_127,5561,5561,-0.49048308711596006,-0.4103732640502947,True,0.08010982306566539,0.08010982306566539,-0.49048308711596006,-0.4103732640502947,0.0,0.0,0.08010982306566539,0.0,0.0,-83.9336282760627,-85.20563928053336,-71.28913763906763,-0.5233837236532644,-0.4429378826935633,-90.92106524023566,-76.94619131188976,73,73,73,True,74
model-67,model-67,-0.27904730832431857,synth_only,0.15,0.15,0.0,0.0,prop_127,7918,7918,-0.2849629967749174,-0.21915141267249388,True,0.06581158410242349,0.06581158410242349,-0.2849629967749174,-0.21915141267249388,0.0,0.0,0.06581158410242349,0.0,0.0,-48.47548247808276,-49.503142818384305,-38.07049968998658,-0.3120242631188587,-0.24607035352977838,-54.20416627697947,-42.74679867918604,71,69,71,True,74
model-49,model-49,0.2555178829036161,synth_only,0.15,0.15,0.0,0.0,prop_127,9072,9072,0.24604365092677685,0.3071650633336245,True,0.061121412406847625,0.061121412406847625,0.24604365092677685,0.3071650633336245,0.0,0.0,0.061121412406847625,0.0,0.0,44.388002629056686,42.74215996193164,53.36003681570239,0.2249906203171187,0.2860451454901135,39.084873953485726,49.69113130462765,13,9,13,True,74
