task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
West / Biden W149::co,West / Biden W149,0.617940057909757,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.6425743805727702,0.6988792997271245,False,0.056304919154354316,0.056304919154354316,0.6425743805727702,0.6988792997271245,0.0,0.0,0.056304919154354316,0.0,0.0
West / Biden W149::opp,West / Biden W149,0.041799723221564535,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0010190934081189575,0.013437415781400286,False,0.012418322373281328,0.012418322373281328,0.0010190934081189575,0.013437415781400286,0.0,0.0,0.012418322373281328,0.0,0.0
Northeast / Biden W149::co,Northeast / Biden W149,0.6325217537821152,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.647635224941907,0.7082742612578786,False,0.06063903631597167,0.06063903631597167,0.647635224941907,0.7082742612578786,0.0,0.0,0.06063903631597167,0.0,0.0
Northeast / Biden W149::opp,Northeast / Biden W149,0.059883876544977066,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.00017674689970862724,0.008595855185964797,False,0.00841910828625617,0.00841910828625617,0.00017674689970862724,0.008595855185964797,0.0,0.0,0.00841910828625617,0.0,0.0
Midwest / Biden W125::co,Midwest / Biden W125,0.6389222525942726,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.7126071679544681,0.7897559181072755,False,0.07714875015280742,0.07714875015280742,0.7126071679544681,0.7897559181072755,0.0,0.0,0.07714875015280742,0.0,0.0
Midwest / Biden W125::opp,Midwest / Biden W125,0.04437702729880276,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.004828353512834903,False,0.004828353512834903,0.004828353512834903,0.0,0.004828353512834903,0.0,0.0,0.004828353512834903,0.0,0.0
South / Biden W101::co,South / Biden W101,0.6510837476126963,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.7057617507558086,0.7657880090240817,False,0.060026258268273125,0.060026258268273125,0.7057617507558086,0.7657880090240817,0.0,0.0,0.060026258268273125,0.0,0.0
South / Biden W101::opp,South / Biden W101,0.07323657587547298,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.006249515963953344,0.01896940245606528,False,0.012719886492111934,0.012719886492111934,0.006249515963953344,0.01896940245606528,0.0,0.0,0.012719886492111934,0.0,0.0
West / Biden W139::co,West / Biden W139,0.6513233479175676,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.5273766084395027,0.601730448217772,False,0.07435383977826926,0.07435383977826926,0.5273766084395027,0.601730448217772,0.0,0.0,0.07435383977826926,0.0,0.0
West / Biden W139::opp,West / Biden W139,0.05865688887336611,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.008780026848130285,False,0.008780026848130285,0.008780026848130285,0.0,0.008780026848130285,0.0,0.0,0.008780026848130285,0.0,0.0
Northeast / Biden W125::co,Northeast / Biden W125,0.6593529718818238,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.7483447687902575,0.8258954809189202,False,0.07755071212866271,0.07755071212866271,0.7483447687902575,0.8258954809189202,0.0,0.0,0.07755071212866271,0.0,0.0
Northeast / Biden W125::opp,Northeast / Biden W125,0.07563141632419919,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.002689318699192717,0.023752421034453623,False,0.021063102335260906,0.021063102335260906,0.002689318699192717,0.023752421034453623,0.0,0.0,0.021063102335260906,0.0,0.0
South / Biden W125::co,South / Biden W125,0.6648556113185049,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.6901112670426105,0.7514577544866649,False,0.061346487444054354,0.061346487444054354,0.6901112670426105,0.7514577544866649,0.0,0.0,0.061346487444054354,0.0,0.0
South / Biden W125::opp,South / Biden W125,0.08063023397659777,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.006121158749639454,0.021527589961381505,False,0.015406431211742053,0.015406431211742053,0.006121158749639454,0.021527589961381505,0.0,0.0,0.015406431211742053,0.0,0.0
Midwest / Biden W156::co,Midwest / Biden W156,0.6654436987529329,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.5280289567416802,0.6090480132333623,False,0.08101905649168217,0.08101905649168217,0.5280289567416802,0.6090480132333623,0.0,0.0,0.08101905649168217,0.0,0.0
Midwest / Biden W156::opp,Midwest / Biden W156,0.051092296193183055,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.009041014951190049,False,0.009041014951190049,0.009041014951190049,0.0,0.009041014951190049,0.0,0.0,0.009041014951190049,0.0,0.0
Northeast / Biden W156::co,Northeast / Biden W156,0.6655235999153721,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.5673590315440725,0.6482798833374815,False,0.08092085179340902,0.08092085179340902,0.5673590315440725,0.6482798833374815,0.0,0.0,0.08092085179340902,0.0,0.0
Northeast / Biden W156::opp,Northeast / Biden W156,0.06378321587292908,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.008303465679665795,False,0.008303465679665795,0.008303465679665795,0.0,0.008303465679665795,0.0,0.0,0.008303465679665795,0.0,0.0
Midwest / Biden W120::co,Midwest / Biden W120,0.6668643859716207,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.602854895403644,0.6821042734695985,True,0.07924937806595445,0.07924937806595445,0.602854895403644,0.6821042734695985,0.0,0.0,0.07924937806595445,0.0,0.0
Midwest / Biden W120::opp,Midwest / Biden W120,0.058363649294340306,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0026272354823411925,0.017505168106024788,False,0.014877932623683594,0.014877932623683594,0.0026272354823411925,0.017505168106024788,0.0,0.0,0.014877932623683594,0.0,0.0
Northeast / Biden W101::co,Northeast / Biden W101,0.6704634457221684,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.7892796012458542,0.8596619211109228,False,0.0703823198650686,0.0703823198650686,0.7892796012458542,0.8596619211109228,0.0,0.0,0.0703823198650686,0.0,0.0
Northeast / Biden W101::opp,Northeast / Biden W101,0.09384845802475664,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West / Biden W156::co,West / Biden W156,0.6743041797622678,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.5352645321207756,0.6036896181882208,False,0.06842508606744513,0.06842508606744513,0.5352645321207756,0.6036896181882208,0.0,0.0,0.06842508606744513,0.0,0.0
West / Biden W156::opp,West / Biden W156,0.10109602804858463,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0037532706808635474,0.024534295869535733,False,0.020781025188672184,0.020781025188672184,0.0037532706808635474,0.024534295869535733,0.0,0.0,0.020781025188672184,0.0,0.0
Midwest / Biden W101::co,Midwest / Biden W101,0.6746954274728924,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.740810570488158,0.8193717171367523,False,0.07856114664859426,0.07856114664859426,0.740810570488158,0.8193717171367523,0.0,0.0,0.07856114664859426,0.0,0.0
Midwest / Biden W101::opp,Midwest / Biden W101,0.04402625800208288,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0012423900542583074,0.016889261968634238,False,0.01564687191437593,0.01564687191437593,0.0012423900542583074,0.016889261968634238,0.0,0.0,0.01564687191437593,0.0,0.0
South / Biden W120::co,South / Biden W120,0.6851452328974033,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.5957431623443838,0.6562803452700352,False,0.060537182925651356,0.060537182925651356,0.5957431623443838,0.6562803452700352,0.0,0.0,0.060537182925651356,0.0,0.0
South / Biden W120::opp,South / Biden W120,0.06802587096749291,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.010377569776875633,False,0.010377569776875633,0.010377569776875633,0.0,0.010377569776875633,0.0,0.0,0.010377569776875633,0.0,0.0
Northeast / Biden W120::co,Northeast / Biden W120,0.6945086086437812,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.6345469278093032,0.7153239587192652,True,0.08077703090996202,0.08077703090996202,0.6345469278093032,0.7153239587192652,0.0,0.0,0.08077703090996202,0.0,0.0
Northeast / Biden W120::opp,Northeast / Biden W120,0.0749307822614228,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.00023951454297821938,0.017285494703706328,False,0.017045980160728107,0.017045980160728107,0.00023951454297821938,0.017285494703706328,0.0,0.0,0.017045980160728107,0.0,0.0
South / Biden W116::co,South / Biden W116,0.6997165668992292,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.4792783101588128,0.5397599311913207,False,0.060481621032507926,0.060481621032507926,0.4792783101588128,0.5397599311913207,0.0,0.0,0.060481621032507926,0.0,0.0
South / Biden W116::opp,South / Biden W116,0.06308448114651523,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.002069209083979738,0.01417987427434158,False,0.01211066519036184,0.01211066519036184,0.002069209083979738,0.01417987427434158,0.0,0.0,0.01211066519036184,0.0,0.0
Northeast / Biden W116::co,Northeast / Biden W116,0.7035451800607264,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.5672281009832446,0.6509034135290822,False,0.0836753125458376,0.0836753125458376,0.5672281009832446,0.6509034135290822,0.0,0.0,0.0836753125458376,0.0,0.0
Northeast / Biden W116::opp,Northeast / Biden W116,0.06681525550692162,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.00012641814037242082,0.01524306698293321,False,0.015116648842560788,0.015116648842560788,0.00012641814037242082,0.01524306698293321,0.0,0.0,0.015116648842560788,0.0,0.0
Midwest / Biden W116::co,Midwest / Biden W116,0.7046138983719514,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.51313249972902,0.5933208467176817,False,0.08018834698866173,0.08018834698866173,0.51313249972902,0.5933208467176817,0.0,0.0,0.08018834698866173,0.0,0.0
Midwest / Biden W116::opp,Midwest / Biden W116,0.04594545184964644,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.00028845714733041154,0.011655291104032336,False,0.011366833956701926,0.011366833956701926,0.00028845714733041154,0.011655291104032336,0.0,0.0,0.011366833956701926,0.0,0.0
West / Biden W125::co,West / Biden W125,0.726704658261065,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.7581618575447002,0.8265443120197893,False,0.06838245447508906,0.06838245447508906,0.7581618575447002,0.8265443120197893,0.0,0.0,0.06838245447508906,0.0,0.0
West / Biden W125::opp,West / Biden W125,0.06724094407500233,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.009708584533102794,False,0.009708584533102794,0.009708584533102794,0.0,0.009708584533102794,0.0,0.0,0.009708584533102794,0.0,0.0
Northeast / Biden W95::co,Northeast / Biden W95,0.7270900844011702,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.8652857247103007,0.9252710522619105,False,0.05998532755160979,0.05998532755160979,0.8652857247103007,0.9252710522619105,0.0,0.0,0.05998532755160979,0.0,0.0
Northeast / Biden W95::opp,Northeast / Biden W95,0.11235403636414225,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.000597753249032564,0.011695562594739313,False,0.011097809345706748,0.011097809345706748,0.000597753249032564,0.011695562594739313,0.0,0.0,0.011097809345706748,0.0,0.0
South / Biden W95::co,South / Biden W95,0.7287361895320508,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.87667349904521,0.9175534251082279,False,0.040879926063017935,0.040879926063017935,0.87667349904521,0.9175534251082279,0.0,0.0,0.040879926063017935,0.0,0.0
South / Biden W95::opp,South / Biden W95,0.0827382092751201,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.006636875965640365,0.02509041960704729,False,0.018453543641406923,0.018453543641406923,0.006636875965640365,0.02509041960704729,0.0,0.0,0.018453543641406923,0.0,0.0
West / Biden W120::co,West / Biden W120,0.7317211239533333,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.647558923567015,0.721189298018808,False,0.07363037445179299,0.07363037445179299,0.647558923567015,0.721189298018808,0.0,0.0,0.07363037445179299,0.0,0.0
West / Biden W120::opp,West / Biden W120,0.03350642921054446,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.011762290719591156,False,0.011762290719591156,0.011762290719591156,0.0,0.011762290719591156,0.0,0.0,0.011762290719591156,0.0,0.0
Midwest / Biden W95::co,Midwest / Biden W95,0.7337501640800759,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.9174963736893864,0.953564548691795,False,0.03606817500240855,0.03606817500240855,0.9174963736893864,0.953564548691795,0.0,0.0,0.03606817500240855,0.0,0.0
Midwest / Biden W95::opp,Midwest / Biden W95,0.0746537195555596,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0029457075412963416,0.018250039308721287,False,0.015304331767424946,0.015304331767424946,0.0029457075412963416,0.018250039308721287,0.0,0.0,0.015304331767424946,0.0,0.0
West / Biden W101::co,West / Biden W101,0.7386413059420097,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.7532007888857327,0.823331580256733,False,0.07013079137100031,0.07013079137100031,0.7532007888857327,0.823331580256733,0.0,0.0,0.07013079137100031,0.0,0.0
West / Biden W101::opp,West / Biden W101,0.09227488386230873,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0018047267098113325,0.024129312791781724,False,0.02232458608197039,0.02232458608197039,0.0018047267098113325,0.024129312791781724,0.0,0.0,0.02232458608197039,0.0,0.0
West / Biden W116::co,West / Biden W116,0.7507502871505708,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.5710325341704415,0.644290145485764,False,0.07325761131532249,0.07325761131532249,0.5710325341704415,0.644290145485764,0.0,0.0,0.07325761131532249,0.0,0.0
West / Biden W116::opp,West / Biden W116,0.04858768230319148,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.0,0.00390889891822956,False,0.00390889891822956,0.00390889891822956,0.0,0.00390889891822956,0.0,0.0,0.00390889891822956,0.0,0.0
West / Biden W95::co,West / Biden W95,0.8039471039984862,synth_only,0.2,0.2,0.0,0.0,bonf_split,co,,,0.9106943443273111,0.9546899882131844,False,0.04399564388587329,0.04399564388587329,0.9106943443273111,0.9546899882131844,0.0,0.0,0.04399564388587329,0.0,0.0
West / Biden W95::opp,West / Biden W95,0.09696825378592484,synth_only,0.2,0.2,0.0,0.0,bonf_split,opp,,,0.005170165860280258,0.0253967815038289,False,0.02022661564354864,0.02022661564354864,0.005170165860280258,0.0253967815038289,0.0,0.0,0.02022661564354864,0.0,0.0
