task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
gpt-5.5-xhigh,gpt-5.5-xhigh,0.21203141446071877,alg4,0.1,0.0,0.0,0.1,prop_127,4590,4590,0.10521082582932997,0.23295432298675295,True,0.12774349715742297,0.12774349715742297,0.1688813146587614,0.1688813146587614,-0.06367048882943144,0.06407300832799154,0.0,0.0,0.12774349715742297,36.833629316172605,18.276992437664852,40.46831080346186,0.16306773004055022,0.2609950988808873,28.327766133240036,45.33949249910517,18,15,33,True,74
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,alg4,0.1,0.0,0.0,0.1,prop_127,6319,6319,0.1017611863268818,0.23669896307743357,True,0.13493777675055177,0.13493777675055177,0.17138402398210362,0.17138402398210362,-0.06962283765522181,0.06531493909532995,0.0,0.0,0.13493777675055177,40.37180002667616,17.67772867747736,41.11882141470038,0.19065073309990907,0.27414679149389665,33.11942454244006,47.62417551091226,15,15,33,True,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,alg4,0.1,0.0,0.0,0.1,prop_127,6783,6783,-0.017208986429404605,0.11525127816918593,True,0.13246026459859053,0.13246026459859053,0.05240691990097662,0.05240691990097662,-0.06961590633038123,0.0628443582682093,0.0,0.0,0.13246026459859053,3.141514845946631,-2.9895071381753455,20.021197656469663,-0.022052050168698788,0.05822007643717978,-3.8308334811678226,10.113863173061086,43,31,48,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,alg4,0.1,0.0,0.0,0.1,prop_127,6563,6563,-0.07038479950227079,0.06412572871783272,True,0.1345105282201035,0.1345105282201035,-0.0007667741145915968,-0.0007667741145915968,-0.0696180253876792,0.06489250283242431,0.0,0.0,0.1345105282201035,-9.62537127681022,-12.22709201348118,11.139780052071854,-0.09626491996957476,-0.01455126211300662,-16.722929417457788,-2.527813136162651,52,39,52,True,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,alg4,0.1,0.0,0.0,0.1,prop_127,6339,6339,0.05096047953691281,0.18275542392176458,True,0.1317949443848518,0.1317949443848518,0.12058041826168654,0.12058041826168654,-0.06961993872477373,0.06217500566007805,0.0,0.0,0.1317949443848518,22.94739173583389,8.852742023209926,31.74786885884476,0.0905540506165038,0.17363756005362557,15.730849798694145,30.163933672973638,26,20,40,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,alg4,0.1,0.0,0.0,0.1,prop_127,6053,6053,0.037282352728159315,0.16959114724319363,True,0.1323087945150343,0.1323087945150343,0.10690117969736566,0.10690117969736566,-0.06961882696920635,0.06268996754582795,0.0,0.0,0.1323087945150343,17.11464748081159,6.4766080248840945,29.460999770944348,0.05601968872020557,0.14101997208561878,9.731616675649247,24.497678285973937,33,21,41,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,alg4,0.1,0.0,0.0,0.1,prop_127,9056,9056,0.15370064208435993,0.28902814839512614,True,0.1353275063107662,0.1353275063107662,0.22432269005044222,0.22432269005044222,-0.07062204796608229,0.06470545834468391,0.0,0.0,0.1353275063107662,33.57181877884287,26.700536288889698,50.209331985087,0.15844683298327966,0.2280630143410261,27.525034095873806,39.61860346181193,19,11,25,True,74
model-61,model-61,0.3482471450265964,alg4,0.1,0.0,0.0,0.1,prop_127,4621,4621,0.2586631837867139,0.3915201202068145,True,0.1328569364201006,0.1328569364201006,0.32828145257987756,0.32828145257987756,-0.06961826879316368,0.06323866762693692,0.0,0.0,0.1328569364201006,60.49672536944492,44.9343973560386,68.01401110396695,0.29901724502751825,0.3974770450256746,51.9446158037455,69.04883493514434,4,3,13,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,alg4,0.1,0.0,0.0,0.1,prop_127,20324,20324,-0.1707989131278947,-0.04196979492962033,True,0.12882911819827436,0.12882911819827436,-0.10630383638516641,-0.10630383638516641,-0.06449507674272828,0.06433404145554608,0.0,0.0,0.12882911819827436,-8.482944604578254,-29.670810194607018,-7.290900137818075,-0.07204479804276447,-0.02561871091321632,-12.515463295922721,-4.4504259132337864,51,51,65,True,74
model-19,model-19,0.07365070387926677,alg4,0.1,0.0,0.0,0.1,prop_127,3770,3770,-0.024057794571123572,0.11444694840487028,True,0.13850474297599386,0.13850474297599386,0.04992510096651724,0.04992510096651724,-0.07398289553764081,0.06452184743835304,0.0,0.0,0.13850474297599386,12.794437713222392,-4.1792669716003905,19.88147126516053,0.01981083366784587,0.12749057409068767,3.441494297539448,22.147381128905337,37,33,50,True,74
model-46,model-46,0.25880870084337976,alg4,0.1,0.0,0.0,0.1,prop_127,4664,4664,0.26633872190192653,0.39394762164026675,False,0.12760889973834022,0.12760889973834022,0.32842627546002273,0.32842627546002273,-0.062087553558096184,0.06552134618024405,0.0,0.0,0.12760889973834022,44.95967625793172,46.26777489566858,68.43571129491117,0.21009040465454362,0.30752699703221587,36.49644137691582,53.42291113894762,11,3,11,True,74
model-32,model-32,-0.16954563708317702,alg4,0.1,0.0,0.0,0.1,prop_127,8229,8229,-0.21234378308759447,-0.07716141059936368,True,0.13518237248823078,0.13518237248823078,-0.1420991300647623,-0.1420991300647623,-0.07024465302283217,0.06493771946539861,0.0,0.0,0.13518237248823078,-29.453093846398048,-36.88789330456133,-13.404309935669893,-0.2062213922337311,-0.13286988193262295,-35.82432507900621,-23.081862613789887,67,55,68,True,74
model-28,model-28,0.02726027412325511,alg4,0.1,0.0,0.0,0.1,prop_127,9105,9105,-0.030363129779661796,0.10309722795949244,True,0.13346035773915424,0.13346035773915424,0.037222102641120275,0.037222102641120275,-0.06758523242078207,0.06587512531837217,0.0,0.0,0.13346035773915424,4.73559465075988,-5.274615886647767,17.90982288093169,-0.007389500984094688,0.061910049230604905,-1.2836878005643888,10.754877102084148,42,33,50,True,74
model-63,model-63,0.3550443902552649,alg4,0.1,0.0,0.0,0.1,prop_127,4687,4687,0.26708112932739914,0.40210466016580676,True,0.13502353083840762,0.13502353083840762,0.33670131687781274,0.33670131687781274,-0.0696201875504136,0.06540334328799402,0.0,0.0,0.13502353083840762,61.677527807426486,46.39674427495128,69.85273402303687,0.30613874847212885,0.40395003203840096,53.18174766328525,70.17330795156772,3,3,10,True,74
model-37,model-37,0.2949162181179594,alg4,0.1,0.0,0.0,0.1,prop_127,4582,4582,0.2260085259522555,0.3593422726911868,True,0.13333374673893128,0.13333374673893128,0.2956302100870491,0.2956302100870491,-0.06962168413479358,0.06371206260413773,0.0,0.0,0.13333374673893128,51.232194460962226,39.26170227366098,62.4241464577424,0.24569465300336357,0.34413778323255517,42.68153281299801,59.78285610892645,9,4,15,True,74
model-15,model-15,0.33321182884939005,alg4,0.1,0.0,0.0,0.1,prop_127,4917,4917,0.2273444374200979,0.35893578914423324,True,0.13159135172413533,0.13159135172413533,0.29696490316795593,0.29696490316795593,-0.06962046574785802,0.06197088597627731,0.0,0.0,0.13159135172413533,57.884823429672345,39.49377386517907,62.35353303317184,0.28555594510759785,0.38086771259118224,49.60614849395905,66.16349836538565,6,3,15,True,74
model-22,model-22,0.2840008121072946,alg4,0.1,0.0,0.0,0.1,prop_127,4516,4516,0.19787417447978295,0.33147606913482985,True,0.1336018946550469,0.1336018946550469,0.26832526035159177,0.26832526035159177,-0.07045108587180882,0.06315080878323806,0.0,0.0,0.1336018946550469,49.33599422169611,34.3742648350924,57.58329108329497,0.2345031526203822,0.333498471594207,40.737370068779235,57.93461837461299,10,8,18,True,74
model-01,model-01,0.153972280627351,alg4,0.1,0.0,0.0,0.1,prop_127,8992,8992,0.1012406464023419,0.23487301848248124,True,0.13363237208013934,0.13363237208013934,0.1700516149489585,0.1700516149489585,-0.06881096854661661,0.06482140353352273,0.0,0.0,0.13363237208013934,26.747724737006997,17.587301630742157,40.80162234996083,0.11906848578123229,0.18887607547346968,20.684314537345994,32.811134936668005,24,15,33,True,74
model-21,model-21,-0.4831608031734138,alg4,0.1,0.0,0.0,0.1,prop_127,5561,5561,-0.5172566544686339,-0.38734026662598037,True,0.12991638784265352,0.12991638784265352,-0.45042817558312737,-0.45042817558312737,-0.06682847888550653,0.063087908957147,0.0,0.0,0.12991638784265352,-83.9336282760627,-89.85668430538588,-67.28789616583903,-0.5291207686021178,-0.4372008377447099,-91.91769202572286,-75.94956452640258,73,73,74,True,74
model-67,model-67,-0.27904730832431857,alg4,0.1,0.0,0.0,0.1,prop_127,7918,7918,-0.32081579773222196,-0.18671652453855783,True,0.13409927319366413,0.13409927319366413,-0.25205720472370563,-0.25205720472370563,-0.06875859300851633,0.0653406801851478,0.0,0.0,0.13409927319366413,-48.47548247808276,-55.73141226499751,-32.435982514899514,-0.3167278070106395,-0.24136680963799761,-55.02125554001553,-41.92970941614999,71,69,72,True,74
model-49,model-49,0.2555178829036161,alg4,0.1,0.0,0.0,0.1,prop_127,9072,9072,0.20591382746643205,0.3380741385347108,True,0.13216031106827875,0.13216031106827875,0.27660435713020065,0.27660435713020065,-0.0706905296637686,0.06146978140451015,0.0,0.0,0.13216031106827875,44.388002629056686,35.77089560649988,58.729493135928166,0.22063647905798459,0.2903992867492476,38.32848214457803,50.44752311353534,13,6,18,True,74
