task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
South / Biden W125::opp,South / Biden W125,0.08063023397659777,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W156::co,Midwest / Biden W156,0.6654436987529329,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W156::opp,Midwest / Biden W156,0.051092296193183055,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W156::co,Northeast / Biden W156,0.6655235999153721,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W156::opp,Northeast / Biden W156,0.06378321587292908,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W120::co,Midwest / Biden W120,0.6668643859716207,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W120::opp,Midwest / Biden W120,0.058363649294340306,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W101::co,Northeast / Biden W101,0.6704634457221684,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W101::opp,Northeast / Biden W101,0.09384845802475664,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W156::co,West / Biden W156,0.6743041797622678,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W156::opp,West / Biden W156,0.10109602804858463,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W101::co,Midwest / Biden W101,0.6746954274728924,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W101::opp,Midwest / Biden W101,0.04402625800208288,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
South / Biden W120::co,South / Biden W120,0.6851452328974033,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
South / Biden W120::opp,South / Biden W120,0.06802587096749291,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W120::co,Northeast / Biden W120,0.6945086086437812,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W120::opp,Northeast / Biden W120,0.0749307822614228,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
South / Biden W116::co,South / Biden W116,0.6997165668992292,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
South / Biden W116::opp,South / Biden W116,0.06308448114651523,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W116::co,Northeast / Biden W116,0.7035451800607264,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W116::opp,Northeast / Biden W116,0.06681525550692162,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W116::co,Midwest / Biden W116,0.7046138983719514,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W116::opp,Midwest / Biden W116,0.04594545184964644,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W125::co,West / Biden W125,0.726704658261065,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W125::opp,West / Biden W125,0.06724094407500233,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W95::co,Northeast / Biden W95,0.7270900844011702,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Northeast / Biden W95::opp,Northeast / Biden W95,0.11235403636414225,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
South / Biden W95::co,South / Biden W95,0.7287361895320508,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
South / Biden W95::opp,South / Biden W95,0.0827382092751201,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W120::co,West / Biden W120,0.7317211239533333,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W120::opp,West / Biden W120,0.03350642921054446,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W95::co,Midwest / Biden W95,0.7337501640800759,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
Midwest / Biden W95::opp,Midwest / Biden W95,0.0746537195555596,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W101::co,West / Biden W101,0.7386413059420097,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W101::opp,West / Biden W101,0.09227488386230873,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W116::co,West / Biden W116,0.7507502871505708,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W116::opp,West / Biden W116,0.04858768230319148,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W95::co,West / Biden W95,0.8039471039984862,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,co,,,0.0,1.0,True,1.0,1.0,,,,,,,
West / Biden W95::opp,West / Biden W95,0.09696825378592484,multidim_alg1,0.1,0.0025000000000000005,0.005000000000000001,0.0425,bonf_split,opp,,,0.0,1.0,True,1.0,1.0,,,,,,,
