task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,coord,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
West / Biden W156::co,West / Biden W156,0.6743041797622678,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.242329135107333,0.8822218540919068,True,0.6398927189845738,0.6398927189845738,,,,,,,
West / Biden W156::opp,West / Biden W156,0.10109602804858463,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.19363626147769195,True,0.19363626147769195,0.19363626147769195,,,,,,,
Midwest / Biden W101::co,Midwest / Biden W101,0.6746954274728924,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.4442943295241222,1.0,True,0.5557056704758778,0.5557056704758778,,,,,,,
Midwest / Biden W101::opp,Midwest / Biden W101,0.04402625800208288,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.18417744582731338,True,0.18417744582731338,0.18417744582731338,,,,,,,
South / Biden W120::co,South / Biden W120,0.6851452328974033,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.3055943854406008,0.9320259610640617,True,0.6264315756234609,0.6264315756234609,,,,,,,
South / Biden W120::opp,South / Biden W120,0.06802587096749291,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.1758625169976997,True,0.1758625169976997,0.1758625169976997,,,,,,,
Northeast / Biden W120::co,Northeast / Biden W120,0.6945086086437812,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.3372478643977287,0.9982198610210832,True,0.6609719966233545,0.6609719966233545,,,,,,,
Northeast / Biden W120::opp,Northeast / Biden W120,0.0749307822614228,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.18506795227553718,True,0.18506795227553718,0.18506795227553718,,,,,,,
South / Biden W116::co,South / Biden W116,0.6997165668992292,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.1891491620316489,0.7977834580283596,True,0.6086342959967107,0.6086342959967107,,,,,,,
South / Biden W116::opp,South / Biden W116,0.06308448114651523,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.18021879523109186,True,0.18021879523109186,0.18021879523109186,,,,,,,
Northeast / Biden W116::co,Northeast / Biden W116,0.7035451800607264,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.26890513936389493,0.9348232140386753,True,0.6659180746747804,0.6659180746747804,,,,,,,
Northeast / Biden W116::opp,Northeast / Biden W116,0.06681525550692162,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.18234393486574837,True,0.18234393486574837,0.18234393486574837,,,,,,,
Midwest / Biden W116::co,Midwest / Biden W116,0.7046138983719514,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.21604140520649495,0.8760087801304501,True,0.6599673749239552,0.6599673749239552,,,,,,,
Midwest / Biden W116::opp,Midwest / Biden W116,0.04594545184964644,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.17743143308940718,True,0.17743143308940718,0.17743143308940718,,,,,,,
West / Biden W125::co,West / Biden W125,0.726704658261065,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.4652415213212331,1.0,True,0.5347584786787669,0.5347584786787669,,,,,,,
West / Biden W125::opp,West / Biden W125,0.06724094407500233,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.17504992327858085,True,0.17504992327858085,0.17504992327858085,,,,,,,
Northeast / Biden W95::co,Northeast / Biden W95,0.7270900844011702,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.5753319059918914,1.0,True,0.42466809400810857,0.42466809400810857,,,,,,,
Northeast / Biden W95::opp,Northeast / Biden W95,0.11235403636414225,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.17737666419009968,True,0.17737666419009968,0.17737666419009968,,,,,,,
South / Biden W95::co,South / Biden W95,0.7287361895320508,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.5934691922102747,1.0,True,0.4065308077897253,0.4065308077897253,,,,,,,
South / Biden W95::opp,South / Biden W95,0.0827382092751201,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.1933701379375834,True,0.1933701379375834,0.1933701379375834,,,,,,,
West / Biden W120::co,West / Biden W120,0.7317211239533333,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.35278461435756103,1.0,True,0.647215385642439,0.647215385642439,,,,,,,
West / Biden W120::opp,West / Biden W120,0.03350642921054446,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.17855362414885684,True,0.17855362414885684,0.17855362414885684,,,,,,,
Midwest / Biden W95::co,Midwest / Biden W95,0.7337501640800759,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.6605031168659783,1.0,True,0.3394968831340217,0.3394968831340217,,,,,,,
Midwest / Biden W95::opp,Midwest / Biden W95,0.0746537195555596,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.1854172113795145,True,0.1854172113795145,0.1854172113795145,,,,,,,
West / Biden W101::co,West / Biden W101,0.7386413059420097,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.45966280426255435,1.0,True,0.5403371957374457,0.5403371957374457,,,,,,,
West / Biden W101::opp,West / Biden W101,0.09227488386230873,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.19377658400884668,True,0.19377658400884668,0.19377658400884668,,,,,,,
West / Biden W116::co,West / Biden W116,0.7507502871505708,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.2763899138564463,0.9245296046900027,True,0.6481396908335564,0.6481396908335564,,,,,,,
West / Biden W116::opp,West / Biden W116,0.04858768230319148,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.1673870120619428,True,0.1673870120619428,0.1673870120619428,,,,,,,
West / Biden W95::co,West / Biden W95,0.8039471039984862,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,co,,,0.6263893239332565,1.0,True,0.3736106760667435,0.3736106760667435,,,,,,,
West / Biden W95::opp,West / Biden W95,0.09696825378592484,multidim_alg1,0.2,0.005000000000000001,0.010000000000000002,0.085,bonf_split,opp,,,0.0,0.1943028865949812,True,0.1943028865949812,0.1943028865949812,,,,,,,
