task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,alg1,0.15,0.015,0.03,0.105,prop_127,6319,6319,-0.011563252516373093,0.3516136129419079,True,0.363176865458281,0.363176865458281,0.1097864407559255,0.23298160720828173,-0.1213496932722986,0.11863200573362617,0.12319516645235623,0.08843327583510979,0.15154842317081496,40.37180002667616,-2.0087427042858903,61.081540745094564,0.19586201465321532,0.2689355099405904,34.02471687133811,46.71888318201422,15,4,46,True,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,alg1,0.15,0.015,0.03,0.105,prop_127,6783,6783,-0.13215062883549955,0.2181592233029252,True,0.35030985213842475,0.35030985213842475,-0.006935154399020191,0.11174899420097344,-0.12521547443647937,0.10641022910195175,0.11868414859999363,0.08085188613974628,0.15077381739868484,3.141514845946631,-22.956915553320883,37.898138742703885,-0.01704198549412486,0.053210011762605855,-2.9604961043094757,9.243525796202738,43,17,63,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,alg1,0.15,0.015,0.03,0.105,prop_127,6563,6563,-0.17875251255362437,0.16299686254533283,True,0.3417493750989572,0.3417493750989572,-0.06112021901915061,0.05958667078996741,-0.11763229353447377,0.10341019175536541,0.12070688980911802,0.07433599434488841,0.14670649094495075,-9.62537127681022,-31.052491931352325,28.31545518839235,-0.0911648842788867,-0.019651297803694692,-15.836962474267601,-3.4137800793528386,52,22,67,True,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,alg1,0.15,0.015,0.03,0.105,prop_127,6339,6339,-0.0655981855868931,0.2909345779937391,True,0.35653276358063224,0.35653276358063224,0.05916195005829507,0.181998886465078,-0.12476013564518817,0.10893569152866112,0.12283693640678293,0.08520597288735404,0.14848985428649525,22.94739173583389,-11.39557200930124,50.54051272701285,0.09573958354394552,0.16845202712618385,16.631669133140363,29.263114338527416,26,9,52,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,alg1,0.15,0.015,0.03,0.105,prop_127,6053,6053,-0.07716353806572074,0.2812116166839117,True,0.35837515474963244,0.35837515474963244,0.04404595370418381,0.1697564056905475,-0.12120949176990455,0.1114552109933642,0.1257104519863637,0.0781529363635538,0.15451176639971492,17.11464748081159,-13.404679514429615,48.85146134916611,0.06132485422439994,0.13571480658142443,10.653218317271287,23.5760766443519,33,10,52,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,alg1,0.15,0.015,0.03,0.105,prop_127,9056,9056,0.03944549465156935,0.38422238855561774,True,0.3447768939040484,0.3447768939040484,0.1727919842471318,0.2758533958537527,-0.13334648959556245,0.10836899270186505,0.10306141160662088,0.08516034372112807,0.15655513857629944,33.57181877884287,6.852384265248321,66.74626526935677,0.16279182277919765,0.2237180245451081,28.279836132791054,38.86380142489468,19,3,41,True,74
model-61,model-61,0.3482471450265964,alg1,0.15,0.015,0.03,0.105,prop_127,4621,4621,0.13706322053041015,0.5127057179981233,True,0.3756424974677131,0.3756424974677131,0.2555902637922041,0.400972641367551,-0.11852704326179397,0.11173307663057228,0.1453823775753469,0.0806657535938543,0.14959436629851194,60.49672536944492,23.81032013929825,89.06610566673187,0.30516246612348275,0.3913318239297101,53.01215004856663,67.98130069032321,4,1,26,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,alg1,0.15,0.015,0.03,0.105,prop_127,20324,20324,-0.2569017294738571,0.04289000228676754,True,0.2997917317606246,0.2997917317606246,-0.14068990003144594,-0.07191777273888689,-0.11621182944241117,0.11480777502565442,0.06877212729255905,0.0857650937436435,0.14525451072442208,-8.482944604578254,-44.62840140075925,7.450756528784397,-0.06914718327981627,-0.02851632567616452,-12.012096055030801,-4.953793154125707,51,42,70,True,74
model-19,model-19,0.07365070387926677,alg1,0.15,0.015,0.03,0.105,prop_127,3770,3770,-0.15611031187365246,0.23819842801372001,True,0.3943087398873725,0.3943087398873725,-0.029698117433622134,0.12954831936665662,-0.12641219444003032,0.1086501086470634,0.15924643680027875,0.08485795637254778,0.15020434671454594,12.794437713222392,-27.119138805969182,41.37930515375503,0.026531503550039602,0.12076990420849393,4.608994235351494,20.979881191093288,37,16,65,True,74
model-46,model-46,0.25880870084337976,alg1,0.15,0.015,0.03,0.105,prop_127,4664,4664,0.13504610956836,0.5066757875474072,True,0.37162967797904717,0.37162967797904717,0.25605490778600454,0.4007976431340409,-0.12100879821764454,0.10587814441336621,0.1447427353480364,0.07986042734468657,0.14702651528632418,44.95967625793172,23.459912075216273,88.01859945832932,0.21617176377785463,0.3014456379089049,37.55288166080621,52.36647085505724,11,1,25,True,74
model-32,model-32,-0.16954563708317702,alg1,0.15,0.015,0.03,0.105,prop_127,8229,8229,-0.31105477608195287,0.029435089550982757,True,0.3404898656329356,0.3404898656329356,-0.19625513835635836,-0.08794312177316624,-0.11479963772559451,0.117378211324149,0.10831201658319212,0.08912893338350186,0.14304891566624164,-29.453093846398048,-54.03574912881749,5.113398786527951,-0.201643267470816,-0.13744800669553803,-35.02902335020675,-23.87716434258935,67,42,72,True,74
model-28,model-28,0.02726027412325511,alg1,0.15,0.015,0.03,0.105,prop_127,9105,9105,-0.1272132705322512,0.20386264114580388,True,0.33107591167805506,0.33107591167805506,-0.014013681479851998,0.08845788676209254,-0.11319958905239921,0.11540475438371135,0.10247156824194453,0.07807395063759309,0.1505303927985175,4.73559465075988,-22.0992085668089,35.414568046338175,-0.0030642732472092107,0.05758482149371943,-0.5323187849226877,10.003508086442448,42,19,61,True,74
model-63,model-63,0.3550443902552649,alg1,0.15,0.015,0.03,0.105,prop_127,4687,4687,0.14009232780383846,0.5183967261501454,True,0.37830439834630697,0.37830439834630697,0.26448178204774897,0.4089208517078765,-0.12438945424391051,0.10947587444226896,0.14443906966012754,0.0827993958208533,0.15106593286532619,61.677527807426486,24.336529968875418,90.05473504148773,0.3122434933853429,0.3978452871251869,54.24225047497957,69.1128051398734,3,1,25,True,74
model-37,model-37,0.2949162181179594,alg1,0.15,0.015,0.03,0.105,prop_127,4582,4582,0.10659127229856048,0.4827900111948221,True,0.37619873889626165,0.37619873889626165,0.22283906439460716,0.36842135577949103,-0.11624779209604667,0.11436865541533109,0.14558229138488388,0.07905426577140717,0.1515621817399706,51.232194460962226,18.516800551324707,83.86921511196817,0.2518388336806403,0.33799360255527844,43.74888631858116,58.7155026033433,9,1,33,True,74
model-15,model-15,0.33321182884939005,alg1,0.15,0.015,0.03,0.105,prop_127,4917,4917,0.10559557945328811,0.473559655126773,True,0.3679640756734849,0.3679640756734849,0.2266703109837561,0.36725949535215574,-0.12107473153046798,0.10630015977461724,0.14058918436839965,0.07815347186550267,0.14922141943958253,57.884823429672345,18.343830987975767,82.26573802942579,0.2915046864644232,0.3749189712343569,50.63955071217461,65.13009614717008,6,1,32,True,74
model-22,model-22,0.2840008121072946,alg1,0.15,0.015,0.03,0.105,prop_127,4516,4516,0.07003446839620064,0.4612725309908885,True,0.39123806259468785,0.39123806259468785,0.19519066164874427,0.34145985905443926,-0.12515619325254362,0.11981267193644926,0.146269197405695,0.09276597362387662,0.15220289156511627,49.33599422169611,12.166233266999049,80.13124594515584,0.24068179733194037,0.3273198268826489,41.810710590327396,56.86127785306483,10,1,35,True,74
model-01,model-01,0.153972280627351,alg1,0.15,0.015,0.03,0.105,prop_127,8992,8992,-0.01655905477003844,0.32990985211792245,True,0.3464689068879609,0.3464689068879609,0.11841425182273493,0.2216889780751821,-0.13497330659277337,0.10822087404274039,0.10327472625244716,0.09068964867102691,0.15250453196448685,26.747724737006997,-2.8766024448645657,57.31121132013262,0.12342542204195192,0.18451913921275007,21.44119188775988,32.05425758625412,24,8,47,True,74
model-21,model-21,-0.4831608031734138,alg1,0.15,0.015,0.03,0.105,prop_127,5561,5561,-0.6398739834402661,-0.26559332548201764,True,0.3742806579582485,0.3742806579582485,-0.518109035621845,-0.38274731554440977,-0.12176494781842119,0.11715399006239213,0.1353617200774352,0.08851967421072551,0.1503992636700878,-83.9336282760627,-111.15749604862413,-46.138286274869834,-0.5233837236532644,-0.4429378826935633,-90.92106524023566,-76.94619131188976,73,71,74,True,74
model-67,model-67,-0.27904730832431857,alg1,0.15,0.015,0.03,0.105,prop_127,7918,7918,-0.4280213108430657,-0.08964474117227042,True,0.3383765696707953,0.3383765696707953,-0.30765818400575146,-0.1964562254416598,-0.12036312683731423,0.10681148426938938,0.11120195856409165,0.07798971433873644,0.14918489676796717,-48.47548247808276,-74.35491737445597,-15.572886569104917,-0.3120242631188587,-0.24607035352977838,-54.20416627697947,-42.74679867918604,71,60,72,True,74
model-49,model-49,0.2555178829036161,alg1,0.15,0.015,0.03,0.105,prop_127,9072,9072,0.1081228023467525,0.4333320115669369,True,0.32520920922018437,0.32520920922018437,0.22496587385598682,0.3282428404044145,-0.11684307150923431,0.10508917116252245,0.10327696654842766,0.07482539924126669,0.14710684343049008,44.388002629056686,18.782854570844233,75.27748058222272,0.2249906203171187,0.2860451454901135,39.084873953485726,49.69113130462765,13,2,32,True,74
