task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
gpt-5.5-text,gpt-5.5-text,0.21762092518655957,synth_only,0.1,0.1,0.0,0.0,prop_127,11577,11577,0.15341627729677923,0.21498645418421594,False,0.06157017688743671,0.06157017688743671,0.15341627729677923,0.21498645418421594,0.0,0.0,0.06157017688743671,0.0,0.0,37.804626782081286,26.65113706565214,37.3469722944605,0.1867990119923079,0.24844283838081124,32.45031205329547,43.158941510867095,16,17,23,False,74
gpt-5.5-xhigh,gpt-5.5-xhigh,0.21203141446071877,synth_only,0.1,0.1,0.0,0.0,prop_127,4590,4590,0.11999109541071654,0.21777153390680629,True,0.09778043849608975,0.09778043849608975,0.11999109541071654,0.21777153390680629,0.0,0.0,0.09778043849608975,0.0,0.0,36.833629316172605,20.844588245760317,37.83079019653315,0.16306773004055022,0.2609950988808873,28.327766133240036,45.33949249910517,18,17,29,True,74
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,synth_only,0.1,0.1,0.0,0.0,prop_127,6319,6319,0.1297297399495861,0.21303830801462115,False,0.08330856806503506,0.08330856806503506,0.1297297399495861,0.21303830801462115,0.0,0.0,0.08330856806503506,0.0,0.0,40.37180002667616,22.53636407953963,37.008544641902105,0.19065073309990907,0.27414679149389665,33.11942454244006,47.62417551091226,15,17,28,False,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,synth_only,0.1,0.1,0.0,0.0,prop_127,6783,6783,0.01227788417412811,0.09253595562782513,True,0.08025807145369701,0.08025807145369701,0.01227788417412811,0.09253595562782513,0.0,0.0,0.08025807145369701,0.0,0.0,3.141514845946631,2.1328869385084412,16.075141962723446,-0.022052050168698788,0.05822007643717978,-3.8308334811678226,10.113863173061086,43,35,43,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,synth_only,0.1,0.1,0.0,0.0,prop_127,6563,6563,-0.0415797314535898,0.040046183224406603,False,0.0816259146779964,0.0816259146779964,-0.0415797314535898,0.040046183224406603,0.0,0.0,0.0816259146779964,0.0,0.0,-9.62537127681022,-7.223139171725251,6.956734558258544,-0.09626491996957476,-0.01455126211300662,-16.722929417457788,-2.527813136162651,52,42,51,False,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,synth_only,0.1,0.1,0.0,0.0,prop_127,6339,6339,0.0790472576181541,0.162113578905219,True,0.0830663212870649,0.0830663212870649,0.0790472576181541,0.162113578905219,0.0,0.0,0.0830663212870649,0.0,0.0,22.94739173583389,13.731915117259643,28.162013104049606,0.0905540506165038,0.17363756005362557,15.730849798694145,30.163933672973638,26,22,35,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,synth_only,0.1,0.1,0.0,0.0,prop_127,6053,6053,0.06439643682726907,0.14940592256746227,True,0.0850094857401932,0.0850094857401932,0.06439643682726907,0.14940592256746227,0.0,0.0,0.0850094857401932,0.0,0.0,17.11464748081159,11.186806867325723,25.954467093885356,0.05601968872020557,0.14101997208561878,9.731616675649247,24.497678285973937,33,23,35,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,synth_only,0.1,0.1,0.0,0.0,prop_127,9056,9056,0.18947595510557236,0.2591694249953121,True,0.06969346988973973,0.06969346988973973,0.18947595510557236,0.2591694249953121,0.0,0.0,0.06969346988973973,0.0,0.0,33.57181877884287,32.91534470227934,45.0223404614011,0.15844683298327966,0.2280630143410261,27.525034095873806,39.61860346181193,19,14,19,True,74
model-61,model-61,0.3482471450265964,synth_only,0.1,0.1,0.0,0.0,prop_127,4621,4621,0.27912531258482187,0.37743759257493326,True,0.09831227999011138,0.09831227999011138,0.27912531258482187,0.37743759257493326,0.0,0.0,0.09831227999011138,0.0,0.0,60.49672536944492,48.48903320604337,65.56762548725652,0.29901724502751825,0.3974770450256746,51.9446158037455,69.04883493514434,4,3,10,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,synth_only,0.1,0.1,0.0,0.0,prop_127,20324,20324,-0.1295568081230841,-0.08305086464724873,False,0.046505943475835365,0.046505943475835365,-0.1295568081230841,-0.08305086464724873,0.0,0.0,0.046505943475835365,0.0,0.0,-8.482944604578254,-22.506322744341524,-14.427412893437591,-0.07204479804276447,-0.02561871091321632,-12.515463295922721,-4.4504259132337864,51,56,63,False,74
model-19,model-19,0.07365070387926677,synth_only,0.1,0.1,0.0,0.0,prop_127,3770,3770,-0.003918702330834398,0.10376890426386888,True,0.10768760659470328,0.10768760659470328,-0.003918702330834398,0.10376890426386888,0.0,0.0,0.10768760659470328,0.0,0.0,12.794437713222392,-0.680748319401116,18.02650500597803,0.01981083366784587,0.12749057409068767,3.441494297539448,22.147381128905337,37,35,46,True,74
model-46,model-46,0.25880870084337976,synth_only,0.1,0.1,0.0,0.0,prop_127,4664,4664,0.2794864088771702,0.3773661420428753,False,0.09787973316570509,0.09787973316570509,0.2794864088771702,0.3773661420428753,0.0,0.0,0.09787973316570509,0.0,0.0,44.95967625793172,48.55176205692441,65.55521325853579,0.21009040465454362,0.30752699703221587,36.49644137691582,53.42291113894762,11,3,11,True,74
model-32,model-32,-0.16954563708317702,synth_only,0.1,0.1,0.0,0.0,prop_127,8229,8229,-0.17872117971827564,-0.10547708041124895,True,0.07324409930702669,0.07324409930702669,-0.17872117971827564,-0.10547708041124895,0.0,0.0,0.07324409930702669,0.0,0.0,-29.453093846398048,-31.04704886035459,-18.323245595948396,-0.2062213922337311,-0.13286988193262295,-35.82432507900621,-23.081862613789887,67,60,67,True,74
model-28,model-28,0.02726027412325511,synth_only,0.1,0.1,0.0,0.0,prop_127,9105,9105,0.0025748033052474806,0.07186940197699307,True,0.06929459867174559,0.06929459867174559,0.0025748033052474806,0.07186940197699307,0.0,0.0,0.06929459867174559,0.0,0.0,4.73559465075988,0.447289146982094,12.4849938785179,-0.007389500984094688,0.061910049230604905,-1.2836878005643888,10.754877102084148,42,36,45,True,74
model-63,model-63,0.3550443902552649,synth_only,0.1,0.1,0.0,0.0,prop_127,4687,4687,0.28786412458957206,0.3855385091660534,True,0.09767438457648137,0.09767438457648137,0.28786412458957206,0.3855385091660534,0.0,0.0,0.09767438457648137,0.0,0.0,61.677527807426486,50.00712033886453,66.97489883680932,0.30613874847212885,0.40395003203840096,53.18174766328525,70.17330795156772,3,3,9,True,74
model-37,model-37,0.2949162181179594,synth_only,0.1,0.1,0.0,0.0,prop_127,4582,4582,0.24640647599033932,0.34485394418375886,True,0.09844746819341954,0.09844746819341954,0.24640647599033932,0.34485394418375886,0.0,0.0,0.09844746819341954,0.0,0.0,51.232194460962226,42.80518913113219,59.90726600863139,0.24569465300336357,0.34413778323255517,42.68153281299801,59.78285610892645,9,5,14,True,74
model-15,model-15,0.33321182884939005,synth_only,0.1,0.1,0.0,0.0,prop_127,4917,4917,0.24942941954290587,0.344500386793006,True,0.09507096725010011,0.09507096725010011,0.24942941954290587,0.344500386793006,0.0,0.0,0.09507096725010011,0.0,0.0,57.884823429672345,43.33032821272606,59.845846799095355,0.28555594510759785,0.38086771259118224,49.60614849395905,66.16349836538565,6,4,13,True,74
model-22,model-22,0.2840008121072946,synth_only,0.1,0.1,0.0,0.0,prop_127,4516,4516,0.21886927218746632,0.3177812485157172,True,0.09891197632825088,0.09891197632825088,0.21886927218746632,0.3177812485157172,0.0,0.0,0.09891197632825088,0.0,0.0,49.33599422169611,38.021486867678995,55.20425707308077,0.2345031526203822,0.333498471594207,40.737370068779235,57.93461837461299,10,8,15,True,74
model-01,model-01,0.153972280627351,synth_only,0.1,0.1,0.0,0.0,prop_127,8992,8992,0.13513275486232035,0.20497047503559668,True,0.06983772017327633,0.06983772017327633,0.13513275486232035,0.20497047503559668,0.0,0.0,0.06983772017327633,0.0,0.0,26.747724737006997,23.47496390443622,35.607018504419145,0.11906848578123229,0.18887607547346968,20.684314537345994,32.811134936668005,24,19,25,True,74
model-21,model-21,-0.4831608031734138,synth_only,0.1,0.1,0.0,0.0,prop_127,5561,5561,-0.49619616874068506,-0.40466018242556967,True,0.09153598631511539,0.09153598631511539,-0.49619616874068506,-0.40466018242556967,0.0,0.0,0.09153598631511539,0.0,0.0,-83.9336282760627,-86.19810321024573,-70.29667370935526,-0.5291207686021178,-0.4372008377447099,-91.91769202572286,-75.94956452640258,73,73,74,True,74
model-67,model-67,-0.27904730832431857,synth_only,0.1,0.1,0.0,0.0,prop_127,7918,7918,-0.28965639063650916,-0.2144580188109021,True,0.07519837182560707,0.07519837182560707,-0.28965639063650916,-0.2144580188109021,0.0,0.0,0.07519837182560707,0.0,0.0,-48.47548247808276,-50.31846884057947,-37.255173667791425,-0.3167278070106395,-0.24136680963799761,-55.02125554001553,-41.92970941614999,71,69,71,True,74
model-49,model-49,0.2555178829036161,synth_only,0.1,0.1,0.0,0.0,prop_127,9072,9072,0.24168473956315334,0.31152397469724796,True,0.06983923513409462,0.06983923513409462,0.24168473956315334,0.31152397469724796,0.0,0.0,0.06983923513409462,0.0,0.0,44.388002629056686,41.98493950100081,54.11725727663321,0.22063647905798459,0.2903992867492476,38.32848214457803,50.44752311353534,13,8,14,True,74
