task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3
2020:Black Americans / Independent,Black Americans / Independent,71.57042253521126,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1420,1420,58.289486805594095,93.6354496668018,True,35.34596286120771,35.34596286120771,75.26803136774333,76.49602701954939,-16.97854456214924,17.139422647252417,1.2279956518060544,4.684005802241998,29.433961407159657
2020:Christians / Independent,Christians / Independent,68.019795221843,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1465,1465,46.63257394453459,81.5895416605654,True,34.95696771603081,34.95696771603081,63.61111850668383,64.45011901331299,-16.97854456214924,17.139422647252417,0.839000506629155,4.684005802241998,29.433961407159657
2020:Conservatives / Independent,Conservatives / Independent,52.13410483321988,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1469,1469,31.98751309937633,68.16788825105108,True,36.18037515167475,36.18037515167475,48.96605766152557,51.028465603798665,-16.97854456214924,17.139422647252417,2.062407942273097,4.684005802241998,29.433961407159657
2020:Democratic Party / Independent,Democratic Party / Independent,41.77846534653465,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1616,1616,34.564333609071795,71.24464599600226,True,36.68031238693047,36.68031238693047,51.542878171221034,54.105223348749846,-16.97854456214924,17.139422647252417,2.5623451775288117,4.684005802241998,29.433961407159657
2020:Gays and Lesbians / Independent,Gays and Lesbians / Independent,66.64412568306011,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1464,1464,52.25954737091672,88.74490841103065,True,36.48536104011393,36.48536104011393,69.23809193306596,71.60548576377823,-16.97854456214924,17.139422647252417,2.367393830712274,4.684005802241998,29.433961407159657
2020:Jews / Independent,Jews / Independent,72.68587105624142,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1458,1458,51.93681896197273,86.74241797198226,True,34.80559901000953,34.80559901000953,68.91536352412197,69.60299532472985,-16.97854456214924,17.139422647252417,0.6876318006078748,4.684005802241998,29.433961407159657
2020:Liberals / Independent,Liberals / Independent,51.09795918367347,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1470,1470,35.8692734162772,72.90597981779118,True,37.036706401513975,37.036706401513975,52.84781797842644,55.76655717053875,-16.97854456214924,17.139422647252417,2.9187391921123123,4.684005802241998,29.433961407159657
2020:Muslims / Independent,Muslims / Independent,59.846206425153795,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1463,1463,34.39328692816034,70.48249782931234,True,36.08921090115199,36.08921090115199,51.37183149030958,53.34307518205991,-16.97854456214924,17.139422647252417,1.971243691750331,4.684005802241998,29.433961407159657
2020:Republican Party / Independent,Republican Party / Independent,39.13097454996896,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1611,1611,30.02778389419141,66.11978543412195,True,36.09200153993054,36.09200153993054,47.00632845634065,48.98036278686954,-16.97854456214924,17.139422647252417,1.9740343305288945,4.684005802241998,29.433961407159657
2020:White Americans / Independent,White Americans / Independent,70.00705218617772,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1418,1418,46.69449081349318,81.56260311343458,True,34.868112299941394,34.868112299941394,63.67303537564242,64.42318046618216,-16.97854456214924,17.139422647252417,0.7501450905397391,4.684005802241998,29.433961407159657
2020:Asian Americans / Republican,Asian Americans / Republican,68.96216216216216,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,740,740,51.09471826514438,86.02541921446904,True,34.93070094932466,34.93070094932466,68.07326282729362,68.88599656721662,-16.97854456214924,17.139422647252417,0.8127337399230044,4.684005802241998,29.433961407159657
2020:Black Americans / Republican,Black Americans / Republican,67.90102827763496,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1556,1556,47.30568366242831,82.09826856732546,True,34.792584904897154,34.792584904897154,64.28422822457755,64.95884592007305,-16.97854456214924,17.139422647252417,0.674617695495499,4.684005802241998,29.433961407159657
2020:Christians / Republican,Christians / Republican,83.948125,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1600,1600,60.37934192975865,95.22646098801468,True,34.84711905825603,34.84711905825603,77.35788649190789,78.08703834076226,-16.97854456214924,17.139422647252417,0.7291518488543716,4.684005802241998,29.433961407159657
2020:Conservatives / Republican,Conservatives / Republican,77.7940074906367,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1602,1602,62.35224337977762,97.31066121792843,True,34.95841783815081,34.95841783815081,79.33078794192686,80.17123857067601,-16.97854456214924,17.139422647252417,0.8404506287491529,4.684005802241998,29.433961407159657
2020:Democratic Party / Republican,Democratic Party / Republican,15.193310657596372,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1764,1764,3.3234698858087874,38.55027932102038,True,35.22680943521159,35.22680943521159,20.302014447958026,21.41085667376797,-16.97854456214924,17.139422647252417,1.1088422258099442,4.684005802241998,29.433961407159657
2020:Gays and Lesbians / Republican,Gays and Lesbians / Republican,52.33880126182965,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1585,1585,26.547571565952403,61.65535011741368,True,35.10777855146128,35.10777855146128,43.52611612810164,44.515927470161266,-16.97854456214924,17.139422647252417,0.9898113420596246,4.684005802241998,29.433961407159657
2020:Jews / Republican,Jews / Republican,74.92191435768262,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1588,1588,57.9077274319114,92.64201947676783,True,34.73429204485643,34.73429204485643,74.88627199406064,75.50259682951541,-16.97854456214924,17.139422647252417,0.6163248354547761,4.684005802241998,29.433961407159657
2020:Liberals / Republican,Liberals / Republican,25.645363408521302,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1596,1596,5.489548213622985,40.553304871528155,True,35.063756657905174,35.063756657905174,22.468092775772224,23.413882224275735,-16.97854456214924,17.139422647252417,0.9457894485035112,4.684005802241998,29.433961407159657
2020:Muslims / Republican,Muslims / Republican,46.96651926721415,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1583,1583,14.70394471602663,50.04767242020057,True,35.34372770417394,35.34372770417394,31.68248927817587,32.90824977294815,-16.97854456214924,17.139422647252417,1.2257604947722847,4.684005802241998,29.433961407159657
2020:Republican Party / Republican,Republican Party / Republican,75.20591581342434,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1758,1758,63.820070230078215,98.78579839308907,True,34.96572816301085,34.96572816301085,80.79861479222745,81.64637574583665,-16.97854456214924,17.139422647252417,0.8477609536091961,4.684005802241998,29.433961407159657
2020:White Americans / Republican,White Americans / Republican,74.25371207230471,alg1,0.1,0.005,0.005,0.09000000000000001,abs_005_005,1549,1549,56.94133364345116,91.93021486355961,True,34.98888122010845,34.98888122010845,73.9198782056004,74.7907922163072,-16.97854456214924,17.139422647252417,0.8709140107067981,4.684005802241998,29.433961407159657
