task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,synth_only,0.2,0.2,0.0,0.0,prop_127,6563,6563,-0.03256529315317427,0.03103174492399107,False,0.06359703807716534,0.06359703807716534,-0.03256529315317427,0.03103174492399107,0.0,0.0,0.06359703807716534,0.0,0.0,-9.62537127681022,-5.657170847194132,5.390766233727427,-0.08724079166479434,-0.023575390417787043,-15.155277766756555,-4.095464786863884,52,42,51,False,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,synth_only,0.2,0.2,0.0,0.0,prop_127,6339,6339,0.08822076864144424,0.15294006788192885,True,0.06471929924048461,0.06471929924048461,0.08822076864144424,0.15294006788192885,0.0,0.0,0.06471929924048461,0.0,0.0,22.94739173583389,15.325517204097068,26.56841101721218,0.0997294598300782,0.16446215084005117,17.32478163495799,28.57000183670979,26,24,34,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,synth_only,0.2,0.2,0.0,0.0,prop_127,6053,6053,0.0737845431312294,0.14001781626350193,True,0.06623327313227254,0.06623327313227254,0.0737845431312294,0.14001781626350193,0.0,0.0,0.06623327313227254,0.0,0.0,17.11464748081159,12.817687972658163,24.32358598855291,0.06540677875084144,0.1316328820549829,11.362321236222922,22.866973725400264,33,26,35,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,synth_only,0.2,0.2,0.0,0.0,prop_127,9056,9056,0.19717262211066847,0.25147275799021596,False,0.05430013587954749,0.05430013587954749,0.19717262211066847,0.25147275799021596,0.0,0.0,0.05430013587954749,0.0,0.0,33.57181877884287,34.252392706023365,43.68529245765707,0.1661349645532051,0.22037488277110068,28.860599342659725,38.28303821502601,19,14,19,True,74
model-61,model-61,0.3482471450265964,synth_only,0.2,0.2,0.0,0.0,prop_127,4621,4621,0.28998252607688624,0.3665803790828689,True,0.07659785300598265,0.07659785300598265,0.28998252607688624,0.3665803790828689,0.0,0.0,0.07659785300598265,0.0,0.0,60.49672536944492,50.375124369423006,63.681534323876875,0.3098907500369989,0.38660354001619396,53.83353709357142,67.15991364531841,4,3,9,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,synth_only,0.2,0.2,0.0,0.0,prop_127,20324,20324,-0.12442087844046654,-0.08818679432986629,False,0.03623408411060025,0.03623408411060025,-0.12442087844046654,-0.08818679432986629,0.0,0.0,0.03623408411060025,0.0,0.0,-8.482944604578254,-21.614120376099955,-15.31961526167916,-0.0669176873744188,-0.03074582158156198,-11.624792947374797,-5.341096261781711,51,58,61,False,74
model-19,model-19,0.07365070387926677,synth_only,0.2,0.2,0.0,0.0,prop_127,3770,3770,0.007973884590817014,0.09187631734221746,True,0.08390243275140044,0.08390243275140044,0.007973884590817014,0.09187631734221746,0.0,0.0,0.08390243275140044,0.0,0.0,12.794437713222392,1.3852056308500793,15.960551055726834,0.03170255188105848,0.11559885587747507,5.507297337678101,20.081578088766683,37,35,45,True,74
model-46,model-46,0.25880870084337976,synth_only,0.2,0.2,0.0,0.0,prop_127,4664,4664,0.29029585363456206,0.3665566972854834,False,0.07626084365092134,0.07626084365092134,0.29029585363456206,0.3665566972854834,0.0,0.0,0.07626084365092134,0.0,0.0,44.95967625793172,50.42955494115374,63.67742037430645,0.2208509107224534,0.29676649096430613,38.36573274002769,51.553619775835756,11,3,9,False,74
model-32,model-32,-0.16954563708317702,synth_only,0.2,0.2,0.0,0.0,prop_127,8229,8229,-0.17063239545561448,-0.11356586467391011,True,0.05706653078170437,0.05706653078170437,-0.17063239545561448,-0.11356586467391011,0.0,0.0,0.05706653078170437,0.0,0.0,-29.453093846398048,-29.64188311212275,-19.72841134418024,-0.1981207459321237,-0.14097052823423034,-34.41709868355098,-24.48908900924512,67,62,67,True,74
model-28,model-28,0.02726027412325511,synth_only,0.2,0.2,0.0,0.0,prop_127,9105,9105,0.010227420574440444,0.06421678470780011,True,0.05398936413335967,0.05398936413335967,0.010227420574440444,0.06421678470780011,0.0,0.0,0.05398936413335967,0.0,0.0,4.73559465075988,1.7766849278333083,11.155598097666685,0.00026366311362236924,0.054256885132887844,0.04580297413105003,9.42538632738871,42,37,44,True,74
model-63,model-63,0.3550443902552649,synth_only,0.2,0.2,0.0,0.0,prop_127,4687,4687,0.2986508914732159,0.3747517422824096,True,0.07610085080919371,0.07610085080919371,0.2986508914732159,0.3747517422824096,0.0,0.0,0.07610085080919371,0.0,0.0,61.677527807426486,51.88097367292183,65.10104550275202,0.31694063393057487,0.39314814657995495,55.05822736278688,68.29682825206609,3,3,8,True,74
model-37,model-37,0.2949162181179594,synth_only,0.2,0.2,0.0,0.0,prop_127,4582,4582,0.2572786191248153,0.3339818010492829,True,0.07670318192446757,0.07670318192446757,0.2572786191248153,0.3339818010492829,0.0,0.0,0.07670318192446757,0.0,0.0,51.232194460962226,44.69387383903829,58.018581300725295,0.25656631707048655,0.3332661191654322,44.57013429838096,57.8942546235435,9,8,13,True,74
model-15,model-15,0.33321182884939005,synth_only,0.2,0.2,0.0,0.0,prop_127,4917,4917,0.25992867546938037,0.3340011308665315,True,0.07407245539715113,0.07407245539715113,0.25992867546938037,0.3340011308665315,0.0,0.0,0.07407245539715113,0.0,0.0,57.884823429672345,45.154235777909214,58.0219392339122,0.2960817940450791,0.370341863653701,51.434675738317175,64.33497112102752,6,6,10,True,74
model-22,model-22,0.2840008121072946,synth_only,0.2,0.2,0.0,0.0,prop_127,4516,4516,0.22979271373541793,0.3068578069677656,True,0.07706509323234767,0.07706509323234767,0.22979271373541793,0.3068578069677656,0.0,0.0,0.07706509323234767,0.0,0.0,49.33599422169611,39.919083022746236,53.30666091801353,0.24543579819550196,0.3225658260190873,42.63656512713064,56.03542331626159,10,8,15,True,74
model-01,model-01,0.153972280627351,synth_only,0.2,0.2,0.0,0.0,prop_127,8992,8992,0.14284535228958556,0.19725787760833147,True,0.05441252531874591,0.05441252531874591,0.14284535228958556,0.19725787760833147,0.0,0.0,0.05441252531874591,0.0,0.0,26.747724737006997,24.81477930595722,34.26720310289815,0.12677775571914124,0.18116680553556075,22.023551894760587,31.47189757925341,24,19,25,True,74
model-21,model-21,-0.4831608031734138,synth_only,0.2,0.2,0.0,0.0,prop_127,5561,5561,-0.48608730191621663,-0.4147690492500381,True,0.07131825266617853,0.07131825266617853,-0.48608730191621663,-0.4147690492500381,0.0,0.0,0.07131825266617853,0.0,0.0,-83.9336282760627,-84.44201317818114,-72.05276374141985,-0.5189695004838821,-0.4473521058629455,-90.1542361344948,-77.71302041763063,73,73,73,True,74
model-67,model-67,-0.27904730832431857,synth_only,0.2,0.2,0.0,0.0,prop_127,7918,7918,-0.2813517843630266,-0.22276262508438466,True,0.058589159278641945,0.058589159278641945,-0.2813517843630266,-0.22276262508438466,0.0,0.0,0.058589159278641945,0.0,0.0,-48.47548247808276,-48.87581096899843,-38.697831539372466,-0.3084052410246612,-0.2496893756239759,-53.5754777468211,-43.37548720934442,71,69,71,True,74
model-49,model-49,0.2555178829036161,synth_only,0.2,0.2,0.0,0.0,prop_127,9072,9072,0.24939750429660895,0.30381120996379235,True,0.0544137056671834,0.0544137056671834,0.24939750429660895,0.30381120996379235,0.0,0.0,0.0544137056671834,0.0,0.0,44.388002629056686,43.32478396658392,52.777412811050105,0.22834080345149937,0.2826949623557328,39.66686037293647,49.1091448851769,13,9,13,True,74
