task_id,label,theta,algo,alpha,alpha1,alpha2,alpha3,alloc,n_j,N_j,L,U,covered,width,width_clip,L_tilde,U_tilde,delta_L,delta_U,W1,W2,W3,Elo_truth,Elo_L,Elo_U,theta_L,theta_U,Elo_theta_L,Elo_theta_U,rank,rank_L,rank_U,rank_covered,n_models
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.23239876229690287,synth_only,0.15,0.15,0.0,0.0,prop_127,6319,6319,0.13492931957454402,0.20783872838966322,False,0.0729094088151192,0.0729094088151192,0.13492931957454402,0.20783872838966322,0.0,0.0,0.0729094088151192,0.0,0.0,40.37180002667616,23.439623575273956,36.10528514616779,0.19586201465321532,0.2689355099405904,34.02471687133811,46.71888318201422,15,18,25,False,74
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.018084013134240497,synth_only,0.15,0.15,0.0,0.0,prop_127,6783,6783,0.017287071617408716,0.08752676818454452,True,0.0702396965671358,0.0702396965671358,0.017287071617408716,0.08752676818454452,0.0,0.0,0.0702396965671358,0.0,0.0,3.141514845946631,3.003071924682771,15.204956976549116,-0.01704198549412486,0.053210011762605855,-2.9604961043094757,9.243525796202738,43,35,43,True,74
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,-0.05540809104129069,synth_only,0.15,0.15,0.0,0.0,prop_127,6563,6563,-0.036485172122106155,0.03495162389292296,False,0.07143679601502911,0.07143679601502911,-0.036485172122106155,0.03495162389292296,0.0,0.0,0.07143679601502911,0.0,0.0,-9.62537127681022,-6.338123569568424,6.0717189561017175,-0.0911648842788867,-0.019651297803694692,-15.836962474267601,-3.4137800793528386,52,42,51,False,74
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.13209580533506468,synth_only,0.15,0.15,0.0,0.0,prop_127,6339,6339,0.08423171777292786,0.15692911875044524,True,0.07269740097751738,0.07269740097751738,0.08423171777292786,0.15692911875044524,0.0,0.0,0.07269740097751738,0.0,0.0,22.94739173583389,14.632548092005853,27.261380129303397,0.09573958354394552,0.16845202712618385,16.631669133140363,29.263114338527416,26,23,34,True,74
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.09851983040291218,synth_only,0.15,0.15,0.0,0.0,prop_127,6053,6053,0.06970217668391625,0.1441001827108151,True,0.07439800602689885,0.07439800602689885,0.06970217668391625,0.1441001827108151,0.0,0.0,0.07439800602689885,0.0,0.0,17.11464748081159,12.10850828418813,25.032765677022947,0.06132485422439994,0.13571480658142443,10.653218317271287,23.5760766443519,33,25,35,True,74
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.19325492366215288,synth_only,0.15,0.15,0.0,0.0,prop_127,9056,9056,0.19382576874957136,0.2548196113513131,False,0.06099384260174173,0.06099384260174173,0.19382576874957136,0.2548196113513131,0.0,0.0,0.06099384260174173,0.0,0.0,33.57181877884287,33.67098472743783,44.2667004362426,0.16279182277919765,0.2237180245451081,28.279836132791054,38.86380142489468,19,14,19,True,74
model-61,model-61,0.3482471450265964,synth_only,0.15,0.15,0.0,0.0,prop_127,4621,4621,0.28526132644021174,0.3713015787195434,True,0.08604025227933165,0.08604025227933165,0.28526132644021174,0.3713015787195434,0.0,0.0,0.08604025227933165,0.0,0.0,60.49672536944492,49.55496798935446,64.50169070394543,0.30516246612348275,0.3913318239297101,53.01215004856663,67.98130069032321,4,3,9,True,74
gpt-5.5-instant,gpt-5.5-instant,-0.048831754477990395,synth_only,0.15,0.15,0.0,0.0,prop_127,20324,20324,-0.1266542092457678,-0.08595346352456502,False,0.04070074572120279,0.04070074572120279,-0.1266542092457678,-0.08595346352456502,0.0,0.0,0.04070074572120279,0.0,0.0,-8.482944604578254,-22.002089674102713,-14.931645963676408,-0.06914718327981627,-0.02851632567616452,-12.012096055030801,-4.953793154125707,51,57,62,False,74
model-19,model-19,0.07365070387926677,synth_only,0.15,0.15,0.0,0.0,prop_127,3770,3770,0.002802458506706268,0.09704774342632821,True,0.09424528491962195,0.09424528491962195,0.002802458506706268,0.09704774342632821,0.0,0.0,0.09424528491962195,0.0,0.0,12.794437713222392,0.48683690609014374,16.85891978048677,0.026531503550039602,0.12076990420849393,4.608994235351494,20.979881191093288,37,35,45,True,74
model-46,model-46,0.25880870084337976,synth_only,0.15,0.15,0.0,0.0,prop_127,4664,4664,0.2855954259697149,0.3712571249503306,False,0.08566169898061571,0.08566169898061571,0.2855954259697149,0.3712571249503306,0.0,0.0,0.08566169898061571,0.0,0.0,44.95967625793172,49.61300702218233,64.49396829327786,0.21617176377785463,0.3014456379089049,37.55288166080621,52.36647085505724,11,3,10,False,74
model-32,model-32,-0.16954563708317702,synth_only,0.15,0.15,0.0,0.0,prop_127,8229,8229,-0.17414975885184197,-0.11004850127768262,True,0.06410125757415935,0.06410125757415935,-0.17414975885184197,-0.11004850127768262,0.0,0.0,0.06410125757415935,0.0,0.0,-29.453093846398048,-30.252911717654783,-19.117382738648207,-0.201643267470816,-0.13744800669553803,-35.02902335020675,-23.87716434258935,67,62,67,True,74
model-28,model-28,0.02726027412325511,synth_only,0.15,0.15,0.0,0.0,prop_127,9105,9105,0.006899721998988247,0.0675444832832523,True,0.06064476128426405,0.06064476128426405,0.006899721998988247,0.0675444832832523,0.0,0.0,0.06064476128426405,0.0,0.0,4.73559465075988,1.198604476330828,11.733678549169165,-0.0030642732472092107,0.05758482149371943,-0.5323187849226877,10.003508086442448,42,36,44,True,74
model-63,model-63,0.3550443902552649,synth_only,0.15,0.15,0.0,0.0,prop_127,4687,4687,0.2939603251571741,0.3794423085984514,True,0.08548198344127733,0.08548198344127733,0.2939603251571741,0.3794423085984514,0.0,0.0,0.08548198344127733,0.0,0.0,61.677527807426486,51.06613884569854,65.9158803299753,0.3122434933853429,0.3978452871251869,54.24225047497957,69.1128051398734,3,3,8,True,74
model-37,model-37,0.2949162181179594,synth_only,0.15,0.15,0.0,0.0,prop_127,4582,4582,0.25255092741516266,0.3387094927589355,True,0.08615856534377286,0.08615856534377286,0.25255092741516266,0.3387094927589355,0.0,0.0,0.08615856534377286,0.0,0.0,51.232194460962226,43.87258967038153,58.839865469382055,0.2518388336806403,0.33799360255527844,43.74888631858116,58.7155026033433,9,8,13,True,74
model-15,model-15,0.33321182884939005,synth_only,0.15,0.15,0.0,0.0,prop_127,4917,4917,0.25536313171345676,0.3385666746224551,True,0.08320354290899834,0.08320354290899834,0.25536313171345676,0.3385666746224551,0.0,0.0,0.08320354290899834,0.0,0.0,57.884823429672345,44.361119593875024,58.81505541794639,0.2915046864644232,0.3749189712343569,50.63955071217461,65.13009614717008,6,5,12,True,74
model-22,model-22,0.2840008121072946,synth_only,0.15,0.15,0.0,0.0,prop_127,4516,4516,0.22504271519250277,0.31160780551068074,True,0.08656509031817797,0.08656509031817797,0.22504271519250277,0.31160780551068074,0.0,0.0,0.08656509031817797,0.0,0.0,49.33599422169611,39.09392376025162,54.131820180508136,0.24068179733194037,0.3273198268826489,41.810710590327396,56.86127785306483,10,8,15,True,74
model-01,model-01,0.153972280627351,synth_only,0.15,0.15,0.0,0.0,prop_127,8992,8992,0.13949157167193116,0.20061165822598587,True,0.06112008655405471,0.06112008655405471,0.13949157167193116,0.20061165822598587,0.0,0.0,0.06112008655405471,0.0,0.0,26.747724737006997,24.232167939652665,34.849814469202705,0.12342542204195192,0.18451913921275007,21.44119188775988,32.05425758625412,24,19,25,True,74
model-21,model-21,-0.4831608031734138,synth_only,0.15,0.15,0.0,0.0,prop_127,5561,5561,-0.49048308711596006,-0.4103732640502947,True,0.08010982306566539,0.08010982306566539,-0.49048308711596006,-0.4103732640502947,0.0,0.0,0.08010982306566539,0.0,0.0,-83.9336282760627,-85.20563928053336,-71.28913763906763,-0.5233837236532644,-0.4429378826935633,-90.92106524023566,-76.94619131188976,73,73,73,True,74
model-67,model-67,-0.27904730832431857,synth_only,0.15,0.15,0.0,0.0,prop_127,7918,7918,-0.2849629967749174,-0.21915141267249388,True,0.06581158410242349,0.06581158410242349,-0.2849629967749174,-0.21915141267249388,0.0,0.0,0.06581158410242349,0.0,0.0,-48.47548247808276,-49.503142818384305,-38.07049968998658,-0.3120242631188587,-0.24607035352977838,-54.20416627697947,-42.74679867918604,71,69,71,True,74
model-49,model-49,0.2555178829036161,synth_only,0.15,0.15,0.0,0.0,prop_127,9072,9072,0.24604365092677685,0.3071650633336245,True,0.061121412406847625,0.061121412406847625,0.24604365092677685,0.3071650633336245,0.0,0.0,0.061121412406847625,0.0,0.0,44.388002629056686,42.74215996193164,53.36003681570239,0.2249906203171187,0.2860451454901135,39.084873953485726,49.69113130462765,13,9,13,True,74
