task_id,label,theta,algo,alpha,alloc,L,U,covered,width,width_clip
deepseek-v4-ch3-text,deepseek-v4-ch3-text,0.4907120743034056,synth_only,0.1,prop_127,0.4962815672552051,0.5021435628183769,False,0.005861995563171796,0.005861995563171796
deepseek-v4-ch3-thinking-text,deepseek-v4-ch3-thinking-text,0.4734115495962212,synth_only,0.1,prop_127,0.4839178295595954,0.4899257506993578,False,0.0060079211397623955,0.0060079211397623955
deepseek-v4-pro-ch1-text,deepseek-v4-pro-ch1-text,0.5198769522006625,synth_only,0.1,prop_127,0.513993842913957,0.5200628175570878,True,0.006068974643130831,0.006068974643130831
deepseek-v4-pro-ch1-thinking-text,deepseek-v4-pro-ch1-thinking-text,0.5123079464728234,synth_only,0.1,prop_127,0.5113309823693669,0.5174325523513125,True,0.006101569981945554,0.006101569981945554
model-71,model-71,0.5180463749868849,synth_only,0.1,prop_127,0.5031602913914247,0.5085940580319209,False,0.005433766640496218,0.005433766640496218
model-06,model-06,0.502183908045977,synth_only,0.1,prop_127,0.5055529527796336,0.5131141097172045,False,0.007561156937570868,0.007561156937570868
model-55,model-55,0.5201383238405207,synth_only,0.1,prop_127,0.5277835635875588,0.5347980781537384,False,0.007014514566179519,0.007014514566179519
model-28,model-28,0.4916529379461834,synth_only,0.1,prop_127,0.4914055498510053,0.4968317865159562,True,0.005426236664950901,0.005426236664950901
gemini-2.5-flash,gemini-2.5-flash,0.4651758279276203,synth_only,0.1,prop_127,0.4730613957395385,0.4794465885859924,False,0.006385192846453891,0.006385192846453891
gemini-2.5-pro,gemini-2.5-pro,0.5119755244755245,synth_only,0.1,prop_127,0.5189790742256674,0.5253045823173891,False,0.006325508091721721,0.006325508091721721
gemini-3-flash-thinking-minimal,gemini-3-flash-thinking-minimal,0.5005739330063654,synth_only,0.1,prop_127,0.4936553288054419,0.4987475367253688,False,0.005092207919926928,0.005092207919926928
gemini-3.1-flash-lite-preview,gemini-3.1-flash-lite-preview,0.4624213836477987,synth_only,0.1,prop_127,0.4675587428574665,0.4727230445261431,False,0.005164301668676596,0.005164301668676596
gemini-3.1-pro-preview,gemini-3.1-pro-preview,0.5633317104836092,synth_only,0.1,prop_127,0.5584852445559332,0.5628760863564666,False,0.004390841800533396,0.004390841800533396
gpt-5.2,gpt-5.2,0.4514239656098872,synth_only,0.1,prop_127,0.4510918562429418,0.4562037559659375,True,0.005111899722995694,0.005111899722995694
gpt-5.2-high,gpt-5.2-high,0.4623909249563699,synth_only,0.1,prop_127,0.4583843181694021,0.4648766108119732,True,0.0064922926425710625,0.0064922926425710625
gpt-5.3-chat-latest,gpt-5.3-chat-latest,0.4247920133111481,synth_only,0.1,prop_127,0.4210696223905075,0.4276878761979907,True,0.00661825380748321,0.00661825380748321
gpt-5.4-high-no-system-prompt,gpt-5.4-high-no-system-prompt,0.5459063702436939,synth_only,0.1,prop_127,0.5278125403163004,0.5329242133321604,False,0.005111673015860019,0.005111673015860019
gpt-5.4-mini-high,gpt-5.4-mini-high,0.4661523929471032,synth_only,0.1,prop_127,0.4590682983005976,0.464213214085944,False,0.005144915785346427,0.005144915785346427
gpt-5.4-nano-high,gpt-5.4-nano-high,0.4116967660646787,synth_only,0.1,prop_127,0.4034009654234056,0.4085439511572874,False,0.005142985733881833,0.005142985733881833
gpt-5.4-no-system-prompt,gpt-5.4-no-system-prompt,0.525892948521134,synth_only,0.1,prop_127,0.514029888359976,0.5192213765017885,False,0.0051914881418124725,0.0051914881418124725
gpt-5.5-high-text,gpt-5.5-high-text,0.5524964589235127,synth_only,0.1,prop_127,0.5317715891434011,0.536262198877168,False,0.004490609733766915,0.004490609733766915
gpt-5.5-instant,gpt-5.5-instant,0.4768008266089352,synth_only,0.1,prop_127,0.4608572479606325,0.4643926617877769,False,0.0035354138271443958,0.0035354138271443958
gpt-5.5-text,gpt-5.5-text,0.540727304137514,synth_only,0.1,prop_127,0.5301938166891805,0.5347977963505645,False,0.004603979661383928,0.004603979661383928
gpt-5.5-xhigh,gpt-5.5-xhigh,0.5409586056644881,synth_only,0.1,prop_127,0.5267386243582647,0.5339270536609549,False,0.007188429302690258,0.007188429302690258
gpt-5.5-xhigh-text,gpt-5.5-xhigh-text,0.5451811995568919,synth_only,0.1,prop_127,0.52711343321522,0.5331992208680064,False,0.006085787652786445,0.006085787652786445
grok-4-1-fast-non-reasoning,grok-4-1-fast-non-reasoning,0.4408376963350785,synth_only,0.1,prop_127,0.4413946141850324,0.4512164494677028,False,0.009821835282670388,0.009821835282670388
grok-4.1,grok-4.1,0.4966009517335146,synth_only,0.1,prop_127,0.476723802496576,0.4842255573763093,False,0.007501754879733313,0.007501754879733313
grok-4.1-thinking,grok-4.1-thinking,0.4875289065080938,synth_only,0.1,prop_127,0.4706994379990756,0.4774191070502609,False,0.006719669051185317,0.006719669051185317
grok-4.20-beta-0309-reasoning,grok-4.20-beta-0309-reasoning,0.5229626529971755,synth_only,0.1,prop_127,0.5184684980749197,0.5234580953955699,True,0.004989597320650185,0.004989597320650185
grok-4.20-multi-agent-beta-0309,grok-4.20-multi-agent-beta-0309,0.5144668400520156,synth_only,0.1,prop_127,0.5171715577612371,0.5221860171177567,False,0.005014459356519563,0.005014459356519563
grok-4.3-text,grok-4.3-text,0.4601354872329338,synth_only,0.1,prop_127,0.461485377701005,0.4661630467919185,False,0.004677669090913494,0.004677669090913494
model-63,model-63,0.5801152122893108,synth_only,0.1,prop_127,0.5723057104676703,0.5790580973425474,False,0.006752386874877114,0.006752386874877114
model-37,model-37,0.5629637712789175,synth_only,0.1,prop_127,0.5597283839083673,0.566547169500258,True,0.0068187855918906415,0.0068187855918906415
model-15,model-15,0.5754525116941225,synth_only,0.1,prop_127,0.5633013624290013,0.5699942738139081,False,0.006692911384906797,0.006692911384906797
kimi-k2-thinking-turbo,kimi-k2-thinking-turbo,0.4647399925177703,synth_only,0.1,prop_127,0.4668514428248146,0.4734298154416527,False,0.00657837261683808,0.00657837261683808
kimi-k2.5-instant-20260302,kimi-k2.5-instant-20260302,0.5137191319531055,synth_only,0.1,prop_127,0.5088582936199356,0.5139548149333851,True,0.005096521313449509,0.005096521313449509
kimi-k2.5-text,kimi-k2.5-text,0.5163084228942765,synth_only,0.1,prop_127,0.5097474531744293,0.5148187573578227,False,0.00507130418339341,0.00507130418339341
kimi-k2.6-text,kimi-k2.6-text,0.5222162015713898,synth_only,0.1,prop_127,0.5252092673949956,0.5305251469336173,False,0.005315879538621671,0.005315879538621671
model-22,model-22,0.5567980513728964,synth_only,0.1,prop_127,0.5497452709293922,0.5561780262259792,False,0.006432755296587045,0.006432755296587045
model-01,model-01,0.5255226868327402,synth_only,0.1,prop_127,0.5272053938399842,0.5317790221876918,False,0.004573628347707581,0.004573628347707581
model-59,model-59,0.4582629900581504,synth_only,0.1,prop_127,0.4714373000571133,0.4782618100325028,False,0.00682450997538947,0.00682450997538947
model-14,model-14,0.5008753160863645,synth_only,0.1,prop_127,0.505538090329567,0.5126516080963308,False,0.007113517766763833,0.007113517766763833
mimo-v2.5-pro-text,mimo-v2.5-pro-text,0.5327407243816255,synth_only,0.1,prop_127,0.5377839799536442,0.543002450661925,False,0.0052184707082807424,0.0052184707082807424
mimo-v2.5-text,mimo-v2.5-text,0.48037814664175,synth_only,0.1,prop_127,0.4846292894480695,0.4901311714868976,False,0.005501882038828121,0.005501882038828121
minimax-m2.5,minimax-m2.5,0.3633814518641604,synth_only,0.1,prop_127,0.3601862012758551,0.3659092039646636,True,0.005723002688808487,0.005723002688808487
mistral-medium-2508,mistral-medium-2508,0.4813352476669059,synth_only,0.1,prop_127,0.4740594631216123,0.4807898794856604,False,0.006730416364048086,0.006730416364048086
mistral-small-2603,mistral-small-2603,0.4281591099916036,synth_only,0.1,prop_127,0.4330995556964226,0.4386182644703834,False,0.005518708773960768,0.005518708773960768
qwen3-235b-a22b-instruct-2507,qwen3-235b-a22b-instruct-2507,0.4819336906889021,synth_only,0.1,prop_127,0.4735437773408623,0.4803130674926371,False,0.006769290151774798,0.006769290151774798
qwen3-max-preview-v2,qwen3-max-preview-v2,0.4885566629752676,synth_only,0.1,prop_127,0.4864471882200137,0.4929644482198611,True,0.006517259999847369,0.006517259999847369
qwen3.5-122b-a10b,qwen3.5-122b-a10b,0.4672853393325834,synth_only,0.1,prop_127,0.4707597229207833,0.4772274565911029,False,0.006467733670319609,0.006467733670319609
qwen3.5-27b,qwen3.5-27b,0.4643560456872784,synth_only,0.1,prop_127,0.4720124802352807,0.478780849574913,False,0.006768369339632319,0.006768369339632319
qwen3.5-35b-a3b,qwen3.5-35b-a3b,0.442993515850144,synth_only,0.1,prop_127,0.4408637358295771,0.4472686547501951,True,0.006404918920618008,0.006404918920618008
qwen3.5-397b-a17b-text,qwen3.5-397b-a17b-text,0.5056313352521586,synth_only,0.1,prop_127,0.5172485134974512,0.5222095996645668,False,0.004961086167115658,0.004961086167115658
qwen3.5-flash,qwen3.5-flash,0.4387486541452327,synth_only,0.1,prop_127,0.4440705156971473,0.4493180556358649,False,0.005247539938717627,0.005247539938717627
qwen3.6-27b,qwen3.6-27b,0.4807250656167979,synth_only,0.1,prop_127,0.4963341731390946,0.5021984632984687,False,0.005864290159374119,0.005864290159374119
qwen3.6-plus-text,qwen3.6-plus-text,0.5010117617301125,synth_only,0.1,prop_127,0.5136480883018308,0.5185588983092511,False,0.004910810007420219,0.004910810007420219
model-02,model-02,0.4517857142857143,synth_only,0.1,prop_127,0.4560545501522716,0.461767984556787,False,0.005713434404515438,0.005713434404515438
model-21,model-21,0.3663909368818557,synth_only,0.1,prop_127,0.3703609480439136,0.3775631572155132,False,0.007202209171599583,0.007202209171599583
model-67,model-67,0.4154458196514271,synth_only,0.1,prop_127,0.4190939323255376,0.4248171173356397,False,0.005723185010102105,0.005723185010102105
model-49,model-49,0.5504850088183422,synth_only,0.1,prop_127,0.5530872272071548,0.5582087359465628,False,0.005121508739408087,0.005121508739408087
